sepal.width	petal.length	petal.width	variety
2.5	5.5	5.5	Virginica
6.0	3.9	4.3	Setosa
6.1	8.4	4.1	Virginica
4.9	3.9	1.3	Setosa
4.6	5.0	1.0	Versicolor
5.7	9.3	5.3	Versicolor
6.9	8.1	2.8	Virginica
7.8	3.5	3.3	Setosa
2.2	9.0	4.0	Versicolor
5.1	5.0	0.6	Setosa
5.2	1.2	3.2	Setosa
3.8	10.9	4.5	Virginica
7.4	2.7	2.7	Setosa
7.3	10.2	3.5	Virginica
6.6	7.1	4.4	Virginica
6.8	5.6	2.4	Virginica
4.6	7.4	3.8	Virginica
6.9	6.7	4.0	Versicolor
7.6	5.6	3.7	Setosa
4.2	2.9	3.2	Setosa
6.0	1.7	2.7	Setosa
7.1	8.4	5.9	Versicolor
7.2	7.5	5.3	Virginica
7.7	9.9	5.3	Virginica
2.8	6.3	1.4	Versicolor
4.9	2.8	0.9	Setosa
3.3	6.2	4.2	Versicolor
3.3	8.4	5.3	Versicolor
4.2	1.6	1.7	Setosa
3.0	6.0	1.7	Versicolor
4.7	8.2	2.8	Versicolor
8.3	9.7	2.7	Virginica
7.0	4.0	5.6	Versicolor
7.0	5.4	4.5	Versicolor
7.0	2.9	2.1	Setosa
6.0	8.5	6.3	Virginica
2.7	5.5	2.0	Virginica
2.5	8.5	4.3	Versicolor
2.3	8.5	2.8	Versicolor
5.5	2.6	1.2	Setosa
6.6	4.0	1.7	Setosa
6.7	4.4	5.9	Versicolor
3.0	8.6	6.8	Virginica
6.0	7.3	5.3	Virginica
2.7	7.6	3.0	Versicolor
6.5	7.9	1.6	Versicolor
7.4	8.7	4.3	Versicolor
6.8	9.4	6.0	Virginica
4.5	3.1	1.6	Setosa
6.9	5.2	1.9	Versicolor
5.3	6.2	3.6	Versicolor
4.8	2.4	2.2	Setosa
7.9	4.9	2.7	Setosa
4.0	8.1	5.8	Versicolor
4.8	8.3	4.3	Virginica
7.2	5.3	2.2	Setosa
7.0	1.8	2.8	Setosa
7.2	6.6	5.9	Virginica
6.5	5.9	2.8	Setosa
3.1	5.9	5.0	Versicolor
7.2	2.0	0.4	Setosa
6.0	3.4	4.7	Setosa
7.5	7.6	4.3	Virginica
6.4	4.5	3.9	Setosa
4.3	6.6	4.7	Virginica
2.4	3.8	4.1	Versicolor
7.7	8.2	1.4	Versicolor
5.3	3.8	1.3	Setosa
5.5	2.0	3.2	Setosa
5.1	5.0	0.2	Setosa
6.0	6.5	5.2	Virginica
7.1	5.5	5.8	Virginica
3.8	8.1	4.8	Versicolor
4.4	10.3	2.3	Virginica
3.2	4.5	2.0	Versicolor
6.9	7.8	2.0	Versicolor
3.9	2.9	3.7	Setosa
6.8	3.2	1.0	Setosa
6.5	6.5	3.9	Virginica
7.6	7.1	5.8	Virginica
6.7	7.8	3.8	Virginica
5.6	9.6	5.4	Virginica
3.5	8.2	4.5	Versicolor
4.1	5.4	4.7	Setosa
5.9	5.4	6.8	Virginica
2.9	8.0	5.0	Versicolor
6.0	6.7	5.5	Virginica
8.4	1.7	1.9	Setosa
6.2	10.2	2.3	Virginica
8.7	3.4	2.2	Setosa
6.8	6.6	2.4	Virginica
7.5	10.0	2.6	Virginica
5.5	1.8	3.7	Setosa
2.9	2.4	2.7	Setosa
7.9	1.6	2.7	Setosa
4.3	8.0	5.3	Versicolor
6.0	4.2	5.2	Versicolor
6.8	10.7	2.0	Virginica
3.4	3.6	3.3	Versicolor
3.0	7.0	1.5	Versicolor
6.6	7.4	5.2	Versicolor
5.8	8.6	5.5	Versicolor
3.5	10.1	2.1	Virginica
7.2	7.6	5.0	Virginica
7.3	1.9	1.4	Setosa
