petal.length	variety
6.2	Versicolor
3.5	Setosa
5.9	Virginica
4.9	Versicolor
5.0	Setosa
6.5	Versicolor
7.2	Versicolor
8.6	Versicolor
10.3	Virginica
7.6	Virginica
4.4	Setosa
5.1	Setosa
8.2	Virginica
2.4	Setosa
8.0	Versicolor
9.6	Virginica
9.0	Versicolor
6.1	Virginica
5.8	Virginica
3.0	Setosa
3.6	Setosa
6.9	Versicolor
8.7	Virginica
4.1	Versicolor
6.5	Versicolor
1.3	Setosa
7.2	Virginica
3.0	Setosa
2.9	Setosa
4.2	Versicolor
6.0	Versicolor
7.6	Virginica
6.0	Virginica
6.9	Virginica
5.9	Setosa
9.6	Virginica
2.4	Setosa
5.9	Setosa
9.6	Virginica
6.5	Versicolor
9.3	Virginica
6.5	Virginica
2.9	Setosa
8.2	Versicolor
7.6	Virginica
5.7	Virginica
4.1	Versicolor
9.7	Virginica
7.1	Virginica
8.7	Virginica
4.8	Versicolor
5.6	Setosa
8.9	Versicolor
3.0	Setosa
3.0	Setosa
6.9	Versicolor
4.8	Versicolor
4.2	Versicolor
5.9	Setosa
8.6	Virginica
5.0	Versicolor
5.9	Virginica
8.9	Versicolor
7.0	Virginica
3.1	Setosa
7.2	Versicolor
1.5	Setosa
5.8	Versicolor
9.7	Virginica
9.0	Versicolor
5.2	Versicolor
2.4	Setosa
4.2	Versicolor
6.8	Versicolor
4.0	Setosa
7.4	Versicolor
2.7	Setosa
8.3	Virginica
4.9	Setosa
8.2	Versicolor
7.6	Versicolor
9.4	Virginica
1.4	Setosa
1.8	Setosa
8.1	Virginica
1.9	Setosa
9.9	Virginica
1.8	Setosa
4.9	Setosa
8.0	Virginica
7.3	Virginica
5.6	Versicolor
5.3	Virginica
5.1	Setosa
5.0	Versicolor
8.4	Virginica
5.8	Setosa
8.6	Virginica
5.2	Setosa
3.5	Setosa
4.3	Versicolor
9.5	Virginica
8.9	Versicolor
4.8	Virginica
5.5	Virginica
