sepal.length	sepal.width	petal.length	petal.width	variety
8.8	3.7	6.9	3.8	Virginica
7.5	4.7	9.2	2.9	Versicolor
10.9	6.8	9.6	2.1	Virginica
7.3	7.4	3.1	3.2	Setosa
9.7	6.8	2.7	4.8	Setosa
8.9	6.3	7.1	2.4	Virginica
10.7	4.3	7.7	2.2	Virginica
7.7	3.8	7.7	4.0	Virginica
9.7	5.2	6.0	4.3	Virginica
6.4	7.1	1.5	2.2	Setosa
8.5	5.5	5.3	4.2	Setosa
8.6	6.0	8.9	6.6	Virginica
5.9	7.1	1.9	1.1	Setosa
10.1	6.0	8.1	5.4	Versicolor
7.1	6.4	5.1	5.3	Versicolor
9.9	5.0	4.2	4.0	Versicolor
6.4	6.1	9.5	3.3	Virginica
7.1	4.7	7.2	5.8	Versicolor
7.2	7.0	5.7	5.7	Versicolor
8.1	6.0	3.9	0.2	Setosa
8.8	2.8	8.9	5.3	Versicolor
6.8	3.4	9.1	3.9	Virginica
12.2	5.6	6.9	6.8	Virginica
7.7	2.6	6.5	3.5	Versicolor
9.3	5.6	4.1	2.7	Setosa
10.9	4.8	7.6	5.7	Virginica
9.1	4.4	4.6	4.3	Versicolor
7.5	4.4	4.1	1.9	Setosa
5.1	3.0	3.5	5.1	Versicolor
10.4	3.4	7.8	2.3	Versicolor
7.6	5.5	6.6	3.1	Virginica
9.2	4.6	6.4	4.9	Versicolor
6.9	4.5	5.4	4.2	Setosa
9.1	3.4	5.5	0.7	Setosa
10.8	4.8	9.1	2.5	Virginica
7.0	5.9	6.0	3.2	Setosa
10.3	6.9	8.1	4.8	Virginica
9.2	5.8	9.2	3.6	Virginica
11.0	6.8	5.6	5.0	Versicolor
8.5	4.7	6.5	4.0	Versicolor
7.4	3.6	3.5	4.1	Setosa
9.1	8.3	4.0	3.8	Setosa
6.4	4.7	5.3	4.8	Versicolor
7.4	4.1	8.9	5.6	Virginica
10.3	3.3	5.6	5.9	Virginica
5.8	5.0	2.6	3.1	Setosa
7.1	4.3	3.9	4.9	Setosa
9.0	4.0	6.0	5.8	Versicolor
9.4	3.4	7.8	2.0	Versicolor
9.6	6.8	6.2	4.0	Setosa
8.3	8.2	5.5	2.2	Setosa
5.5	6.2	1.4	2.2	Setosa
7.2	4.8	4.1	2.3	Versicolor
7.7	6.9	1.5	0.4	Setosa
8.9	5.0	4.5	3.2	Virginica
5.8	3.2	5.6	1.5	Versicolor
9.2	4.5	8.8	5.6	Virginica
8.3	6.3	9.0	5.0	Virginica
6.6	6.5	7.9	4.9	Versicolor
8.2	7.6	6.6	3.4	Virginica
5.0	5.2	3.7	2.7	Setosa
8.4	6.2	8.8	4.3	Virginica
7.0	3.4	5.0	3.0	Versicolor
7.6	4.5	7.6	3.3	Versicolor
7.4	2.9	4.9	1.7	Setosa
8.2	4.0	5.5	3.2	Setosa
10.0	6.5	8.5	4.8	Virginica
6.5	5.2	8.1	3.1	Versicolor
10.6	5.3	6.5	4.3	Versicolor
8.1	3.7	3.0	4.4	Setosa
7.7	3.3	6.5	2.8	Versicolor
6.5	8.1	3.9	4.7	Setosa
10.0	6.2	8.0	2.5	Virginica
7.8	4.8	6.3	2.9	Versicolor
9.4	3.7	6.0	2.0	Versicolor
7.2	4.0	9.0	4.0	Virginica
8.7	7.4	5.9	4.8	Virginica
8.5	6.9	6.2	2.0	Versicolor
10.6	2.6	8.1	1.4	Virginica
10.4	7.0	9.1	3.8	Virginica
6.1	3.5	3.9	3.8	Setosa
7.0	5.4	7.5	3.1	Versicolor
8.3	5.2	6.6	3.9	Virginica
8.5	6.3	7.0	5.3	Versicolor
8.1	6.8	9.4	6.0	Virginica
6.9	4.9	3.0	2.9	Setosa
8.7	6.2	6.1	4.2	Setosa
11.8	5.9	6.3	1.8	Virginica
10.5	7.7	6.1	4.5	Virginica
9.7	3.8	7.7	3.0	Virginica
9.2	6.0	7.3	1.8	Virginica
6.4	3.9	2.7	4.2	Setosa
9.7	7.6	3.0	2.6	Setosa
7.0	5.5	2.8	0.3	Setosa
6.1	6.6	5.0	4.2	Setosa
8.2	3.5	9.1	4.3	Virginica
5.5	3.8	7.3	5.0	Versicolor
6.3	3.4	5.9	2.2	Setosa
8.6	6.8	9.2	5.7	Versicolor
6.3	7.5	1.9	0.8	Setosa
7.5	6.8	3.9	0.2	Setosa
5.4	6.4	4.2	1.4	Setosa
10.3	4.0	5.5	3.6	Virginica
6.8	4.2	6.1	4.4	Virginica
11.7	5.6	9.6	6.0	Virginica
