petal.length	variety
4.6	Versicolor
3.1	Setosa
5.5	Virginica
7.4	Versicolor
6.2	Setosa
6.6	Virginica
2.9	Setosa
6.6	Versicolor
7.9	Virginica
6.2	Setosa
7.6	Virginica
11.1	Virginica
2.8	Setosa
5.1	Setosa
9.9	Virginica
1.7	Setosa
7.1	Virginica
5.0	Versicolor
4.4	Versicolor
2.0	Setosa
2.9	Setosa
3.1	Setosa
2.0	Setosa
4.9	Setosa
5.0	Virginica
2.5	Setosa
2.5	Setosa
6.8	Virginica
3.3	Setosa
5.6	Virginica
6.0	Versicolor
7.1	Versicolor
9.9	Virginica
6.3	Versicolor
3.9	Setosa
10.1	Virginica
6.0	Versicolor
3.9	Versicolor
8.8	Virginica
5.9	Versicolor
9.5	Virginica
10.5	Virginica
5.1	Versicolor
4.5	Setosa
8.5	Virginica
8.7	Versicolor
5.7	Versicolor
1.5	Setosa
5.8	Setosa
2.6	Setosa
5.9	Setosa
4.2	Versicolor
7.0	Virginica
4.9	Setosa
1.8	Setosa
9.5	Virginica
1.2	Setosa
6.7	Virginica
8.7	Versicolor
5.0	Versicolor
7.9	Versicolor
7.7	Virginica
4.4	Setosa
4.9	Setosa
6.7	Versicolor
7.7	Virginica
5.6	Setosa
3.8	Setosa
5.6	Setosa
4.8	Versicolor
10.0	Virginica
4.4	Setosa
6.5	Versicolor
4.5	Setosa
5.4	Virginica
6.7	Versicolor
4.0	Versicolor
5.0	Setosa
6.6	Virginica
6.4	Setosa
7.5	Versicolor
8.1	Virginica
8.5	Versicolor
8.1	Virginica
2.6	Setosa
2.3	Setosa
8.9	Versicolor
9.8	Virginica
5.7	Versicolor
4.4	Versicolor
1.4	Setosa
8.5	Versicolor
6.0	Setosa
3.5	Setosa
7.2	Versicolor
7.2	Virginica
5.8	Virginica
6.2	Virginica
6.8	Virginica
7.5	Versicolor
6.6	Virginica
10.9	Virginica
7.0	Versicolor
7.8	Versicolor
8.0	Versicolor
