sepal.length	variety
10.8	Versicolor
9.1	Versicolor
8.2	Virginica
8.4	Setosa
6.8	Versicolor
9.3	Setosa
6.7	Versicolor
8.6	Setosa
6.4	Setosa
8.7	Virginica
7.2	Versicolor
10.0	Virginica
9.1	Versicolor
5.8	Setosa
10.3	Virginica
7.3	Virginica
8.1	Setosa
8.4	Setosa
7.5	Setosa
8.6	Versicolor
8.2	Versicolor
6.0	Versicolor
7.8	Virginica
9.9	Virginica
7.7	Versicolor
7.2	Virginica
10.7	Virginica
11.2	Virginica
7.2	Setosa
8.9	Setosa
7.5	Versicolor
10.3	Versicolor
10.5	Virginica
9.4	Virginica
6.8	Versicolor
6.8	Versicolor
8.5	Virginica
8.6	Setosa
6.6	Versicolor
7.0	Versicolor
6.7	Setosa
6.6	Virginica
5.9	Setosa
8.4	Virginica
8.2	Virginica
8.0	Versicolor
9.0	Virginica
8.4	Versicolor
6.3	Virginica
9.4	Setosa
8.6	Versicolor
5.5	Setosa
5.6	Setosa
6.4	Setosa
9.2	Versicolor
8.2	Virginica
10.8	Virginica
10.7	Virginica
6.5	Setosa
7.8	Setosa
10.2	Versicolor
9.5	Versicolor
8.2	Setosa
6.1	Versicolor
9.0	Versicolor
8.4	Virginica
8.4	Virginica
8.7	Virginica
6.5	Versicolor
7.9	Virginica
4.8	Setosa
8.6	Versicolor
8.2	Setosa
5.8	Virginica
8.5	Setosa
7.4	Setosa
7.7	Versicolor
5.0	Setosa
7.9	Versicolor
6.1	Virginica
7.3	Setosa
6.7	Setosa
8.6	Versicolor
7.1	Setosa
8.2	Virginica
6.6	Versicolor
7.3	Virginica
7.4	Virginica
10.1	Virginica
8.2	Versicolor
8.8	Virginica
9.1	Virginica
6.4	Versicolor
7.5	Setosa
8.5	Virginica
6.5	Setosa
6.5	Versicolor
6.1	Setosa
8.6	Virginica
5.5	Setosa
10.7	Versicolor
6.8	Setosa
9.7	Virginica
8.9	Virginica
8.4	Versicolor
