sepal.length	sepal.width	petal.length	variety
7.5	7.9	2.1	Setosa
9.8	5.2	6.0	Setosa
6.0	5.3	5.3	Versicolor
5.7	6.5	4.2	Versicolor
7.0	3.3	6.0	Versicolor
7.0	3.5	7.5	Virginica
8.0	6.1	5.9	Setosa
6.4	6.5	4.5	Versicolor
10.5	6.5	7.3	Virginica
8.7	7.5	9.1	Virginica
6.5	3.2	8.5	Virginica
6.6	7.0	6.6	Versicolor
6.4	3.7	6.5	Versicolor
9.2	6.6	8.6	Virginica
6.7	7.4	8.7	Versicolor
7.3	7.3	10.5	Virginica
10.7	4.6	9.2	Versicolor
5.9	2.5	5.5	Virginica
9.1	5.9	3.6	Versicolor
5.8	5.9	5.6	Setosa
7.6	6.9	5.6	Versicolor
5.6	7.8	4.6	Setosa
7.9	4.3	10.1	Virginica
8.4	4.7	3.5	Setosa
8.7	5.3	8.2	Virginica
6.6	3.7	1.5	Setosa
8.8	5.0	4.4	Setosa
11.1	5.5	8.9	Versicolor
6.1	2.8	5.7	Versicolor
9.1	6.5	7.1	Versicolor
8.0	6.8	4.8	Setosa
9.7	2.6	7.0	Versicolor
6.1	7.4	3.4	Setosa
10.8	3.3	6.4	Versicolor
4.9	7.5	1.3	Setosa
7.0	7.0	5.6	Setosa
9.5	2.9	7.7	Versicolor
8.7	4.8	6.8	Virginica
9.8	6.9	9.1	Virginica
9.7	4.6	5.5	Setosa
8.1	5.6	5.5	Setosa
5.1	7.3	3.2	Setosa
11.2	3.0	8.5	Versicolor
5.7	5.3	1.7	Setosa
11.2	5.1	8.9	Virginica
6.7	3.8	8.0	Versicolor
8.6	5.1	5.5	Setosa
6.5	3.9	4.5	Versicolor
11.4	5.6	5.6	Virginica
10.9	6.6	9.4	Virginica
6.9	5.7	9.8	Virginica
5.8	5.4	4.9	Setosa
6.2	2.5	8.0	Virginica
8.2	5.0	7.2	Virginica
6.7	5.6	5.4	Versicolor
7.2	4.3	7.1	Versicolor
8.8	4.7	7.1	Versicolor
8.5	4.2	5.1	Virginica
8.4	5.2	8.2	Virginica
7.3	6.9	6.6	Virginica
6.6	5.0	7.5	Versicolor
7.3	5.5	6.5	Virginica
11.7	5.5	6.3	Virginica
9.2	5.2	6.0	Versicolor
9.0	4.6	5.9	Versicolor
5.5	7.0	3.6	Setosa
8.6	6.0	8.1	Virginica
5.6	8.3	4.4	Setosa
9.0	8.2	5.9	Setosa
7.0	3.9	2.0	Setosa
8.8	7.0	8.5	Virginica
8.1	3.0	6.4	Virginica
9.4	2.8	10.1	Virginica
6.8	2.6	7.0	Versicolor
6.7	4.4	4.8	Versicolor
6.7	7.9	3.5	Setosa
7.7	5.9	1.9	Setosa
8.9	7.2	7.8	Versicolor
9.6	5.2	6.7	Versicolor
7.8	3.7	5.6	Virginica
9.6	2.9	4.7	Versicolor
7.0	4.7	7.5	Versicolor
9.8	4.2	5.6	Virginica
8.0	4.5	7.0	Versicolor
11.3	2.9	8.8	Virginica
8.1	4.5	5.9	Virginica
6.4	5.9	4.3	Setosa
9.3	6.2	7.9	Versicolor
7.9	3.6	3.5	Setosa
8.1	6.5	4.5	Versicolor
7.9	4.6	4.5	Setosa
6.2	2.7	3.9	Versicolor
7.5	5.7	9.2	Versicolor
7.7	2.8	8.7	Virginica
8.4	5.4	1.7	Setosa
6.9	4.8	5.6	Virginica
12.2	6.3	7.2	Virginica
8.4	5.4	4.9	Setosa
7.3	2.5	9.4	Versicolor
8.9	6.6	5.4	Versicolor
6.1	5.5	5.9	Setosa
5.4	4.9	4.8	Versicolor
9.4	7.5	5.9	Setosa
8.3	2.7	9.4	Virginica
6.0	4.5	2.3	Setosa
