petal.length	variety
4.4	Versicolor
8.7	Virginica
6.5	Versicolor
1.7	Setosa
5.8	Setosa
5.9	Setosa
8.7	Virginica
7.0	Virginica
5.7	Setosa
4.9	Setosa
5.1	Virginica
11.1	Virginica
5.5	Versicolor
6.3	Versicolor
7.5	Versicolor
3.9	Setosa
1.7	Setosa
10.1	Virginica
6.0	Versicolor
8.4	Versicolor
3.7	Setosa
4.4	Versicolor
5.8	Setosa
4.8	Setosa
3.4	Setosa
3.5	Setosa
4.0	Versicolor
6.8	Versicolor
7.6	Versicolor
5.5	Versicolor
4.8	Setosa
2.1	Setosa
6.5	Virginica
7.0	Versicolor
7.1	Versicolor
9.5	Virginica
8.1	Virginica
7.9	Versicolor
8.1	Versicolor
3.4	Setosa
5.0	Versicolor
6.0	Setosa
5.1	Virginica
7.7	Versicolor
8.9	Versicolor
5.1	Setosa
4.1	Versicolor
1.4	Setosa
1.5	Setosa
7.9	Virginica
7.5	Versicolor
4.9	Versicolor
4.4	Versicolor
5.7	Versicolor
9.1	Virginica
3.0	Setosa
6.2	Versicolor
2.8	Setosa
2.9	Setosa
8.9	Virginica
6.2	Virginica
3.4	Setosa
6.8	Versicolor
5.2	Virginica
4.2	Setosa
6.2	Versicolor
5.6	Setosa
9.5	Virginica
3.5	Versicolor
1.5	Setosa
5.7	Versicolor
3.5	Setosa
6.8	Virginica
5.0	Versicolor
5.0	Setosa
5.6	Virginica
6.4	Virginica
4.1	Setosa
6.7	Virginica
7.8	Versicolor
3.7	Versicolor
3.9	Setosa
5.4	Virginica
5.6	Versicolor
6.6	Virginica
6.4	Virginica
6.1	Virginica
8.5	Virginica
5.8	Virginica
5.5	Setosa
1.8	Setosa
10.6	Virginica
5.7	Versicolor
8.6	Virginica
9.3	Virginica
8.7	Virginica
4.9	Versicolor
6.6	Virginica
6.6	Virginica
8.1	Virginica
6.0	Virginica
3.9	Setosa
6.1	Versicolor
6.5	Virginica
9.4	Virginica
