sepal.length	sepal.width	petal.length	petal.width	variety
8.8	7.3	8.5	5.5	Virginica
8.9	4.6	7.9	4.5	Versicolor
4.9	6.9	3.4	3.2	Setosa
9.9	7.7	5.3	5.3	Virginica
6.3	7.0	2.1	0.6	Setosa
9.2	3.9	4.8	2.8	Versicolor
11.2	6.5	7.1	5.8	Virginica
8.4	3.0	4.9	3.2	Setosa
9.0	4.9	5.6	3.9	Setosa
7.6	4.9	2.0	2.7	Setosa
9.7	4.3	8.3	6.3	Virginica
9.9	5.9	4.2	4.7	Setosa
6.5	4.0	6.0	2.8	Versicolor
9.5	4.2	8.7	5.4	Versicolor
8.0	3.4	7.3	5.1	Versicolor
8.1	2.9	6.1	3.8	Versicolor
5.1	7.0	4.4	0.2	Setosa
6.0	6.1	5.9	1.7	Setosa
10.5	7.5	6.3	6.7	Virginica
6.1	4.6	2.0	0.7	Setosa
8.0	8.0	5.3	2.7	Setosa
8.1	2.5	5.4	3.1	Versicolor
9.9	3.1	6.5	4.3	Virginica
6.1	7.8	1.5	2.8	Setosa
10.4	3.1	8.9	4.6	Virginica
8.9	5.9	4.8	4.3	Versicolor
8.1	3.5	6.9	4.4	Versicolor
6.8	7.3	7.6	1.5	Virginica
7.2	6.5	5.2	3.3	Virginica
7.7	3.1	10.1	5.9	Virginica
7.6	5.5	4.9	4.3	Setosa
7.7	3.2	7.4	2.9	Versicolor
8.1	3.5	4.6	1.9	Versicolor
6.3	5.3	6.7	1.6	Versicolor
11.4	7.8	8.4	3.0	Virginica
10.8	7.4	9.6	3.9	Virginica
9.4	5.7	7.0	5.5	Versicolor
7.0	5.2	5.0	5.0	Virginica
9.8	6.0	8.5	3.4	Virginica
8.4	3.7	9.8	5.4	Virginica
9.1	5.7	4.2	2.8	Versicolor
7.5	5.5	2.3	1.8	Setosa
10.0	3.0	9.5	4.3	Virginica
8.4	3.1	6.0	4.7	Setosa
9.1	4.0	10.6	3.6	Virginica
7.4	5.2	2.8	4.2	Setosa
6.8	6.7	8.1	4.9	Virginica
6.4	6.0	8.0	4.7	Virginica
9.9	7.3	8.6	5.6	Virginica
7.2	6.5	4.5	2.2	Setosa
9.3	3.0	4.9	0.6	Setosa
7.9	6.0	7.0	2.0	Versicolor
8.6	7.5	8.9	3.6	Virginica
6.2	7.8	4.2	0.3	Setosa
7.0	7.4	4.0	1.7	Setosa
9.7	3.8	6.7	2.5	Virginica
6.8	3.7	8.1	1.9	Virginica
6.2	7.4	2.9	4.7	Setosa
5.3	6.9	4.4	0.2	Setosa
9.2	6.7	8.5	2.5	Versicolor
8.8	4.3	7.6	5.9	Virginica
8.2	4.6	7.5	3.0	Versicolor
8.4	2.8	6.1	1.9	Virginica
6.6	6.5	7.6	3.8	Versicolor
7.3	7.1	3.1	1.7	Setosa
9.0	7.4	7.0	5.1	Versicolor
9.3	6.7	9.9	3.8	Virginica
10.1	3.0	8.5	2.5	Versicolor
9.7	4.5	7.5	4.0	Virginica
10.5	7.3	8.6	3.0	Versicolor
7.5	4.3	3.8	3.8	Setosa
7.4	6.2	9.3	5.3	Versicolor
4.7	7.7	4.8	2.7	Setosa
6.4	4.4	4.8	3.4	Setosa
7.5	7.2	7.1	6.0	Virginica
5.6	5.2	4.5	0.4	Setosa
6.3	5.4	6.1	6.3	Virginica
6.9	7.0	1.3	1.2	Setosa
6.9	5.8	7.6	6.7	Virginica
11.7	8.3	8.7	3.2	Virginica
10.5	6.2	5.1	5.1	Versicolor
6.8	4.5	8.4	3.5	Versicolor
8.1	5.6	4.0	2.2	Setosa
9.2	5.7	8.0	2.8	Virginica
7.7	3.5	9.3	4.1	Virginica
7.7	6.6	8.9	1.9	Versicolor
7.1	5.4	5.2	1.9	Versicolor
9.3	5.7	8.1	1.5	Versicolor
10.8	5.8	4.9	2.8	Versicolor
11.2	5.0	9.5	4.7	Versicolor
10.0	5.1	8.9	2.2	Versicolor
6.9	6.2	3.5	2.2	Setosa
9.2	4.1	6.1	2.5	Virginica
10.1	3.8	4.0	4.8	Versicolor
7.6	5.3	6.1	4.7	Setosa
6.2	3.9	9.9	2.3	Virginica
8.3	4.4	3.1	4.7	Setosa
10.3	5.3	5.8	2.4	Versicolor
8.5	5.0	5.2	3.5	Virginica
11.2	3.6	10.4	2.8	Virginica
7.4	7.5	8.7	4.0	Versicolor
8.0	3.5	5.1	1.7	Setosa
9.5	6.4	6.2	1.5	Versicolor
8.4	6.5	6.6	4.3	Virginica
7.9	7.7	10.2	5.8	Virginica
