sepal.length	sepal.width	variety
5.5	4.0	Setosa
7.8	5.0	Versicolor
6.3	5.2	Versicolor
7.2	4.5	Virginica
9.6	4.8	Virginica
7.3	6.3	Versicolor
6.7	6.0	Versicolor
6.4	3.5	Versicolor
9.2	7.4	Versicolor
9.2	3.8	Setosa
5.6	3.5	Versicolor
8.6	7.7	Setosa
6.5	5.0	Setosa
11.7	4.6	Virginica
10.3	7.8	Virginica
7.8	5.9	Virginica
10.0	6.9	Versicolor
5.2	3.2	Setosa
9.8	5.3	Versicolor
7.7	4.9	Setosa
10.1	5.0	Versicolor
6.6	5.9	Versicolor
7.2	3.1	Virginica
7.3	6.4	Virginica
7.9	3.7	Virginica
7.7	5.1	Versicolor
6.8	8.0	Setosa
10.9	3.3	Virginica
7.2	4.7	Versicolor
10.0	5.0	Versicolor
8.7	7.0	Virginica
6.6	5.8	Versicolor
10.7	3.8	Virginica
8.4	5.0	Setosa
8.5	8.7	Setosa
7.2	6.5	Setosa
5.5	5.2	Setosa
9.9	4.5	Versicolor
4.4	7.5	Setosa
10.0	3.0	Virginica
8.1	4.1	Setosa
6.0	5.7	Versicolor
9.8	2.8	Virginica
7.7	3.3	Virginica
7.7	7.1	Versicolor
9.4	3.9	Versicolor
6.8	6.0	Setosa
9.6	3.5	Virginica
10.4	4.0	Virginica
8.2	6.0	Virginica
7.6	5.5	Versicolor
5.3	3.4	Setosa
5.6	4.3	Setosa
6.3	6.6	Versicolor
8.2	6.5	Virginica
9.3	5.7	Virginica
9.3	3.4	Virginica
11.2	6.6	Virginica
6.7	7.7	Setosa
7.0	6.0	Setosa
8.0	3.5	Virginica
8.6	4.6	Setosa
9.2	4.0	Virginica
8.4	5.4	Setosa
8.9	6.5	Virginica
9.6	7.0	Versicolor
9.4	5.6	Setosa
9.1	6.5	Virginica
8.3	2.5	Virginica
9.2	6.9	Virginica
10.6	4.4	Versicolor
6.0	3.7	Virginica
10.5	5.2	Versicolor
7.9	6.4	Setosa
9.9	4.8	Virginica
10.5	4.4	Versicolor
11.2	6.8	Virginica
10.9	4.6	Virginica
8.7	7.5	Versicolor
7.4	7.1	Virginica
9.0	6.5	Versicolor
8.9	3.2	Virginica
5.7	7.6	Setosa
6.0	7.5	Setosa
9.4	3.9	Setosa
6.4	4.9	Versicolor
6.1	6.9	Versicolor
10.7	4.3	Virginica
6.4	6.7	Virginica
10.5	5.3	Versicolor
6.1	5.5	Versicolor
8.1	6.0	Virginica
7.0	4.9	Setosa
8.9	7.2	Setosa
9.6	6.0	Setosa
4.3	7.0	Setosa
5.6	5.7	Versicolor
6.5	6.7	Virginica
6.6	5.8	Setosa
6.0	3.2	Versicolor
4.9	6.6	Setosa
5.1	7.8	Setosa
7.5	5.9	Setosa
8.8	7.2	Virginica
5.4	4.6	Setosa
