petal.length	petal.width	variety
9.5	6.3	Virginica
9.6	2.1	Virginica
5.9	4.7	Setosa
6.0	3.0	Virginica
6.5	1.0	Versicolor
3.5	3.2	Setosa
2.5	2.7	Setosa
2.7	2.7	Setosa
8.3	5.3	Virginica
3.6	0.2	Setosa
8.7	2.9	Versicolor
2.1	2.7	Setosa
5.4	1.1	Setosa
6.8	2.8	Virginica
5.0	4.0	Versicolor
8.0	1.5	Versicolor
6.6	4.0	Virginica
6.0	1.8	Versicolor
9.4	4.1	Virginica
4.3	5.6	Versicolor
9.4	6.0	Versicolor
5.4	2.3	Virginica
7.5	1.6	Versicolor
4.8	4.3	Setosa
9.3	3.4	Virginica
3.7	2.8	Setosa
7.7	6.3	Virginica
5.9	1.9	Versicolor
7.2	3.8	Versicolor
8.2	6.0	Versicolor
6.9	4.8	Virginica
5.0	0.7	Setosa
5.1	3.9	Versicolor
7.1	3.8	Versicolor
6.1	4.2	Virginica
5.5	2.8	Versicolor
2.9	3.7	Setosa
7.0	2.5	Versicolor
2.4	2.2	Setosa
10.3	5.7	Virginica
5.8	3.1	Virginica
8.4	3.3	Virginica
6.0	2.2	Setosa
9.6	5.4	Virginica
10.6	6.0	Virginica
3.3	1.9	Setosa
8.8	1.4	Versicolor
6.7	4.0	Virginica
3.1	2.2	Setosa
4.7	4.5	Versicolor
2.9	3.7	Setosa
7.2	2.7	Virginica
6.6	4.3	Versicolor
4.5	5.1	Versicolor
7.9	5.9	Versicolor
7.5	4.7	Versicolor
3.4	0.2	Setosa
1.3	3.2	Setosa
4.9	0.3	Setosa
1.9	3.8	Setosa
3.9	1.7	Versicolor
3.3	2.2	Setosa
4.0	2.4	Setosa
6.9	2.3	Virginica
8.6	2.9	Virginica
4.5	2.6	Setosa
8.1	1.4	Virginica
7.2	1.8	Versicolor
9.3	5.3	Virginica
2.4	0.1	Setosa
5.6	5.1	Setosa
7.9	5.5	Versicolor
5.2	1.2	Versicolor
5.3	2.8	Versicolor
5.9	3.2	Setosa
6.2	1.5	Versicolor
1.9	1.2	Setosa
9.7	6.1	Virginica
4.3	4.5	Versicolor
1.5	3.1	Setosa
6.1	5.8	Versicolor
3.0	2.9	Setosa
5.5	2.5	Versicolor
5.2	3.5	Virginica
5.9	6.1	Virginica
1.1	0.6	Setosa
1.3	3.2	Setosa
2.6	4.7	Setosa
5.5	2.3	Setosa
2.7	4.2	Setosa
8.2	6.8	Virginica
5.0	0.2	Setosa
3.5	0.2	Setosa
4.0	3.9	Setosa
7.1	2.8	Virginica
4.9	4.7	Setosa
5.4	6.5	Virginica
5.9	4.3	Virginica
2.0	0.2	Setosa
8.6	5.1	Versicolor
7.0	6.0	Versicolor
2.5	2.7	Setosa
7.8	5.8	Versicolor
6.2	6.1	Versicolor
6.3	3.8	Versicolor
