sepal.width	petal.length	variety
4.5	1.4	Setosa
5.1	7.9	Versicolor
2.5	9.5	Virginica
4.3	5.4	Versicolor
5.0	8.6	Virginica
4.2	4.5	Setosa
4.0	2.4	Setosa
7.1	8.6	Virginica
3.8	8.7	Virginica
6.0	8.5	Virginica
5.5	1.8	Setosa
8.3	2.0	Setosa
3.4	1.5	Setosa
7.0	7.2	Versicolor
6.7	8.1	Virginica
7.9	4.0	Setosa
4.7	4.1	Versicolor
5.5	8.0	Versicolor
7.8	7.7	Versicolor
2.7	6.5	Versicolor
3.6	4.0	Setosa
4.9	4.2	Setosa
4.5	4.9	Virginica
5.3	5.8	Versicolor
3.9	6.1	Setosa
2.8	10.7	Virginica
6.4	4.5	Setosa
5.9	6.6	Versicolor
4.3	7.1	Virginica
7.9	5.9	Setosa
7.6	5.0	Setosa
4.1	1.0	Setosa
5.4	5.3	Setosa
4.0	6.6	Virginica
3.7	2.7	Setosa
6.8	3.1	Setosa
7.0	2.2	Setosa
3.0	7.9	Virginica
3.2	6.0	Virginica
5.0	9.7	Virginica
5.3	9.2	Virginica
7.2	9.4	Virginica
6.9	1.9	Setosa
6.3	5.2	Setosa
3.3	10.0	Virginica
4.1	9.1	Virginica
7.2	2.5	Setosa
4.2	4.3	Setosa
4.9	9.6	Virginica
4.7	6.1	Virginica
8.0	2.3	Setosa
7.3	7.1	Virginica
3.3	6.4	Virginica
6.7	6.9	Versicolor
7.9	4.1	Setosa
7.0	8.4	Versicolor
3.8	6.1	Virginica
6.9	8.8	Versicolor
4.0	5.1	Setosa
5.1	1.4	Setosa
4.3	5.5	Versicolor
3.3	8.2	Virginica
3.2	8.3	Virginica
7.5	6.7	Virginica
4.5	7.8	Virginica
3.3	3.8	Setosa
6.9	6.4	Setosa
7.5	8.4	Versicolor
2.6	7.0	Versicolor
6.5	4.4	Versicolor
4.9	7.9	Virginica
7.4	10.3	Virginica
7.0	9.3	Virginica
3.2	5.5	Virginica
6.2	9.1	Virginica
3.0	1.4	Setosa
5.4	9.6	Virginica
6.4	4.7	Versicolor
4.7	7.3	Virginica
6.8	5.9	Setosa
5.7	5.4	Setosa
3.5	6.5	Versicolor
5.8	8.6	Virginica
7.6	9.4	Virginica
5.3	6.9	Virginica
7.4	5.9	Setosa
5.7	8.1	Versicolor
5.6	9.6	Virginica
4.7	4.4	Setosa
6.9	1.7	Setosa
2.7	4.0	Versicolor
3.4	6.2	Versicolor
7.6	8.9	Versicolor
5.0	9.8	Virginica
5.8	7.3	Virginica
3.4	6.7	Versicolor
6.3	3.7	Setosa
4.1	7.4	Versicolor
3.1	9.4	Virginica
6.6	9.1	Virginica
5.5	5.2	Versicolor
7.2	7.2	Virginica
6.9	5.8	Versicolor
5.1	2.5	Setosa
3.3	8.1	Versicolor
