petal.length	petal.width	variety
7.6	3.0	Virginica
7.1	3.8	Versicolor
6.8	3.8	Versicolor
5.4	2.2	Setosa
4.5	6.0	Versicolor
6.4	2.1	Virginica
3.2	2.2	Setosa
4.9	1.4	Versicolor
7.8	4.2	Virginica
7.5	5.5	Versicolor
8.5	2.5	Virginica
6.5	3.0	Versicolor
1.5	2.7	Setosa
8.7	5.5	Virginica
5.2	3.5	Virginica
5.4	4.7	Setosa
4.3	2.0	Versicolor
1.2	2.7	Setosa
8.0	3.7	Versicolor
7.0	5.4	Virginica
5.6	3.9	Virginica
3.8	4.3	Setosa
3.5	4.8	Setosa
3.9	1.8	Setosa
2.8	2.2	Setosa
8.5	5.5	Virginica
5.6	5.3	Virginica
3.7	0.4	Setosa
4.1	4.6	Setosa
7.7	6.5	Virginica
5.0	1.3	Versicolor
7.8	5.6	Versicolor
9.3	5.1	Virginica
6.5	4.8	Versicolor
8.5	5.8	Virginica
4.4	2.7	Versicolor
3.0	1.2	Setosa
9.6	2.1	Virginica
5.9	1.1	Versicolor
3.8	1.2	Setosa
6.1	3.2	Setosa
7.7	3.3	Versicolor
10.6	6.5	Virginica
3.4	1.9	Setosa
8.8	3.3	Virginica
3.5	0.6	Setosa
4.4	0.6	Setosa
6.1	5.5	Versicolor
5.8	5.8	Versicolor
3.9	1.2	Setosa
7.1	1.8	Versicolor
5.0	4.0	Versicolor
6.5	4.0	Virginica
5.6	4.9	Virginica
4.7	5.5	Versicolor
5.5	1.2	Setosa
8.1	2.4	Versicolor
4.9	3.9	Versicolor
9.6	3.3	Virginica
2.4	2.2	Setosa
5.1	1.2	Setosa
5.5	3.6	Versicolor
4.7	6.0	Versicolor
5.9	6.3	Virginica
5.3	3.7	Setosa
4.5	2.3	Versicolor
5.8	1.8	Virginica
4.9	1.8	Setosa
8.2	4.6	Virginica
7.8	3.3	Versicolor
3.9	1.7	Setosa
7.0	1.8	Versicolor
1.9	2.2	Setosa
2.0	0.4	Setosa
7.4	5.0	Versicolor
9.5	5.7	Versicolor
5.1	3.1	Versicolor
8.0	2.3	Virginica
9.1	4.9	Virginica
1.8	3.8	Setosa
7.2	3.2	Versicolor
5.7	3.2	Setosa
3.6	4.2	Setosa
8.1	3.5	Versicolor
7.2	2.8	Virginica
4.9	2.5	Virginica
9.1	2.3	Versicolor
8.2	3.2	Virginica
6.4	6.0	Virginica
6.0	4.7	Setosa
3.1	2.2	Setosa
3.9	3.2	Setosa
7.9	2.8	Virginica
7.1	3.9	Virginica
1.5	3.2	Setosa
5.8	5.4	Virginica
3.5	0.9	Setosa
4.9	0.3	Setosa
5.1	4.3	Versicolor
3.9	3.2	Setosa
1.8	4.4	Setosa
6.9	2.8	Virginica
5.3	3.5	Versicolor
7.5	4.0	Versicolor
8.5	5.5	Versicolor
