sepal.width	variety
4.0	Setosa
7.1	Setosa
7.4	Virginica
3.7	Versicolor
6.1	Versicolor
5.9	Versicolor
6.1	Virginica
6.0	Setosa
5.7	Versicolor
4.9	Versicolor
4.4	Versicolor
5.9	Setosa
4.3	Versicolor
5.1	Setosa
7.0	Virginica
8.0	Setosa
6.6	Setosa
8.2	Setosa
4.1	Versicolor
2.5	Virginica
4.9	Versicolor
3.4	Versicolor
4.9	Setosa
6.8	Versicolor
3.2	Setosa
6.9	Setosa
4.1	Setosa
5.9	Setosa
8.1	Setosa
8.3	Setosa
6.4	Virginica
3.2	Versicolor
7.3	Setosa
2.9	Virginica
4.3	Virginica
5.2	Versicolor
4.2	Setosa
7.7	Setosa
4.9	Setosa
4.0	Versicolor
5.8	Virginica
5.0	Virginica
5.0	Versicolor
2.3	Versicolor
7.2	Virginica
4.5	Versicolor
5.5	Virginica
6.0	Versicolor
5.8	Setosa
4.3	Virginica
4.0	Setosa
3.4	Virginica
4.5	Versicolor
6.7	Virginica
4.5	Virginica
4.1	Setosa
4.2	Setosa
5.0	Setosa
4.8	Virginica
4.5	Versicolor
3.0	Virginica
7.5	Virginica
5.6	Setosa
7.8	Setosa
5.0	Virginica
5.5	Virginica
4.8	Setosa
7.6	Virginica
4.8	Versicolor
3.4	Versicolor
7.5	Setosa
2.9	Versicolor
7.5	Virginica
5.8	Versicolor
3.7	Versicolor
3.1	Versicolor
5.8	Virginica
3.8	Versicolor
4.1	Virginica
4.3	Virginica
3.5	Setosa
6.0	Virginica
5.7	Virginica
6.1	Setosa
3.2	Virginica
4.7	Setosa
4.1	Virginica
6.8	Virginica
7.7	Versicolor
2.5	Versicolor
4.0	Virginica
2.2	Versicolor
7.4	Setosa
4.6	Versicolor
7.1	Versicolor
3.4	Setosa
5.9	Versicolor
5.5	Versicolor
3.0	Virginica
4.3	Virginica
4.5	Virginica
6.2	Virginica
4.5	Virginica
6.3	Virginica
6.7	Setosa
