petal.width	variety
2.2	Setosa
3.8	Versicolor
4.3	Virginica
5.0	Virginica
1.7	Setosa
4.2	Versicolor
5.0	Virginica
2.2	Setosa
5.7	Virginica
1.2	Setosa
4.3	Setosa
2.9	Setosa
4.2	Virginica
4.2	Setosa
2.8	Versicolor
3.4	Virginica
4.1	Versicolor
4.4	Setosa
1.9	Versicolor
3.5	Virginica
2.4	Versicolor
0.3	Setosa
5.3	Virginica
4.5	Versicolor
2.5	Versicolor
3.0	Versicolor
1.5	Versicolor
4.6	Setosa
5.3	Virginica
4.7	Setosa
2.0	Versicolor
0.7	Setosa
2.3	Virginica
1.3	Versicolor
3.8	Setosa
6.0	Versicolor
2.5	Versicolor
1.7	Setosa
2.5	Virginica
4.8	Virginica
2.9	Setosa
1.7	Setosa
4.3	Versicolor
3.4	Setosa
4.3	Virginica
6.0	Virginica
3.6	Virginica
0.7	Setosa
4.0	Versicolor
3.7	Setosa
1.2	Setosa
0.1	Setosa
5.9	Versicolor
4.0	Versicolor
1.7	Versicolor
6.3	Virginica
2.5	Versicolor
4.7	Virginica
2.3	Virginica
4.9	Virginica
1.8	Virginica
5.5	Versicolor
1.5	Versicolor
5.9	Virginica
4.2	Versicolor
3.5	Virginica
5.3	Virginica
5.4	Virginica
1.7	Setosa
0.1	Setosa
4.7	Setosa
4.8	Versicolor
5.8	Versicolor
3.7	Setosa
2.7	Setosa
3.6	Versicolor
2.2	Setosa
5.0	Versicolor
4.2	Setosa
3.2	Setosa
5.1	Virginica
2.6	Versicolor
2.3	Virginica
4.2	Virginica
4.9	Setosa
1.3	Setosa
4.6	Virginica
4.8	Virginica
2.3	Versicolor
2.5	Virginica
2.7	Setosa
1.8	Virginica
3.3	Setosa
6.4	Virginica
4.3	Virginica
6.0	Virginica
2.8	Versicolor
5.3	Virginica
3.3	Virginica
5.1	Virginica
2.0	Versicolor
1.2	Setosa
2.3	Virginica
0.9	Setosa
6.4	Virginica
