sepal.length	sepal.width	variety
6.3	5.9	Setosa
11.2	5.3	Virginica
7.3	5.7	Setosa
7.2	6.3	Versicolor
7.9	4.2	Virginica
6.0	6.0	Virginica
9.7	6.5	Versicolor
5.9	2.5	Virginica
6.9	4.7	Versicolor
6.3	7.2	Versicolor
11.7	7.5	Virginica
8.7	5.7	Virginica
8.8	7.2	Virginica
5.7	2.8	Versicolor
9.2	5.3	Setosa
7.2	6.5	Virginica
9.7	3.6	Versicolor
7.0	3.0	Versicolor
8.1	7.6	Setosa
9.9	3.8	Virginica
7.8	6.0	Versicolor
7.1	6.4	Versicolor
8.6	5.0	Versicolor
11.2	6.1	Versicolor
6.3	4.3	Versicolor
8.1	6.3	Setosa
5.6	7.9	Setosa
9.5	7.6	Setosa
9.5	3.7	Versicolor
10.4	6.1	Virginica
5.4	4.9	Setosa
8.0	6.5	Virginica
11.2	6.6	Virginica
6.6	7.0	Setosa
10.7	3.8	Virginica
9.0	5.8	Versicolor
8.5	3.2	Versicolor
5.9	5.0	Versicolor
10.3	3.5	Virginica
8.6	4.7	Setosa
8.0	3.4	Setosa
6.5	3.8	Setosa
10.7	7.1	Versicolor
5.7	5.2	Versicolor
8.6	5.9	Setosa
11.6	6.5	Virginica
6.1	4.8	Setosa
5.0	5.9	Setosa
7.4	3.8	Virginica
9.6	3.0	Versicolor
8.7	7.8	Virginica
7.7	4.4	Versicolor
7.5	5.5	Setosa
8.3	5.7	Virginica
5.4	6.9	Versicolor
8.2	7.8	Virginica
7.4	7.1	Setosa
9.5	6.2	Virginica
11.6	7.0	Virginica
9.1	3.2	Versicolor
7.7	4.0	Versicolor
6.3	7.9	Virginica
5.7	5.7	Setosa
8.2	3.3	Virginica
8.8	4.5	Virginica
7.3	3.3	Virginica
10.2	7.0	Virginica
7.3	2.6	Versicolor
8.8	3.1	Setosa
10.9	7.1	Virginica
6.6	6.7	Setosa
5.6	6.8	Setosa
6.1	4.0	Setosa
6.5	3.5	Virginica
8.7	6.5	Virginica
9.2	3.7	Setosa
8.2	7.0	Virginica
5.9	3.9	Setosa
9.7	6.9	Versicolor
11.3	3.3	Versicolor
5.4	6.4	Setosa
10.4	7.5	Versicolor
9.5	8.0	Setosa
10.7	5.1	Virginica
11.4	6.3	Virginica
8.9	8.2	Setosa
6.8	3.9	Setosa
8.5	6.5	Setosa
8.2	7.0	Setosa
7.3	4.5	Setosa
9.1	3.0	Versicolor
10.0	7.2	Virginica
9.0	5.0	Versicolor
6.4	3.0	Setosa
10.2	4.9	Virginica
5.5	5.9	Versicolor
11.0	5.0	Virginica
8.3	4.3	Virginica
5.7	8.1	Setosa
8.1	7.3	Versicolor
7.5	2.6	Versicolor
8.6	5.5	Versicolor
6.1	6.0	Versicolor
6.9	4.0	Virginica
6.4	5.2	Virginica
