petal.width	variety
4.2	Virginica
6.0	Virginica
4.3	Virginica
4.5	Versicolor
2.2	Setosa
4.7	Setosa
3.2	Setosa
1.1	Setosa
2.4	Versicolor
4.8	Virginica
2.9	Virginica
6.0	Versicolor
5.5	Versicolor
6.3	Virginica
4.8	Setosa
1.2	Setosa
3.0	Versicolor
5.7	Virginica
0.8	Setosa
3.2	Versicolor
6.0	Virginica
1.9	Setosa
3.7	Setosa
5.5	Virginica
2.4	Virginica
4.4	Virginica
4.1	Virginica
2.8	Virginica
5.8	Virginica
0.8	Setosa
1.8	Versicolor
4.3	Virginica
4.7	Setosa
4.1	Setosa
3.3	Versicolor
4.3	Virginica
5.5	Versicolor
2.2	Setosa
2.0	Versicolor
5.1	Virginica
2.8	Versicolor
5.9	Virginica
2.3	Virginica
5.3	Versicolor
5.0	Versicolor
5.1	Versicolor
4.4	Setosa
5.5	Versicolor
2.7	Setosa
4.0	Virginica
1.8	Versicolor
3.6	Setosa
5.5	Versicolor
2.9	Virginica
3.7	Setosa
5.0	Setosa
2.3	Setosa
4.7	Setosa
2.2	Versicolor
3.9	Versicolor
3.7	Versicolor
1.6	Versicolor
3.3	Versicolor
5.1	Virginica
1.8	Virginica
2.9	Versicolor
0.8	Setosa
2.2	Setosa
0.2	Setosa
5.6	Virginica
6.3	Virginica
5.3	Versicolor
3.7	Virginica
3.8	Virginica
5.4	Virginica
3.7	Versicolor
5.8	Virginica
6.0	Versicolor
5.1	Versicolor
4.0	Versicolor
2.8	Versicolor
3.2	Setosa
4.6	Virginica
2.3	Versicolor
5.4	Versicolor
2.2	Setosa
1.5	Versicolor
2.3	Virginica
3.8	Virginica
4.8	Virginica
2.3	Versicolor
0.2	Setosa
5.9	Virginica
4.7	Versicolor
5.0	Virginica
1.7	Setosa
1.2	Setosa
2.2	Setosa
5.1	Virginica
2.8	Versicolor
6.0	Versicolor
4.1	Setosa
0.1	Setosa
2.7	Setosa
4.3	Versicolor
