sepal.length	variety
7.2	Virginica
7.3	Virginica
7.5	Versicolor
9.3	Setosa
8.0	Versicolor
6.2	Setosa
8.2	Versicolor
10.7	Versicolor
10.3	Virginica
8.6	Setosa
10.3	Virginica
6.7	Virginica
11.2	Virginica
7.1	Setosa
7.8	Virginica
7.2	Versicolor
10.7	Versicolor
7.8	Virginica
6.2	Setosa
10.6	Virginica
5.4	Setosa
10.2	Versicolor
5.4	Setosa
7.1	Versicolor
8.4	Virginica
11.4	Virginica
8.6	Versicolor
7.5	Versicolor
10.6	Versicolor
6.9	Setosa
7.9	Virginica
9.0	Setosa
7.8	Setosa
6.8	Virginica
5.9	Setosa
5.8	Versicolor
8.9	Setosa
7.9	Versicolor
7.1	Versicolor
9.2	Versicolor
9.5	Versicolor
9.0	Versicolor
8.4	Virginica
9.6	Versicolor
8.2	Versicolor
6.2	Setosa
6.5	Versicolor
8.9	Versicolor
6.8	Virginica
7.4	Setosa
8.8	Setosa
9.3	Setosa
6.3	Virginica
8.8	Setosa
8.4	Versicolor
5.7	Setosa
9.1	Virginica
8.7	Versicolor
9.9	Virginica
8.2	Virginica
8.8	Setosa
7.7	Virginica
6.1	Virginica
6.5	Setosa
6.5	Versicolor
8.9	Virginica
6.3	Versicolor
9.8	Versicolor
5.4	Setosa
8.0	Versicolor
9.5	Virginica
9.7	Virginica
8.8	Setosa
10.8	Virginica
9.4	Versicolor
8.7	Setosa
5.9	Setosa
9.8	Virginica
7.0	Virginica
6.9	Virginica
9.1	Setosa
9.6	Versicolor
9.6	Setosa
9.1	Versicolor
5.4	Setosa
6.7	Virginica
6.7	Virginica
10.9	Versicolor
6.6	Setosa
9.8	Versicolor
8.2	Virginica
8.0	Versicolor
11.2	Virginica
10.9	Virginica
7.0	Virginica
4.6	Setosa
5.1	Setosa
6.7	Versicolor
8.6	Setosa
8.2	Virginica
9.1	Versicolor
8.9	Versicolor
6.8	Virginica
8.5	Virginica
8.0	Versicolor
