sepal.width	petal.length	petal.width	variety
4.3	4.3	5.0	Versicolor
5.7	3.8	4.7	Setosa
2.7	5.5	3.5	Versicolor
5.6	1.9	3.1	Setosa
5.2	5.6	6.4	Virginica
6.4	6.0	1.7	Setosa
7.2	8.8	2.8	Versicolor
6.7	5.2	4.4	Versicolor
2.5	6.4	6.0	Versicolor
7.7	2.3	0.2	Setosa
4.4	3.4	1.7	Setosa
3.8	5.7	2.2	Versicolor
6.2	5.3	2.4	Virginica
3.0	3.9	4.2	Setosa
5.0	1.8	0.8	Setosa
6.1	5.6	3.9	Virginica
5.0	6.1	3.7	Setosa
3.0	9.1	6.3	Virginica
5.8	7.9	6.5	Virginica
4.4	2.5	1.2	Setosa
7.7	1.9	4.2	Setosa
3.9	9.2	3.4	Versicolor
5.3	5.5	3.8	Versicolor
5.8	5.7	6.5	Virginica
5.1	3.9	0.2	Setosa
6.5	6.4	1.8	Virginica
4.9	3.8	3.0	Versicolor
8.7	4.4	0.7	Setosa
3.0	10.1	3.1	Virginica
6.9	2.9	2.7	Setosa
3.4	9.0	1.6	Versicolor
2.8	5.8	1.9	Versicolor
7.4	3.3	4.9	Setosa
4.7	6.6	1.5	Versicolor
7.0	8.0	5.3	Versicolor
4.5	4.1	1.1	Setosa
4.6	5.5	2.7	Setosa
3.5	9.5	5.6	Virginica
3.6	7.4	5.8	Virginica
3.0	8.5	6.4	Virginica
2.8	4.5	4.8	Versicolor
4.6	5.5	2.1	Setosa
3.5	6.4	6.1	Virginica
6.8	4.7	6.1	Versicolor
5.3	2.7	2.8	Setosa
4.6	7.5	2.5	Versicolor
7.0	7.9	4.6	Versicolor
5.5	9.2	2.3	Virginica
5.9	3.0	0.4	Setosa
6.0	7.2	3.5	Virginica
5.1	7.5	2.3	Virginica
3.2	8.2	2.8	Versicolor
3.4	8.8	2.8	Versicolor
6.6	4.0	4.7	Setosa
4.5	8.8	5.8	Virginica
3.8	8.1	4.2	Virginica
4.7	5.0	1.5	Versicolor
6.5	6.6	5.8	Virginica
5.3	2.4	2.4	Setosa
4.0	2.9	2.1	Setosa
5.7	6.9	2.4	Versicolor
7.5	5.3	3.8	Virginica
5.8	7.2	3.1	Virginica
2.7	8.4	3.3	Virginica
3.2	9.9	2.8	Virginica
6.1	2.5	3.2	Setosa
2.7	8.1	4.4	Virginica
5.1	7.6	4.5	Virginica
3.0	9.0	3.5	Versicolor
3.3	5.1	6.0	Virginica
3.1	6.0	3.6	Setosa
6.0	1.3	0.7	Setosa
6.9	3.6	2.9	Setosa
6.7	3.0	2.4	Setosa
5.1	7.9	5.7	Versicolor
4.4	3.9	4.7	Setosa
4.1	7.9	4.5	Versicolor
6.9	4.6	2.7	Setosa
6.3	7.9	2.3	Versicolor
2.7	8.5	4.0	Virginica
4.0	9.8	6.1	Virginica
4.0	10.3	5.2	Virginica
2.8	4.6	2.5	Versicolor
4.0	7.0	2.2	Versicolor
5.6	8.9	5.4	Versicolor
7.2	2.2	4.7	Setosa
5.0	8.7	4.5	Versicolor
7.5	8.6	3.8	Versicolor
4.2	6.0	4.2	Setosa
7.0	1.9	4.8	Setosa
4.2	5.5	3.0	Versicolor
5.0	4.6	4.9	Versicolor
2.5	6.0	1.6	Versicolor
5.9	4.3	1.8	Versicolor
4.7	2.1	2.7	Setosa
6.3	4.0	4.3	Setosa
5.8	5.0	3.8	Versicolor
4.4	10.1	3.3	Virginica
3.4	1.7	4.7	Setosa
4.3	6.6	1.9	Virginica
6.9	5.7	4.3	Versicolor
6.5	2.9	2.8	Setosa
4.4	5.0	6.0	Versicolor
7.3	5.6	2.2	Setosa
5.0	2.6	3.6	Setosa
