sepal.width	petal.length	petal.width	variety
5.8	9.1	3.9	Virginica
4.0	7.4	5.3	Virginica
8.7	3.4	3.7	Setosa
5.4	1.7	4.2	Setosa
4.2	5.7	4.9	Versicolor
3.7	9.7	5.8	Virginica
6.3	6.6	5.0	Virginica
4.0	4.1	4.2	Setosa
5.6	6.9	2.7	Versicolor
4.0	6.1	2.3	Versicolor
6.3	8.7	3.5	Virginica
7.5	6.5	6.1	Virginica
5.3	6.4	5.3	Versicolor
3.9	9.2	4.4	Versicolor
5.5	8.0	4.7	Virginica
7.0	6.0	3.5	Virginica
5.6	6.0	3.8	Virginica
6.3	7.6	4.0	Versicolor
2.4	7.2	4.5	Versicolor
3.8	4.8	3.4	Versicolor
4.3	4.7	2.5	Setosa
6.9	7.3	4.0	Versicolor
7.9	5.6	6.9	Virginica
5.4	5.7	1.9	Setosa
6.1	7.6	5.5	Virginica
6.9	3.4	3.2	Setosa
7.2	2.5	3.2	Setosa
4.9	3.0	4.7	Setosa
5.7	6.9	4.8	Virginica
4.2	5.1	2.5	Versicolor
5.4	4.6	0.9	Setosa
3.1	3.0	2.1	Setosa
6.6	5.4	3.6	Virginica
3.0	7.8	1.8	Virginica
3.8	5.2	5.7	Versicolor
7.0	5.7	3.3	Virginica
6.7	8.4	4.4	Versicolor
6.3	8.4	5.0	Virginica
6.8	5.8	3.3	Setosa
3.0	2.6	1.6	Setosa
7.5	3.9	0.2	Setosa
5.7	8.1	3.0	Virginica
6.6	2.9	1.2	Setosa
3.8	8.7	4.1	Virginica
3.2	6.0	2.0	Versicolor
3.5	10.3	5.1	Virginica
6.6	2.5	4.7	Setosa
3.7	8.3	3.8	Versicolor
6.8	3.3	3.0	Versicolor
5.2	7.1	1.9	Virginica
3.2	8.4	2.3	Virginica
3.4	2.1	3.2	Setosa
6.9	6.5	3.0	Versicolor
7.8	9.7	4.7	Virginica
6.4	6.0	3.7	Setosa
4.8	4.7	1.3	Setosa
7.0	4.3	1.2	Setosa
7.5	2.4	2.2	Setosa
7.6	1.5	4.2	Setosa
2.5	3.9	1.6	Versicolor
5.9	6.4	3.2	Setosa
4.1	6.6	5.3	Virginica
3.0	6.2	5.7	Versicolor
5.2	3.9	4.7	Setosa
7.2	6.1	2.1	Versicolor
3.7	6.5	2.0	Virginica
6.0	4.5	6.0	Versicolor
6.4	2.5	0.9	Setosa
6.7	4.0	1.2	Setosa
4.0	2.9	1.3	Setosa
7.9	2.4	1.7	Setosa
3.3	7.5	1.3	Versicolor
5.9	6.3	1.8	Versicolor
3.2	4.1	4.2	Setosa
5.6	6.4	5.4	Versicolor
6.5	6.1	5.8	Virginica
5.2	2.8	0.2	Setosa
7.6	4.7	6.0	Versicolor
3.4	7.9	6.8	Virginica
3.2	9.5	3.8	Virginica
7.2	4.7	2.3	Versicolor
3.0	6.5	5.0	Versicolor
3.8	8.5	5.8	Versicolor
8.0	2.6	4.6	Setosa
4.5	10.1	2.8	Virginica
7.5	6.0	4.7	Versicolor
4.5	10.4	5.6	Virginica
4.0	8.4	4.9	Versicolor
5.4	8.5	3.1	Versicolor
7.2	4.0	1.9	Setosa
7.2	8.4	1.2	Versicolor
3.5	2.9	1.6	Setosa
5.8	2.6	4.7	Setosa
3.1	2.6	3.2	Setosa
6.1	5.0	3.7	Versicolor
8.0	5.2	4.7	Setosa
6.0	5.0	2.1	Versicolor
4.1	8.4	4.5	Versicolor
3.0	7.5	4.0	Versicolor
3.1	4.0	2.5	Versicolor
3.3	3.4	4.2	Setosa
4.5	1.3	2.7	Setosa
3.5	9.5	4.3	Virginica
5.5	6.0	4.7	Setosa
6.0	8.5	3.4	Virginica
