sepal.length	variety
9.0	Virginica
7.5	Versicolor
11.2	Virginica
6.2	Setosa
8.3	Setosa
7.8	Virginica
11.0	Virginica
8.3	Setosa
6.2	Virginica
7.9	Versicolor
9.1	Virginica
6.9	Virginica
9.8	Versicolor
10.2	Versicolor
12.2	Virginica
9.8	Versicolor
9.1	Setosa
10.3	Virginica
11.2	Versicolor
8.7	Versicolor
4.9	Setosa
7.6	Setosa
8.5	Versicolor
6.5	Setosa
9.1	Virginica
8.4	Setosa
5.7	Setosa
4.9	Setosa
10.4	Virginica
8.8	Virginica
7.1	Versicolor
9.8	Versicolor
7.5	Virginica
4.6	Setosa
7.2	Versicolor
6.6	Setosa
10.3	Setosa
6.8	Setosa
6.1	Versicolor
9.8	Setosa
5.7	Setosa
7.8	Virginica
9.6	Versicolor
9.4	Virginica
8.7	Versicolor
9.1	Setosa
8.5	Versicolor
5.4	Setosa
7.0	Versicolor
9.2	Versicolor
6.5	Setosa
8.9	Virginica
11.7	Virginica
10.7	Virginica
6.6	Virginica
7.1	Versicolor
8.0	Versicolor
8.1	Setosa
9.0	Setosa
5.7	Setosa
7.5	Versicolor
7.1	Setosa
9.0	Versicolor
6.4	Setosa
9.4	Setosa
10.0	Versicolor
8.7	Virginica
8.9	Virginica
9.7	Versicolor
7.7	Virginica
11.4	Virginica
7.5	Setosa
8.7	Virginica
7.5	Versicolor
11.9	Virginica
6.8	Virginica
9.2	Versicolor
8.4	Virginica
8.5	Setosa
9.5	Versicolor
7.2	Setosa
9.1	Setosa
10.5	Versicolor
10.8	Virginica
5.9	Versicolor
5.7	Setosa
7.4	Versicolor
7.2	Virginica
10.3	Virginica
9.5	Setosa
10.1	Versicolor
8.5	Virginica
6.5	Setosa
6.6	Virginica
7.9	Virginica
11.7	Virginica
8.5	Virginica
7.9	Versicolor
7.5	Setosa
7.8	Versicolor
5.6	Versicolor
6.1	Setosa
7.8	Setosa
8.8	Versicolor
9.0	Virginica
