sepal.width	petal.length	petal.width	variety
3.0	10.3	6.1	Virginica
6.5	7.7	2.2	Versicolor
3.6	5.1	5.8	Virginica
4.5	4.4	3.2	Setosa
6.9	9.1	2.3	Versicolor
3.3	10.1	4.7	Virginica
5.9	2.0	3.2	Setosa
6.7	6.9	4.2	Versicolor
5.6	7.9	2.0	Versicolor
2.8	6.4	2.3	Versicolor
6.3	7.7	4.1	Versicolor
6.3	5.5	5.3	Versicolor
6.5	7.5	5.4	Virginica
4.4	2.9	3.7	Setosa
3.8	8.4	2.5	Virginica
7.6	8.6	7.0	Virginica
7.0	3.9	1.1	Setosa
6.5	8.1	2.3	Virginica
7.7	4.4	1.7	Setosa
4.4	5.1	3.8	Versicolor
5.3	1.4	3.2	Setosa
6.2	5.3	1.8	Versicolor
6.4	9.3	4.8	Virginica
4.8	5.4	5.5	Virginica
5.9	5.7	5.5	Versicolor
4.9	6.1	3.4	Setosa
7.1	9.0	3.8	Virginica
6.2	5.3	6.8	Virginica
6.0	4.5	4.0	Versicolor
6.2	6.0	5.3	Virginica
5.6	3.0	0.2	Setosa
6.5	4.1	3.3	Versicolor
4.2	8.5	2.0	Virginica
6.6	8.0	5.0	Versicolor
5.5	5.1	1.6	Setosa
7.9	4.7	4.4	Setosa
5.0	6.0	3.3	Virginica
7.0	6.0	2.5	Versicolor
7.3	4.0	4.8	Versicolor
7.4	5.9	3.7	Setosa
3.2	5.6	1.6	Versicolor
7.2	1.4	1.7	Setosa
5.5	5.0	3.7	Virginica
7.2	5.5	4.2	Setosa
7.5	6.9	5.3	Virginica
7.0	2.3	3.3	Setosa
7.5	1.4	1.2	Setosa
7.2	1.5	4.4	Setosa
3.5	8.6	6.6	Virginica
5.7	6.7	1.9	Versicolor
6.6	1.4	1.7	Setosa
6.9	4.3	3.5	Versicolor
7.8	3.7	1.0	Setosa
6.6	2.9	1.1	Setosa
7.0	2.5	0.2	Setosa
3.4	2.5	2.2	Setosa
3.9	2.5	0.4	Setosa
3.3	5.6	4.5	Versicolor
5.2	6.6	4.9	Virginica
5.4	7.2	4.9	Versicolor
5.0	9.5	6.0	Virginica
2.5	6.0	5.6	Versicolor
4.8	8.1	3.8	Versicolor
5.4	7.1	3.3	Virginica
3.0	9.9	5.1	Virginica
4.4	6.7	4.8	Versicolor
6.1	8.9	4.9	Versicolor
3.1	10.1	2.4	Virginica
6.1	4.0	1.7	Versicolor
5.7	5.6	3.7	Setosa
6.5	6.7	1.5	Versicolor
6.2	5.2	4.2	Setosa
6.4	5.4	4.8	Setosa
5.8	8.8	3.8	Virginica
4.4	8.0	2.1	Versicolor
7.9	6.9	5.3	Virginica
2.7	9.8	6.4	Virginica
4.3	3.6	3.7	Setosa
5.2	9.7	6.3	Virginica
5.5	1.7	4.7	Setosa
3.5	7.8	6.2	Virginica
5.5	6.6	2.4	Versicolor
2.7	6.0	2.0	Versicolor
3.5	3.6	1.7	Setosa
4.6	5.4	3.6	Virginica
7.0	8.0	5.7	Versicolor
6.0	5.3	5.8	Virginica
5.3	5.6	2.9	Virginica
7.3	8.6	2.1	Virginica
3.8	9.2	2.6	Virginica
3.8	6.4	0.9	Setosa
4.5	3.9	2.3	Setosa
7.0	3.4	0.3	Setosa
4.3	3.0	2.3	Setosa
3.2	9.6	3.4	Virginica
5.2	5.1	2.5	Versicolor
7.5	7.2	3.0	Virginica
4.6	10.9	3.3	Virginica
5.8	7.8	1.5	Versicolor
3.1	8.4	2.2	Versicolor
6.8	7.5	5.8	Versicolor
5.5	6.9	5.0	Versicolor
2.7	5.7	3.3	Versicolor
5.8	1.8	1.3	Setosa
3.6	8.1	1.4	Virginica
