petal.length	petal.width	variety
5.0	0.6	Setosa
4.5	2.5	Versicolor
1.2	4.2	Setosa
3.1	0.2	Setosa
7.8	5.8	Versicolor
10.0	3.8	Virginica
5.0	3.9	Virginica
4.4	3.2	Setosa
3.6	0.2	Setosa
7.5	3.0	Versicolor
1.4	0.3	Setosa
4.5	1.9	Setosa
4.4	2.7	Setosa
5.7	4.5	Versicolor
7.1	2.9	Virginica
8.4	3.6	Virginica
6.6	4.9	Virginica
1.5	3.2	Setosa
6.7	4.3	Versicolor
9.0	2.1	Versicolor
2.8	3.7	Setosa
6.9	3.0	Virginica
9.3	5.3	Virginica
6.9	5.8	Virginica
7.6	5.6	Virginica
3.9	0.2	Setosa
9.2	2.3	Virginica
1.5	3.2	Setosa
2.5	4.2	Setosa
5.0	1.2	Setosa
1.5	4.1	Setosa
6.1	1.0	Versicolor
5.1	1.2	Setosa
7.3	4.2	Virginica
6.9	2.9	Versicolor
7.1	4.1	Versicolor
1.9	4.7	Setosa
2.5	0.8	Setosa
6.5	6.0	Virginica
5.4	4.7	Versicolor
8.1	2.5	Virginica
5.6	5.5	Virginica
3.1	3.9	Setosa
1.9	0.6	Setosa
6.0	2.8	Versicolor
7.8	3.5	Versicolor
6.9	3.6	Versicolor
6.7	5.7	Versicolor
7.2	4.0	Virginica
5.3	0.4	Setosa
9.0	5.5	Versicolor
8.2	3.5	Virginica
2.7	2.7	Setosa
3.4	3.2	Setosa
5.8	4.3	Versicolor
5.5	2.3	Versicolor
10.3	2.1	Virginica
4.1	1.2	Setosa
5.2	4.8	Virginica
7.6	4.9	Virginica
8.4	4.8	Virginica
3.2	0.7	Setosa
6.7	5.6	Versicolor
7.2	3.5	Versicolor
8.4	2.9	Versicolor
7.6	3.6	Virginica
6.4	3.3	Versicolor
9.2	2.9	Versicolor
6.5	5.7	Versicolor
6.8	2.8	Virginica
5.0	2.5	Versicolor
6.2	6.1	Virginica
3.4	4.3	Setosa
8.0	4.7	Virginica
5.5	4.2	Setosa
8.9	4.5	Versicolor
8.1	2.5	Virginica
2.8	3.7	Setosa
8.0	6.6	Virginica
4.3	2.1	Versicolor
1.9	2.6	Setosa
6.9	3.3	Virginica
8.1	5.2	Virginica
5.8	4.2	Setosa
7.0	3.2	Versicolor
6.8	2.9	Versicolor
2.6	4.7	Setosa
5.1	4.6	Setosa
1.6	4.1	Setosa
6.1	6.3	Virginica
7.4	5.7	Versicolor
5.6	5.9	Virginica
2.9	1.2	Setosa
6.4	6.3	Virginica
7.6	4.8	Virginica
5.2	3.3	Versicolor
4.5	5.6	Versicolor
9.1	6.3	Virginica
8.0	5.3	Virginica
9.3	2.8	Virginica
5.6	5.8	Versicolor
6.2	2.9	Versicolor
5.8	6.3	Virginica
7.2	4.0	Virginica
5.7	3.0	Setosa
