petal.width	variety
3.3	Virginica
2.8	Setosa
1.7	Setosa
5.5	Versicolor
1.5	Versicolor
6.0	Versicolor
3.2	Setosa
5.1	Virginica
3.2	Setosa
5.6	Virginica
4.2	Setosa
5.4	Versicolor
4.7	Setosa
0.7	Setosa
0.2	Setosa
3.8	Virginica
5.0	Versicolor
3.5	Virginica
4.1	Setosa
0.4	Setosa
2.7	Setosa
4.8	Virginica
3.2	Setosa
4.2	Setosa
4.2	Setosa
1.7	Setosa
2.4	Virginica
4.9	Virginica
4.0	Versicolor
3.5	Versicolor
1.2	Setosa
2.4	Versicolor
0.4	Setosa
2.3	Versicolor
2.0	Versicolor
1.1	Setosa
4.3	Virginica
2.7	Setosa
3.3	Virginica
3.8	Virginica
4.7	Setosa
1.2	Versicolor
4.9	Versicolor
5.6	Virginica
6.2	Virginica
5.8	Virginica
0.2	Setosa
4.0	Versicolor
4.0	Virginica
2.7	Versicolor
0.3	Setosa
4.2	Virginica
6.1	Virginica
1.8	Virginica
2.4	Setosa
2.2	Versicolor
2.6	Setosa
2.2	Setosa
1.2	Setosa
0.8	Setosa
2.4	Versicolor
4.8	Versicolor
5.8	Versicolor
4.1	Versicolor
6.0	Virginica
1.9	Setosa
1.3	Versicolor
1.5	Virginica
2.2	Setosa
4.3	Virginica
4.7	Versicolor
1.2	Setosa
3.8	Versicolor
5.1	Virginica
4.8	Setosa
1.1	Setosa
6.5	Virginica
5.1	Versicolor
4.3	Virginica
0.5	Setosa
1.2	Setosa
1.9	Virginica
3.8	Versicolor
3.4	Setosa
5.9	Versicolor
2.6	Virginica
5.4	Versicolor
5.3	Virginica
0.1	Setosa
6.1	Versicolor
4.8	Versicolor
1.8	Versicolor
5.3	Virginica
2.7	Setosa
4.6	Versicolor
2.0	Versicolor
4.0	Versicolor
2.7	Setosa
3.3	Virginica
0.1	Setosa
0.7	Setosa
6.4	Virginica
1.3	Setosa
3.5	Versicolor
2.0	Virginica
