petal.length	variety
5.3	Versicolor
6.5	Versicolor
9.4	Versicolor
1.4	Setosa
9.1	Virginica
6.5	Versicolor
3.0	Setosa
6.0	Virginica
7.8	Versicolor
3.5	Versicolor
6.0	Setosa
9.2	Versicolor
1.6	Setosa
7.9	Versicolor
5.0	Versicolor
4.2	Versicolor
5.6	Versicolor
4.0	Setosa
8.1	Virginica
9.0	Versicolor
3.9	Setosa
7.9	Virginica
8.8	Virginica
3.5	Setosa
7.7	Virginica
7.0	Versicolor
3.7	Setosa
8.0	Virginica
7.8	Versicolor
9.2	Virginica
6.1	Virginica
5.9	Setosa
6.9	Virginica
7.0	Virginica
8.1	Versicolor
9.5	Virginica
3.0	Setosa
4.1	Versicolor
9.4	Virginica
4.1	Setosa
5.1	Versicolor
6.2	Setosa
5.7	Versicolor
7.3	Versicolor
4.9	Versicolor
5.3	Setosa
7.6	Virginica
6.0	Versicolor
9.0	Virginica
4.1	Setosa
9.0	Versicolor
7.6	Virginica
8.1	Versicolor
3.1	Setosa
9.2	Versicolor
7.5	Versicolor
6.0	Setosa
8.8	Virginica
6.5	Versicolor
2.9	Setosa
5.9	Virginica
7.4	Versicolor
5.6	Virginica
7.3	Virginica
6.9	Virginica
8.9	Versicolor
3.9	Setosa
8.0	Versicolor
6.3	Virginica
8.3	Virginica
2.1	Setosa
1.9	Setosa
5.8	Virginica
3.9	Setosa
9.9	Virginica
3.1	Setosa
6.3	Versicolor
7.0	Versicolor
3.0	Setosa
3.9	Versicolor
6.9	Virginica
5.5	Virginica
6.8	Versicolor
5.3	Setosa
2.7	Setosa
7.9	Versicolor
5.3	Versicolor
7.7	Virginica
7.1	Virginica
6.1	Virginica
4.5	Virginica
9.6	Virginica
5.6	Versicolor
4.6	Versicolor
7.2	Versicolor
4.7	Setosa
9.2	Versicolor
1.3	Setosa
3.9	Setosa
6.6	Virginica
4.2	Setosa
1.5	Setosa
7.9	Versicolor
2.7	Setosa
5.2	Versicolor
