sepal.width	variety
3.3	Versicolor
6.6	Setosa
6.5	Setosa
3.8	Versicolor
4.7	Versicolor
5.2	Versicolor
4.0	Virginica
7.9	Setosa
7.4	Versicolor
3.9	Virginica
3.5	Virginica
7.1	Versicolor
7.8	Setosa
7.5	Setosa
6.3	Setosa
5.3	Virginica
6.5	Versicolor
3.8	Virginica
5.3	Setosa
7.6	Versicolor
5.0	Virginica
4.6	Versicolor
4.1	Versicolor
4.0	Versicolor
4.5	Setosa
6.3	Versicolor
5.7	Setosa
5.9	Virginica
4.3	Virginica
5.2	Setosa
6.4	Versicolor
4.7	Virginica
6.5	Setosa
5.6	Setosa
6.7	Versicolor
2.7	Virginica
6.3	Setosa
6.8	Setosa
3.4	Setosa
3.2	Setosa
3.8	Setosa
6.5	Versicolor
7.0	Versicolor
5.3	Virginica
3.2	Virginica
3.9	Versicolor
6.4	Setosa
4.9	Setosa
7.9	Setosa
7.2	Virginica
5.1	Virginica
3.0	Versicolor
3.1	Virginica
4.0	Virginica
6.3	Versicolor
7.1	Setosa
5.2	Virginica
4.9	Versicolor
3.7	Virginica
7.1	Setosa
5.2	Setosa
7.1	Virginica
3.4	Setosa
3.2	Virginica
7.3	Versicolor
6.0	Setosa
6.2	Versicolor
4.9	Virginica
5.7	Setosa
6.4	Versicolor
7.8	Virginica
4.8	Setosa
5.1	Virginica
5.0	Setosa
6.2	Versicolor
2.7	Virginica
6.1	Versicolor
3.0	Virginica
8.1	Setosa
4.5	Setosa
3.7	Versicolor
5.0	Versicolor
4.2	Setosa
5.1	Virginica
3.0	Virginica
4.9	Virginica
4.5	Virginica
7.1	Setosa
4.2	Virginica
7.7	Setosa
7.9	Setosa
6.4	Versicolor
3.0	Virginica
4.0	Virginica
5.2	Virginica
7.8	Virginica
4.9	Setosa
3.6	Setosa
3.0	Setosa
5.5	Setosa
7.3	Virginica
3.4	Versicolor
4.0	Versicolor
5.3	Virginica
4.4	Versicolor
