sepal.width	variety
7.6	Setosa
6.1	Versicolor
3.2	Virginica
5.3	Versicolor
7.7	Setosa
5.2	Setosa
3.1	Setosa
3.2	Setosa
4.7	Versicolor
5.8	Setosa
7.0	Versicolor
3.7	Virginica
5.0	Setosa
3.6	Versicolor
3.8	Virginica
7.4	Versicolor
8.4	Setosa
5.1	Versicolor
6.0	Versicolor
3.4	Versicolor
6.0	Virginica
6.0	Setosa
3.2	Versicolor
7.3	Setosa
3.9	Versicolor
5.9	Versicolor
4.0	Versicolor
5.1	Virginica
4.3	Versicolor
7.6	Virginica
6.3	Setosa
6.0	Versicolor
4.8	Versicolor
7.5	Versicolor
7.4	Virginica
3.0	Virginica
4.5	Virginica
4.0	Virginica
6.2	Virginica
4.3	Virginica
4.7	Virginica
6.9	Versicolor
5.6	Versicolor
3.4	Setosa
6.3	Versicolor
3.1	Virginica
6.5	Setosa
5.8	Virginica
7.2	Virginica
3.2	Versicolor
2.3	Versicolor
4.3	Virginica
7.0	Versicolor
3.7	Setosa
3.0	Virginica
2.8	Virginica
3.0	Virginica
5.2	Setosa
6.2	Versicolor
6.8	Virginica
3.9	Setosa
7.2	Setosa
7.8	Virginica
4.8	Versicolor
4.2	Versicolor
7.2	Setosa
5.9	Setosa
3.8	Virginica
6.9	Setosa
6.8	Versicolor
8.3	Virginica
5.8	Virginica
5.2	Virginica
6.9	Versicolor
3.9	Setosa
3.5	Virginica
5.4	Setosa
7.6	Versicolor
2.5	Versicolor
4.2	Virginica
6.0	Virginica
6.9	Setosa
5.1	Virginica
4.2	Setosa
3.3	Setosa
8.1	Setosa
7.5	Setosa
4.3	Setosa
4.3	Setosa
6.0	Setosa
4.3	Setosa
5.3	Versicolor
5.9	Versicolor
3.3	Virginica
3.2	Versicolor
3.4	Versicolor
5.5	Virginica
5.6	Setosa
5.0	Virginica
4.6	Virginica
5.4	Setosa
4.5	Setosa
5.5	Setosa
6.9	Virginica
6.9	Setosa
