petal.width	variety
3.1	Setosa
3.5	Virginica
5.6	Virginica
2.7	Setosa
1.3	Versicolor
1.8	Virginica
4.8	Virginica
4.3	Virginica
4.3	Versicolor
2.4	Versicolor
2.6	Virginica
3.0	Versicolor
1.2	Setosa
5.0	Versicolor
4.5	Versicolor
4.3	Versicolor
4.6	Versicolor
1.2	Setosa
3.5	Virginica
2.8	Virginica
2.1	Setosa
1.6	Versicolor
3.1	Virginica
5.3	Virginica
2.7	Setosa
3.8	Virginica
0.7	Setosa
2.6	Virginica
2.2	Setosa
5.3	Virginica
3.4	Virginica
4.5	Versicolor
3.6	Virginica
4.6	Versicolor
3.8	Versicolor
2.5	Versicolor
3.2	Versicolor
1.8	Virginica
1.9	Setosa
5.6	Versicolor
2.7	Setosa
2.4	Setosa
4.9	Setosa
6.4	Virginica
3.0	Versicolor
0.9	Setosa
1.1	Setosa
1.8	Setosa
3.3	Versicolor
5.8	Versicolor
4.3	Virginica
0.2	Setosa
5.4	Virginica
2.5	Versicolor
1.3	Versicolor
6.0	Versicolor
5.7	Versicolor
0.7	Setosa
4.9	Virginica
3.4	Setosa
2.2	Versicolor
3.8	Virginica
6.0	Virginica
5.0	Virginica
4.2	Setosa
3.2	Setosa
2.6	Setosa
4.1	Setosa
3.2	Setosa
1.2	Setosa
1.9	Versicolor
1.7	Versicolor
5.3	Versicolor
3.2	Setosa
4.8	Versicolor
1.3	Setosa
4.0	Virginica
3.5	Versicolor
7.0	Virginica
3.2	Versicolor
2.7	Setosa
1.5	Versicolor
3.9	Versicolor
5.8	Virginica
2.5	Versicolor
1.6	Versicolor
6.3	Virginica
2.2	Setosa
5.1	Versicolor
4.0	Versicolor
3.7	Setosa
2.7	Setosa
1.8	Setosa
4.7	Virginica
0.3	Setosa
1.8	Setosa
3.5	Versicolor
2.9	Virginica
5.5	Versicolor
0.2	Setosa
4.9	Versicolor
4.8	Virginica
1.2	Setosa
3.3	Versicolor
2.3	Virginica
