petal.length	petal.width	variety
1.8	1.7	Setosa
1.0	4.7	Setosa
5.0	5.4	Virginica
7.8	3.4	Versicolor
4.5	3.3	Versicolor
9.1	4.9	Virginica
7.4	3.3	Virginica
8.7	2.2	Versicolor
3.0	0.9	Setosa
6.4	5.5	Virginica
7.8	3.6	Versicolor
7.3	3.8	Virginica
5.9	4.9	Setosa
6.2	1.4	Versicolor
8.4	2.3	Virginica
4.2	3.5	Versicolor
8.8	3.2	Virginica
6.1	3.6	Setosa
9.7	4.7	Virginica
8.5	7.0	Virginica
8.6	3.5	Virginica
2.4	0.3	Setosa
7.6	5.2	Virginica
5.4	2.2	Setosa
7.3	2.9	Virginica
4.8	2.3	Virginica
2.6	0.4	Setosa
5.6	1.2	Setosa
6.7	2.1	Virginica
6.5	6.0	Versicolor
4.1	1.3	Versicolor
7.7	4.0	Virginica
1.8	3.8	Setosa
3.6	3.7	Setosa
5.1	4.4	Virginica
6.2	4.3	Versicolor
3.6	1.2	Setosa
6.5	3.0	Versicolor
8.0	1.2	Versicolor
4.0	4.9	Setosa
8.4	1.2	Versicolor
5.1	1.5	Versicolor
8.1	1.9	Virginica
5.9	4.6	Setosa
6.8	6.1	Virginica
5.3	6.3	Versicolor
4.2	1.5	Setosa
5.3	2.3	Virginica
8.1	4.3	Virginica
5.5	5.1	Versicolor
2.5	4.2	Setosa
8.9	4.0	Virginica
5.4	3.4	Versicolor
3.5	3.7	Setosa
6.4	4.3	Versicolor
8.5	4.5	Versicolor
7.9	4.2	Versicolor
5.3	2.2	Setosa
5.6	2.8	Virginica
5.5	4.0	Virginica
5.9	5.8	Virginica
6.3	5.0	Versicolor
6.2	1.4	Versicolor
1.9	0.2	Setosa
4.9	3.7	Setosa
3.0	2.7	Setosa
6.1	4.2	Setosa
3.2	1.2	Setosa
10.1	2.8	Virginica
4.7	4.3	Setosa
7.0	2.8	Versicolor
4.3	1.8	Versicolor
5.2	3.5	Virginica
2.4	3.6	Setosa
5.5	3.8	Virginica
4.8	5.3	Versicolor
7.4	5.0	Versicolor
6.0	3.0	Versicolor
8.5	3.6	Versicolor
5.7	4.9	Setosa
9.2	2.5	Virginica
9.0	6.0	Virginica
3.0	3.7	Setosa
2.4	1.2	Setosa
7.1	5.4	Virginica
6.9	6.1	Virginica
5.2	5.0	Versicolor
1.8	3.2	Setosa
7.1	4.1	Versicolor
5.6	0.6	Setosa
1.5	3.9	Setosa
6.9	5.8	Virginica
4.8	3.8	Setosa
3.5	0.2	Setosa
6.6	3.4	Virginica
5.2	3.6	Versicolor
7.6	2.1	Virginica
7.4	4.8	Virginica
5.6	4.8	Versicolor
6.8	4.8	Virginica
5.2	1.2	Versicolor
5.0	2.5	Versicolor
5.4	2.3	Setosa
2.5	0.3	Setosa
5.1	6.0	Virginica
