petal.length	variety
2.0	Setosa
3.9	Setosa
5.4	Setosa
4.1	Setosa
9.0	Virginica
8.4	Virginica
7.3	Virginica
9.4	Virginica
5.6	Virginica
7.1	Virginica
7.0	Versicolor
3.2	Setosa
1.8	Setosa
9.3	Virginica
9.1	Virginica
9.4	Versicolor
7.7	Virginica
8.4	Versicolor
8.7	Virginica
4.5	Versicolor
3.8	Setosa
9.6	Virginica
6.6	Versicolor
9.6	Virginica
2.0	Setosa
6.6	Virginica
7.5	Versicolor
7.4	Virginica
6.2	Versicolor
8.1	Versicolor
7.8	Versicolor
4.1	Setosa
4.0	Setosa
7.1	Virginica
5.5	Versicolor
3.5	Setosa
8.0	Virginica
5.5	Virginica
3.3	Setosa
7.9	Virginica
1.5	Setosa
9.2	Virginica
2.9	Setosa
8.6	Virginica
5.2	Setosa
6.7	Virginica
5.7	Versicolor
5.9	Virginica
4.9	Setosa
3.0	Setosa
4.5	Versicolor
6.4	Versicolor
4.4	Setosa
8.3	Virginica
5.3	Setosa
5.7	Versicolor
8.1	Virginica
6.4	Versicolor
6.2	Versicolor
2.6	Setosa
7.1	Versicolor
6.0	Virginica
1.9	Setosa
7.1	Versicolor
9.4	Versicolor
2.5	Setosa
7.5	Versicolor
2.7	Setosa
8.6	Virginica
5.9	Setosa
4.5	Versicolor
2.7	Setosa
9.1	Virginica
10.2	Virginica
9.7	Virginica
2.1	Setosa
2.6	Setosa
4.5	Setosa
5.1	Setosa
3.0	Versicolor
6.2	Versicolor
2.2	Setosa
5.7	Versicolor
4.8	Setosa
5.4	Setosa
7.3	Virginica
9.8	Virginica
8.8	Versicolor
8.1	Virginica
6.6	Virginica
2.9	Setosa
4.9	Setosa
4.5	Versicolor
3.8	Setosa
7.1	Versicolor
7.3	Virginica
3.1	Setosa
6.4	Setosa
5.0	Versicolor
3.9	Setosa
6.2	Setosa
2.9	Setosa
9.8	Virginica
5.0	Setosa
6.6	Virginica
