sepal.length	sepal.width	variety
8.0	5.6	Setosa
8.7	4.2	Virginica
8.9	7.5	Setosa
8.0	4.5	Virginica
6.0	5.9	Versicolor
9.0	3.5	Virginica
5.7	3.5	Virginica
6.4	4.8	Virginica
9.8	6.8	Versicolor
8.6	7.4	Setosa
7.6	6.7	Setosa
8.6	4.9	Versicolor
6.3	5.0	Versicolor
8.0	3.4	Setosa
10.7	7.1	Versicolor
6.1	7.9	Setosa
9.1	3.6	Setosa
8.6	6.1	Virginica
8.5	3.5	Setosa
8.9	6.6	Virginica
9.1	3.5	Versicolor
8.8	7.2	Virginica
6.1	4.8	Setosa
10.8	7.8	Virginica
6.7	6.9	Versicolor
9.6	4.5	Versicolor
7.5	7.7	Versicolor
6.4	5.5	Versicolor
10.0	7.5	Virginica
6.5	6.9	Setosa
5.3	4.7	Setosa
11.2	7.1	Virginica
7.7	5.5	Virginica
11.9	8.3	Virginica
8.8	4.5	Setosa
9.5	5.5	Virginica
6.7	4.2	Versicolor
9.9	7.9	Setosa
6.6	4.5	Versicolor
6.8	6.4	Setosa
5.9	7.1	Setosa
7.2	7.3	Versicolor
6.2	3.4	Setosa
9.7	4.3	Virginica
7.2	4.8	Versicolor
7.2	4.6	Setosa
8.1	3.8	Setosa
11.1	3.5	Virginica
8.2	4.3	Setosa
5.6	4.8	Setosa
4.6	6.1	Setosa
7.3	4.3	Versicolor
5.4	4.1	Setosa
8.7	7.7	Setosa
7.1	7.4	Versicolor
6.0	7.2	Setosa
8.8	5.6	Setosa
7.0	6.7	Virginica
10.9	3.7	Virginica
11.9	3.3	Virginica
5.8	4.0	Setosa
8.9	3.0	Versicolor
8.1	3.5	Versicolor
7.8	4.8	Virginica
5.8	7.9	Setosa
6.2	6.9	Setosa
7.5	6.7	Setosa
7.8	3.5	Virginica
7.3	6.7	Virginica
7.5	2.9	Versicolor
6.9	3.4	Versicolor
10.0	2.7	Versicolor
7.2	6.4	Versicolor
6.7	7.3	Virginica
7.4	6.1	Virginica
6.6	3.8	Setosa
9.3	7.2	Versicolor
8.8	5.2	Versicolor
11.2	3.1	Virginica
6.0	3.4	Versicolor
8.2	3.6	Versicolor
4.9	4.9	Setosa
9.2	5.5	Virginica
8.1	3.5	Setosa
7.8	6.8	Versicolor
10.1	6.8	Versicolor
8.6	3.0	Versicolor
7.1	8.2	Setosa
8.0	3.0	Setosa
5.2	3.5	Setosa
7.3	8.5	Setosa
9.3	2.9	Virginica
10.3	5.0	Virginica
8.4	7.2	Versicolor
10.2	4.3	Virginica
9.6	4.0	Virginica
8.1	3.2	Versicolor
6.8	2.8	Virginica
9.0	4.0	Versicolor
6.4	3.7	Versicolor
9.5	4.6	Versicolor
9.7	6.0	Virginica
9.9	6.2	Virginica
10.9	5.2	Virginica
8.9	3.9	Setosa
