sepal.length	sepal.width	variety
5.5	3.8	Versicolor
7.1	7.0	Versicolor
6.0	8.0	Setosa
7.5	4.2	Virginica
9.3	3.1	Versicolor
7.9	6.0	Setosa
8.7	4.7	Virginica
9.2	6.4	Setosa
6.0	3.4	Versicolor
5.5	4.0	Setosa
5.1	7.1	Setosa
5.5	2.3	Versicolor
7.9	4.2	Versicolor
6.8	6.3	Virginica
9.4	4.5	Versicolor
8.2	3.1	Virginica
9.3	6.2	Virginica
7.4	5.6	Setosa
11.2	4.3	Virginica
5.4	4.9	Setosa
10.1	3.7	Versicolor
10.5	5.0	Virginica
6.2	5.8	Versicolor
11.8	2.9	Virginica
9.6	7.3	Setosa
5.5	5.0	Setosa
5.4	6.7	Setosa
7.3	4.2	Setosa
12.2	5.5	Virginica
10.1	6.8	Virginica
6.3	3.4	Virginica
6.3	8.0	Setosa
7.5	4.0	Setosa
6.9	4.7	Setosa
6.2	4.8	Setosa
7.5	5.7	Virginica
7.3	3.2	Versicolor
7.9	3.1	Versicolor
7.5	5.9	Versicolor
8.1	7.3	Versicolor
5.5	8.2	Setosa
7.3	4.3	Versicolor
6.4	6.8	Virginica
9.7	7.5	Virginica
10.4	7.6	Virginica
6.9	3.9	Setosa
7.7	5.9	Versicolor
11.0	6.0	Virginica
11.2	4.1	Virginica
8.6	5.6	Virginica
8.6	4.8	Setosa
9.6	7.7	Setosa
7.0	2.2	Versicolor
7.9	5.7	Versicolor
7.2	3.0	Virginica
6.3	5.2	Virginica
8.6	8.1	Setosa
9.4	7.2	Virginica
9.9	4.0	Virginica
10.9	6.7	Virginica
8.6	5.5	Virginica
6.6	7.8	Setosa
5.9	4.5	Versicolor
8.3	4.1	Setosa
8.8	4.5	Virginica
6.8	7.5	Setosa
9.2	7.3	Virginica
10.8	6.4	Virginica
8.3	4.0	Versicolor
8.5	7.7	Versicolor
6.9	7.9	Setosa
8.4	5.8	Virginica
8.0	5.8	Setosa
4.8	7.4	Setosa
9.7	4.3	Virginica
12.2	4.3	Virginica
8.7	4.5	Versicolor
6.2	5.1	Setosa
8.1	6.0	Versicolor
10.4	4.1	Virginica
5.4	3.4	Setosa
8.0	3.8	Setosa
7.5	6.0	Versicolor
8.6	3.5	Setosa
8.6	7.4	Setosa
8.3	3.5	Setosa
7.9	5.9	Setosa
7.0	4.1	Versicolor
5.2	5.9	Setosa
5.0	7.7	Setosa
5.5	6.9	Setosa
8.5	2.9	Versicolor
7.3	3.3	Versicolor
5.9	4.4	Versicolor
6.4	4.3	Virginica
9.2	5.8	Virginica
5.5	5.9	Setosa
8.1	4.9	Setosa
6.1	6.0	Versicolor
9.8	6.8	Versicolor
9.5	2.5	Versicolor
8.6	8.3	Setosa
7.7	7.2	Setosa
8.6	4.5	Virginica
8.1	5.5	Versicolor
