sepal.length	sepal.width	petal.length	variety
6.1	7.0	7.9	Versicolor
8.0	5.2	6.0	Versicolor
6.4	6.4	3.3	Versicolor
9.5	2.3	4.5	Versicolor
11.2	6.2	6.0	Virginica
9.6	7.8	4.7	Setosa
8.8	5.7	8.9	Virginica
6.8	6.4	9.1	Virginica
11.0	5.0	5.7	Virginica
9.1	6.5	7.4	Virginica
10.4	6.1	6.4	Virginica
9.9	3.3	7.6	Virginica
8.9	5.4	7.8	Versicolor
7.4	6.2	8.5	Versicolor
9.1	4.3	6.4	Virginica
8.2	3.9	6.8	Versicolor
11.5	7.7	5.2	Versicolor
8.9	6.7	8.3	Virginica
6.7	4.3	10.2	Virginica
6.0	4.9	4.7	Versicolor
6.1	4.5	4.4	Setosa
8.1	5.5	11.1	Virginica
9.6	7.7	3.0	Setosa
9.0	3.3	4.6	Versicolor
7.7	5.4	5.7	Versicolor
9.1	7.1	2.5	Setosa
6.5	5.5	3.8	Setosa
6.8	3.2	6.4	Versicolor
7.6	6.1	6.1	Virginica
5.0	4.8	7.8	Versicolor
9.4	4.8	8.9	Virginica
7.8	3.5	8.9	Versicolor
9.1	6.0	5.6	Versicolor
12.2	6.0	6.6	Virginica
9.8	5.8	6.5	Virginica
8.4	5.4	5.9	Setosa
9.3	5.7	8.1	Virginica
7.6	5.4	2.4	Setosa
9.7	3.7	7.9	Versicolor
6.8	5.6	5.1	Setosa
7.5	7.4	1.5	Setosa
11.2	7.8	6.7	Virginica
8.6	2.9	5.6	Versicolor
11.2	3.6	6.7	Versicolor
7.9	7.6	5.6	Virginica
10.9	7.1	9.4	Versicolor
6.1	7.1	4.5	Setosa
7.3	5.2	6.9	Virginica
5.6	7.5	4.5	Versicolor
7.7	4.3	9.2	Virginica
7.5	7.2	5.6	Versicolor
5.3	3.9	1.9	Setosa
8.5	5.4	8.0	Versicolor
7.9	7.0	5.6	Virginica
8.4	5.7	2.5	Setosa
7.7	4.3	8.6	Versicolor
5.3	4.0	4.1	Setosa
8.5	4.5	8.0	Virginica
7.6	5.2	7.7	Versicolor
6.0	6.5	7.3	Virginica
10.1	2.8	7.2	Versicolor
8.4	6.1	9.0	Virginica
8.7	3.0	6.8	Virginica
5.6	8.3	4.5	Setosa
7.3	3.7	3.0	Setosa
8.7	5.7	2.1	Setosa
8.2	6.3	4.8	Virginica
8.9	5.5	5.0	Versicolor
7.3	6.1	7.5	Versicolor
8.2	3.7	3.8	Setosa
8.4	5.5	4.7	Versicolor
6.2	5.8	5.5	Versicolor
7.0	4.3	2.4	Setosa
6.4	5.6	3.9	Setosa
9.4	3.3	7.1	Virginica
7.5	4.4	6.1	Setosa
9.0	5.8	2.3	Setosa
11.3	6.4	6.3	Virginica
8.7	5.3	6.2	Virginica
6.3	4.0	5.9	Setosa
7.2	5.6	7.5	Versicolor
8.2	6.5	6.5	Virginica
6.3	3.2	5.1	Virginica
6.9	6.4	4.7	Setosa
8.2	6.1	6.1	Virginica
5.5	8.7	3.4	Setosa
5.7	4.4	2.5	Setosa
10.7	4.5	8.2	Virginica
11.2	3.6	9.6	Virginica
10.7	4.7	6.0	Versicolor
10.3	5.5	6.5	Virginica
11.0	4.2	9.6	Virginica
10.0	3.0	7.3	Virginica
8.1	2.9	7.6	Versicolor
9.4	4.9	3.2	Setosa
8.0	2.9	7.3	Versicolor
8.3	7.8	8.7	Versicolor
9.2	4.1	3.5	Setosa
10.1	7.5	7.9	Virginica
5.4	7.4	3.5	Setosa
8.6	6.5	7.6	Versicolor
8.7	4.1	9.9	Virginica
6.0	3.0	8.0	Versicolor
7.8	7.4	7.6	Virginica
7.5	6.5	8.5	Versicolor
