sepal.width	petal.length	variety
8.0	5.4	Setosa
5.0	3.7	Setosa
7.5	5.6	Versicolor
7.9	3.6	Setosa
5.5	1.9	Setosa
2.4	7.3	Versicolor
5.1	2.9	Setosa
5.1	8.9	Versicolor
5.5	7.5	Virginica
3.5	7.2	Virginica
3.0	5.2	Versicolor
6.0	8.4	Versicolor
5.6	4.5	Setosa
6.1	5.0	Setosa
3.9	6.6	Versicolor
4.1	1.5	Setosa
4.5	8.2	Virginica
2.7	7.4	Versicolor
5.9	8.6	Virginica
4.3	9.1	Versicolor
2.5	6.8	Virginica
7.2	7.9	Virginica
7.4	5.7	Setosa
7.2	6.6	Versicolor
3.2	5.3	Versicolor
6.7	5.5	Versicolor
5.2	2.5	Setosa
4.6	8.6	Virginica
4.1	1.5	Setosa
3.5	5.0	Versicolor
6.4	5.4	Setosa
5.6	6.7	Versicolor
6.0	5.3	Virginica
4.3	4.2	Setosa
7.3	9.7	Virginica
2.6	7.9	Virginica
6.6	10.0	Virginica
4.5	6.9	Versicolor
7.0	7.0	Virginica
4.9	6.7	Versicolor
4.6	6.6	Virginica
7.8	2.7	Setosa
4.7	5.1	Virginica
4.5	1.5	Setosa
7.9	2.6	Setosa
3.2	8.5	Virginica
5.4	5.0	Setosa
5.2	3.4	Setosa
3.9	8.8	Virginica
3.4	8.4	Virginica
4.5	9.0	Virginica
4.9	1.9	Setosa
3.7	7.3	Virginica
7.0	7.9	Virginica
7.3	1.4	Setosa
4.0	8.1	Virginica
4.5	4.9	Setosa
2.7	7.5	Versicolor
4.7	9.8	Virginica
3.9	6.0	Setosa
7.2	2.2	Setosa
5.0	7.0	Versicolor
5.5	6.0	Versicolor
6.1	3.6	Setosa
2.9	7.8	Versicolor
5.1	2.4	Setosa
4.5	1.3	Setosa
5.0	9.3	Virginica
3.5	6.5	Versicolor
3.9	5.2	Setosa
7.5	8.6	Versicolor
5.7	6.5	Versicolor
4.7	7.2	Versicolor
5.1	8.1	Virginica
6.5	10.3	Virginica
8.2	5.4	Setosa
5.1	7.9	Virginica
3.9	4.7	Versicolor
3.2	6.6	Versicolor
7.5	4.2	Versicolor
6.0	6.9	Virginica
4.8	8.7	Versicolor
5.2	9.9	Virginica
4.4	5.3	Versicolor
2.6	6.5	Versicolor
6.8	5.5	Versicolor
5.3	9.1	Virginica
7.3	8.5	Virginica
3.3	5.3	Versicolor
7.5	4.1	Setosa
4.9	4.8	Versicolor
4.8	2.9	Setosa
6.7	3.6	Setosa
6.5	3.6	Setosa
3.3	10.2	Virginica
3.0	4.1	Setosa
5.0	5.4	Versicolor
6.8	6.0	Versicolor
4.6	5.0	Setosa
7.3	4.8	Virginica
3.0	10.1	Virginica
2.8	4.6	Versicolor
3.3	6.0	Versicolor
5.2	5.5	Setosa
6.0	4.8	Setosa
