sepal.width	petal.length	petal.width	variety
6.3	5.7	5.1	Virginica
5.8	5.6	2.0	Virginica
7.5	7.1	6.8	Virginica
3.2	9.6	5.4	Virginica
4.3	8.1	5.5	Versicolor
3.5	4.6	1.2	Setosa
6.0	6.2	2.0	Versicolor
6.0	4.5	3.2	Virginica
5.3	6.4	5.5	Virginica
6.5	5.1	5.8	Virginica
7.5	4.6	3.6	Setosa
5.6	9.6	6.0	Virginica
5.2	1.5	4.2	Setosa
3.7	2.6	4.7	Setosa
3.7	7.1	5.5	Versicolor
4.4	4.3	2.3	Versicolor
4.8	10.2	4.5	Virginica
4.2	5.0	5.5	Versicolor
3.6	4.0	1.7	Setosa
2.8	7.8	1.4	Versicolor
4.7	6.9	4.4	Versicolor
7.9	4.4	3.7	Setosa
5.6	9.9	2.3	Virginica
7.1	4.9	5.9	Versicolor
6.0	7.5	4.0	Versicolor
7.0	9.3	5.2	Virginica
4.8	7.9	6.5	Virginica
8.1	3.4	1.7	Setosa
4.5	3.4	2.3	Setosa
5.9	3.1	0.4	Setosa
6.5	7.0	3.8	Versicolor
3.6	8.1	2.8	Virginica
3.5	7.6	3.3	Versicolor
6.0	7.5	3.5	Versicolor
3.6	4.1	3.2	Setosa
6.0	1.8	2.2	Setosa
3.6	7.5	5.2	Versicolor
5.4	4.2	4.2	Setosa
7.3	3.7	4.8	Setosa
4.7	6.6	5.0	Virginica
5.0	5.4	4.8	Setosa
7.1	6.4	5.5	Versicolor
4.7	5.8	5.3	Versicolor
4.8	8.3	2.8	Virginica
3.9	5.9	4.3	Setosa
5.5	1.3	1.8	Setosa
5.3	5.7	1.7	Versicolor
5.0	8.2	6.5	Virginica
5.4	8.1	3.8	Versicolor
4.9	7.3	5.0	Versicolor
7.2	4.8	4.7	Setosa
3.7	4.5	3.5	Versicolor
7.1	5.5	4.2	Setosa
7.4	8.0	4.5	Versicolor
7.4	5.7	1.9	Setosa
3.9	2.5	3.9	Setosa
6.7	5.7	4.8	Versicolor
4.4	4.7	2.8	Versicolor
7.8	3.4	4.2	Setosa
3.9	6.3	5.6	Versicolor
6.6	4.5	3.1	Setosa
4.3	6.1	3.9	Virginica
3.6	8.2	4.0	Versicolor
3.7	8.4	1.2	Versicolor
6.4	9.6	3.8	Virginica
4.5	10.3	4.6	Virginica
3.9	9.1	6.9	Virginica
7.5	6.5	6.2	Versicolor
6.3	8.6	6.7	Virginica
4.0	2.6	3.6	Setosa
6.3	8.6	4.3	Versicolor
5.2	9.3	3.9	Virginica
7.2	9.2	5.8	Virginica
3.2	6.0	4.8	Virginica
4.7	5.2	3.2	Setosa
3.1	2.0	2.7	Setosa
4.1	2.5	0.6	Setosa
4.7	5.3	4.7	Setosa
7.0	8.2	5.2	Versicolor
4.5	8.4	3.3	Virginica
6.0	6.5	3.0	Virginica
2.2	4.0	4.5	Versicolor
4.0	7.9	2.1	Versicolor
5.9	4.9	4.2	Setosa
3.8	7.5	3.3	Versicolor
7.2	3.0	4.7	Setosa
4.1	10.0	1.8	Virginica
5.5	5.9	4.4	Versicolor
4.0	6.0	5.1	Virginica
3.7	7.6	1.6	Versicolor
7.8	6.1	1.7	Setosa
7.1	7.0	5.5	Versicolor
6.7	5.9	0.2	Setosa
6.9	6.6	5.3	Versicolor
6.5	9.0	4.5	Versicolor
6.2	9.4	2.3	Virginica
4.9	10.8	6.3	Virginica
6.0	8.3	2.3	Virginica
3.9	3.5	1.7	Setosa
4.3	8.0	6.0	Virginica
4.5	9.7	2.3	Virginica
7.8	9.2	6.7	Virginica
4.0	7.6	3.9	Versicolor
5.5	4.9	2.2	Setosa
4.5	7.3	3.8	Virginica
