petal.length	variety
4.8	Versicolor
8.5	Versicolor
5.6	Virginica
6.0	Virginica
7.1	Virginica
8.2	Virginica
6.8	Versicolor
6.2	Versicolor
5.6	Setosa
4.5	Setosa
7.1	Virginica
3.9	Setosa
6.3	Versicolor
7.3	Virginica
7.2	Virginica
3.6	Setosa
6.5	Versicolor
2.9	Setosa
7.4	Versicolor
6.1	Virginica
2.8	Setosa
5.9	Setosa
2.9	Setosa
8.6	Versicolor
4.4	Versicolor
9.4	Virginica
8.0	Versicolor
7.6	Virginica
9.6	Virginica
2.2	Setosa
7.8	Virginica
10.0	Virginica
8.3	Virginica
6.0	Setosa
2.9	Setosa
5.8	Virginica
4.5	Virginica
4.4	Setosa
8.6	Versicolor
6.9	Versicolor
5.9	Setosa
2.4	Setosa
5.8	Versicolor
5.5	Setosa
9.1	Versicolor
9.4	Virginica
6.8	Virginica
7.9	Virginica
10.7	Virginica
8.9	Virginica
4.7	Versicolor
7.5	Versicolor
4.5	Versicolor
8.0	Versicolor
5.6	Virginica
1.3	Setosa
2.8	Setosa
6.0	Versicolor
3.9	Versicolor
3.5	Setosa
8.6	Versicolor
6.8	Virginica
6.6	Virginica
8.5	Versicolor
7.6	Virginica
7.1	Virginica
8.4	Versicolor
7.8	Versicolor
3.5	Setosa
6.7	Versicolor
8.6	Versicolor
5.2	Versicolor
9.6	Virginica
3.9	Setosa
2.6	Setosa
6.2	Virginica
9.4	Virginica
5.6	Setosa
3.9	Setosa
5.7	Setosa
6.7	Virginica
2.7	Setosa
6.7	Versicolor
8.7	Versicolor
5.6	Setosa
6.2	Setosa
8.6	Virginica
6.0	Versicolor
5.5	Versicolor
11.4	Virginica
6.5	Virginica
7.8	Virginica
6.6	Virginica
4.8	Setosa
5.8	Setosa
5.4	Setosa
2.6	Setosa
8.2	Versicolor
7.0	Virginica
6.9	Virginica
5.0	Setosa
7.8	Versicolor
8.2	Versicolor
8.5	Versicolor
4.7	Setosa
