sepal.length	variety
10.3	Virginica
10.7	Virginica
9.3	Virginica
10.1	Virginica
6.5	Virginica
8.7	Setosa
6.3	Versicolor
7.0	Virginica
6.2	Virginica
9.2	Versicolor
7.8	Virginica
7.3	Virginica
10.7	Virginica
7.6	Versicolor
10.6	Versicolor
5.7	Setosa
9.4	Setosa
6.5	Virginica
8.2	Setosa
10.2	Virginica
8.7	Virginica
6.7	Setosa
7.6	Versicolor
9.3	Setosa
11.2	Versicolor
9.0	Setosa
6.5	Setosa
8.7	Virginica
5.2	Setosa
9.4	Virginica
6.6	Setosa
7.4	Setosa
11.7	Virginica
8.0	Versicolor
8.5	Versicolor
8.1	Versicolor
6.9	Setosa
6.9	Setosa
8.2	Versicolor
10.9	Virginica
8.3	Versicolor
6.2	Versicolor
9.0	Setosa
5.6	Versicolor
6.8	Setosa
9.6	Virginica
9.3	Setosa
5.6	Setosa
6.9	Virginica
7.6	Setosa
6.2	Versicolor
9.8	Virginica
9.1	Versicolor
7.6	Virginica
7.8	Versicolor
9.9	Virginica
6.6	Setosa
6.0	Virginica
8.1	Versicolor
7.5	Setosa
9.5	Versicolor
5.1	Setosa
6.2	Versicolor
10.5	Versicolor
7.8	Virginica
6.6	Setosa
9.0	Setosa
10.1	Versicolor
6.5	Virginica
6.8	Virginica
9.2	Virginica
7.6	Versicolor
5.4	Setosa
7.9	Versicolor
6.5	Setosa
9.6	Versicolor
7.2	Versicolor
8.0	Setosa
7.1	Setosa
7.8	Virginica
10.7	Virginica
9.2	Virginica
4.9	Setosa
5.6	Setosa
6.0	Versicolor
10.9	Versicolor
6.7	Versicolor
5.5	Setosa
8.5	Versicolor
6.9	Setosa
5.6	Versicolor
9.3	Setosa
7.5	Versicolor
10.2	Virginica
6.0	Versicolor
7.3	Setosa
7.2	Setosa
6.9	Virginica
8.6	Setosa
7.2	Virginica
8.0	Setosa
9.5	Setosa
5.5	Versicolor
5.5	Setosa
9.9	Versicolor
