sepal.width	petal.length	petal.width	variety
7.0	4.8	2.8	Virginica
5.5	8.0	2.1	Virginica
4.1	2.6	0.7	Setosa
3.5	6.5	2.6	Versicolor
4.0	11.1	5.1	Virginica
7.6	9.6	3.0	Virginica
4.8	10.2	4.2	Virginica
3.7	1.6	0.2	Setosa
5.6	1.5	3.1	Setosa
7.4	4.3	2.8	Versicolor
4.3	5.1	2.3	Versicolor
7.2	8.4	5.2	Versicolor
6.7	8.8	1.9	Virginica
6.5	5.3	3.3	Setosa
3.4	4.1	2.9	Setosa
3.0	4.4	3.1	Setosa
6.9	2.0	3.9	Setosa
5.4	7.2	1.0	Versicolor
8.0	1.2	4.2	Setosa
6.7	7.7	3.4	Versicolor
4.5	5.2	1.2	Versicolor
5.9	5.1	5.8	Versicolor
3.0	5.6	2.6	Setosa
6.5	9.4	6.1	Virginica
5.8	6.1	4.1	Virginica
3.9	3.9	4.2	Setosa
3.2	8.5	5.5	Versicolor
3.1	6.9	1.4	Versicolor
5.8	9.2	5.1	Versicolor
5.9	8.0	4.0	Versicolor
6.7	5.1	5.4	Virginica
2.9	3.9	4.7	Setosa
6.2	3.3	2.2	Setosa
3.1	9.6	4.8	Virginica
7.0	4.1	2.6	Setosa
5.8	1.8	1.3	Setosa
3.2	7.4	2.8	Virginica
3.2	5.7	3.7	Setosa
5.7	9.1	2.4	Virginica
6.0	9.1	3.3	Virginica
3.3	9.1	5.5	Virginica
6.5	4.1	0.7	Setosa
7.9	5.0	5.6	Versicolor
6.9	7.9	4.8	Virginica
6.0	6.0	3.2	Versicolor
3.8	9.7	2.5	Virginica
4.8	5.9	0.7	Setosa
3.0	6.5	5.8	Virginica
4.0	6.7	3.3	Virginica
4.6	3.0	0.2	Setosa
3.5	2.4	4.3	Setosa
6.6	6.0	1.1	Setosa
6.0	5.5	4.5	Versicolor
3.8	8.1	5.0	Versicolor
7.7	6.0	3.3	Virginica
3.5	9.4	3.0	Versicolor
6.2	8.8	6.8	Virginica
4.8	8.2	5.6	Virginica
3.5	7.0	6.4	Virginica
3.9	1.6	0.7	Setosa
3.7	5.5	5.0	Virginica
6.5	6.1	1.9	Versicolor
5.4	2.4	3.2	Setosa
8.9	5.0	4.9	Setosa
4.8	7.0	6.5	Virginica
2.8	9.6	1.9	Virginica
3.9	3.2	4.7	Setosa
5.6	8.0	5.8	Virginica
3.5	3.5	3.2	Setosa
7.1	3.5	2.5	Versicolor
3.7	2.3	2.2	Setosa
3.2	7.7	6.8	Virginica
6.3	3.4	2.9	Setosa
7.5	7.2	4.0	Versicolor
3.4	8.7	5.4	Versicolor
3.9	2.7	3.4	Setosa
4.1	1.9	3.1	Setosa
7.3	5.3	4.4	Versicolor
6.1	8.1	5.4	Virginica
4.5	4.1	1.3	Versicolor
2.8	8.4	5.0	Virginica
6.5	4.5	5.2	Virginica
2.8	8.0	3.3	Versicolor
4.0	9.3	6.3	Virginica
5.8	3.7	1.3	Setosa
3.5	3.4	2.7	Setosa
3.7	4.5	4.7	Setosa
4.0	6.0	4.5	Versicolor
3.6	7.9	4.7	Versicolor
7.0	1.4	2.8	Setosa
3.5	6.6	5.3	Virginica
6.5	1.3	0.2	Setosa
7.2	3.5	3.2	Setosa
5.0	8.3	2.6	Virginica
3.3	7.9	3.3	Versicolor
6.0	8.2	2.0	Virginica
6.4	6.6	3.8	Versicolor
3.7	6.4	2.3	Virginica
3.8	7.4	2.5	Virginica
6.9	6.3	5.6	Versicolor
6.0	5.0	2.3	Versicolor
5.2	7.8	2.3	Versicolor
3.9	3.5	1.2	Setosa
2.7	5.2	5.3	Versicolor
5.9	10.8	2.3	Virginica
