sepal.length	variety
6.8	Virginica
10.2	Versicolor
6.7	Setosa
10.2	Versicolor
9.2	Virginica
6.0	Setosa
9.3	Versicolor
7.2	Versicolor
5.8	Setosa
9.7	Versicolor
7.7	Virginica
7.6	Setosa
10.0	Versicolor
9.1	Versicolor
7.0	Setosa
5.5	Versicolor
9.6	Versicolor
7.3	Setosa
7.9	Setosa
7.3	Virginica
10.3	Versicolor
10.0	Versicolor
9.2	Setosa
8.6	Virginica
6.9	Setosa
5.0	Setosa
6.8	Virginica
7.8	Versicolor
5.9	Setosa
7.5	Versicolor
9.7	Versicolor
8.3	Virginica
10.0	Versicolor
7.5	Virginica
10.2	Versicolor
5.8	Setosa
8.5	Versicolor
8.9	Setosa
9.9	Virginica
8.3	Versicolor
7.5	Versicolor
9.3	Versicolor
6.9	Versicolor
6.6	Setosa
5.8	Virginica
5.8	Setosa
9.1	Setosa
9.3	Setosa
9.1	Setosa
8.9	Virginica
11.2	Virginica
6.5	Setosa
7.5	Versicolor
8.0	Virginica
5.8	Versicolor
7.9	Setosa
9.4	Versicolor
9.3	Setosa
8.7	Virginica
8.1	Virginica
7.2	Virginica
6.3	Setosa
7.9	Versicolor
10.9	Virginica
9.2	Setosa
5.2	Setosa
9.6	Versicolor
10.7	Virginica
9.7	Virginica
4.6	Setosa
5.4	Setosa
6.7	Virginica
8.4	Virginica
8.9	Versicolor
9.9	Virginica
7.5	Setosa
7.9	Setosa
10.4	Virginica
7.0	Virginica
9.0	Virginica
6.5	Versicolor
9.4	Virginica
8.3	Virginica
9.7	Virginica
10.5	Versicolor
8.7	Versicolor
5.5	Setosa
9.9	Versicolor
7.3	Virginica
8.9	Versicolor
9.3	Virginica
5.7	Versicolor
7.1	Versicolor
7.8	Virginica
5.9	Setosa
5.6	Versicolor
7.1	Setosa
8.6	Versicolor
7.6	Versicolor
10.2	Virginica
6.9	Setosa
7.6	Virginica
7.2	Virginica
5.0	Setosa
8.6	Virginica
