sepal.width	petal.length	variety
3.4	7.3	Versicolor
5.2	7.8	Versicolor
5.6	7.7	Versicolor
3.3	6.2	Setosa
2.9	7.3	Versicolor
6.4	8.5	Versicolor
3.6	8.4	Virginica
6.7	6.0	Virginica
7.2	3.0	Setosa
3.9	6.7	Versicolor
7.2	6.2	Virginica
6.1	3.5	Versicolor
6.3	4.6	Setosa
5.5	9.8	Virginica
6.8	4.8	Versicolor
3.8	1.9	Setosa
4.3	5.8	Setosa
6.8	9.6	Virginica
4.6	6.4	Versicolor
6.0	6.4	Versicolor
6.0	4.1	Setosa
4.2	6.6	Versicolor
4.4	6.1	Virginica
5.3	9.0	Versicolor
7.3	6.9	Virginica
4.4	3.4	Setosa
3.7	7.8	Virginica
4.0	5.8	Virginica
3.0	7.5	Versicolor
7.4	9.9	Virginica
5.8	5.6	Versicolor
5.5	1.9	Setosa
5.0	2.4	Setosa
6.0	8.5	Versicolor
6.3	8.0	Versicolor
4.3	8.6	Virginica
7.1	3.5	Setosa
6.5	4.5	Versicolor
5.0	2.7	Setosa
6.7	8.4	Virginica
6.0	5.3	Setosa
4.0	6.4	Virginica
3.4	4.5	Setosa
5.9	5.4	Setosa
3.1	7.5	Versicolor
5.9	7.7	Versicolor
7.5	2.0	Setosa
7.5	8.3	Virginica
6.4	5.0	Setosa
7.0	3.9	Setosa
4.7	5.6	Virginica
6.7	6.1	Versicolor
7.0	6.1	Virginica
4.5	7.5	Virginica
7.9	5.2	Setosa
5.8	5.1	Versicolor
4.0	5.0	Versicolor
7.1	4.4	Setosa
3.5	1.6	Setosa
5.3	6.9	Virginica
6.4	6.0	Versicolor
5.0	1.3	Setosa
4.5	9.1	Versicolor
5.7	4.0	Versicolor
2.7	9.6	Virginica
6.0	8.6	Versicolor
6.5	7.2	Versicolor
3.4	3.4	Setosa
7.7	5.5	Setosa
3.7	5.2	Versicolor
4.9	7.7	Versicolor
7.1	2.0	Setosa
6.6	6.9	Versicolor
7.2	5.9	Versicolor
7.7	2.8	Setosa
4.3	5.9	Versicolor
5.6	8.1	Virginica
7.3	5.7	Versicolor
7.6	4.1	Setosa
5.0	7.9	Virginica
5.9	5.1	Versicolor
6.9	6.3	Versicolor
3.2	8.0	Virginica
4.6	5.5	Setosa
3.2	4.6	Setosa
6.8	7.0	Virginica
5.1	9.1	Virginica
5.6	2.5	Setosa
6.3	4.7	Versicolor
4.0	1.8	Setosa
6.3	4.7	Setosa
7.7	6.8	Virginica
7.8	6.0	Setosa
6.8	6.2	Virginica
6.7	7.4	Versicolor
6.9	4.6	Setosa
3.3	5.8	Versicolor
6.2	5.7	Setosa
4.0	4.4	Versicolor
7.4	2.9	Setosa
6.8	3.4	Setosa
3.4	2.2	Setosa
8.6	1.5	Setosa
3.6	6.9	Versicolor
7.6	6.1	Virginica
