sepal.length	sepal.width	variety
8.9	6.2	Setosa
6.7	5.4	Virginica
7.0	4.0	Virginica
9.4	3.9	Versicolor
8.2	6.1	Virginica
6.0	2.9	Versicolor
6.7	7.0	Virginica
5.1	7.8	Setosa
8.9	4.5	Virginica
8.0	7.2	Versicolor
9.1	3.0	Versicolor
6.8	7.4	Virginica
5.9	4.4	Setosa
5.5	3.7	Setosa
10.2	3.6	Versicolor
8.8	6.2	Virginica
6.9	2.5	Virginica
10.5	6.5	Virginica
6.7	4.8	Virginica
7.9	3.0	Setosa
6.3	4.8	Virginica
6.7	5.3	Versicolor
7.0	7.5	Setosa
10.8	5.3	Virginica
10.5	4.2	Versicolor
6.3	5.9	Setosa
10.9	3.6	Versicolor
6.9	7.2	Virginica
7.2	4.6	Setosa
11.2	4.3	Virginica
6.5	4.3	Versicolor
6.1	6.0	Virginica
9.5	4.0	Setosa
10.0	6.1	Versicolor
10.8	6.3	Versicolor
6.9	6.6	Setosa
7.4	5.4	Setosa
7.2	7.7	Setosa
5.0	7.5	Setosa
11.2	6.0	Virginica
6.5	3.9	Setosa
7.0	4.7	Versicolor
8.2	6.8	Virginica
9.9	6.3	Virginica
12.2	7.1	Virginica
9.6	7.8	Setosa
9.6	5.5	Versicolor
7.7	3.7	Virginica
10.8	3.3	Versicolor
9.1	7.7	Setosa
8.0	5.5	Virginica
8.6	4.5	Versicolor
6.9	2.9	Versicolor
10.6	6.1	Virginica
5.3	6.4	Setosa
8.4	7.8	Virginica
8.2	4.9	Versicolor
10.4	5.6	Virginica
8.8	6.7	Versicolor
10.3	6.2	Virginica
4.6	7.1	Setosa
6.5	3.8	Versicolor
8.1	5.8	Versicolor
7.1	4.7	Versicolor
9.8	3.0	Virginica
7.7	2.7	Versicolor
8.1	5.5	Versicolor
7.6	6.4	Versicolor
7.0	5.9	Versicolor
5.5	6.7	Setosa
9.7	7.0	Versicolor
7.2	4.5	Virginica
11.6	5.5	Virginica
8.9	5.1	Virginica
8.7	5.5	Versicolor
7.6	4.8	Setosa
7.2	3.1	Virginica
9.1	5.5	Versicolor
6.4	3.4	Setosa
10.0	7.5	Virginica
6.3	7.4	Virginica
9.0	2.7	Virginica
8.4	5.1	Virginica
6.6	3.9	Setosa
9.9	6.2	Virginica
8.1	7.5	Virginica
7.3	7.2	Versicolor
7.4	3.7	Virginica
9.1	5.4	Setosa
7.3	6.7	Virginica
8.3	5.5	Setosa
8.8	4.9	Virginica
6.9	4.0	Versicolor
6.4	7.0	Setosa
8.9	6.3	Virginica
9.2	8.0	Setosa
6.7	5.0	Virginica
8.9	4.2	Versicolor
7.2	6.2	Setosa
8.8	5.5	Virginica
8.9	3.0	Versicolor
5.0	4.4	Setosa
10.6	3.3	Versicolor
6.9	3.7	Versicolor
5.1	7.0	Setosa
