sepal.width	variety
5.0	Versicolor
5.0	Versicolor
4.9	Setosa
3.7	Setosa
5.9	Virginica
5.5	Virginica
3.8	Setosa
2.2	Virginica
7.0	Setosa
4.6	Setosa
6.0	Virginica
4.6	Virginica
6.8	Versicolor
6.1	Setosa
7.8	Versicolor
4.7	Versicolor
4.3	Setosa
6.2	Setosa
2.5	Virginica
3.6	Setosa
7.7	Virginica
7.0	Setosa
7.1	Virginica
7.5	Setosa
5.5	Setosa
4.1	Versicolor
6.2	Versicolor
3.4	Setosa
5.0	Setosa
3.4	Versicolor
7.6	Virginica
4.5	Virginica
2.9	Versicolor
3.2	Virginica
4.2	Setosa
6.5	Versicolor
6.3	Setosa
7.3	Virginica
6.2	Setosa
4.4	Versicolor
4.4	Setosa
5.8	Virginica
6.2	Virginica
8.0	Setosa
4.3	Setosa
7.6	Setosa
4.0	Virginica
4.2	Versicolor
6.1	Virginica
7.8	Virginica
4.7	Virginica
6.0	Virginica
4.5	Versicolor
4.8	Versicolor
4.9	Setosa
3.2	Virginica
3.4	Versicolor
4.0	Versicolor
4.4	Setosa
4.9	Setosa
4.2	Virginica
5.0	Virginica
3.7	Virginica
6.5	Versicolor
5.5	Versicolor
6.3	Virginica
7.0	Setosa
5.4	Setosa
5.2	Virginica
7.6	Setosa
6.2	Setosa
4.8	Setosa
4.1	Versicolor
6.4	Virginica
6.8	Versicolor
6.3	Versicolor
4.5	Virginica
7.3	Virginica
6.8	Setosa
6.6	Setosa
7.5	Setosa
5.6	Versicolor
2.2	Versicolor
7.1	Setosa
6.0	Virginica
4.9	Versicolor
6.1	Setosa
6.8	Virginica
3.9	Virginica
3.1	Versicolor
5.1	Versicolor
4.2	Setosa
6.8	Virginica
7.0	Setosa
6.5	Versicolor
6.4	Virginica
7.3	Setosa
7.6	Virginica
4.8	Virginica
3.0	Versicolor
4.0	Versicolor
7.0	Versicolor
7.7	Versicolor
7.7	Virginica
4.0	Virginica
