petal.width	variety
6.4	Virginica
6.3	Virginica
2.1	Versicolor
5.0	Versicolor
3.3	Virginica
1.0	Versicolor
2.7	Virginica
1.5	Virginica
3.7	Setosa
1.5	Versicolor
1.5	Versicolor
4.3	Virginica
5.9	Virginica
4.5	Virginica
2.6	Setosa
5.2	Versicolor
4.2	Setosa
5.0	Virginica
4.5	Versicolor
3.3	Setosa
2.8	Virginica
4.4	Versicolor
1.9	Setosa
0.7	Setosa
3.2	Setosa
1.5	Versicolor
3.3	Virginica
3.0	Versicolor
4.3	Virginica
5.2	Versicolor
4.8	Virginica
5.2	Versicolor
3.8	Setosa
3.4	Virginica
2.7	Setosa
5.4	Versicolor
4.0	Virginica
5.6	Versicolor
2.7	Setosa
0.9	Setosa
2.7	Versicolor
4.2	Virginica
5.6	Versicolor
1.7	Setosa
1.9	Versicolor
1.7	Setosa
6.3	Virginica
2.8	Virginica
3.8	Versicolor
2.3	Virginica
6.9	Virginica
3.7	Setosa
2.2	Setosa
4.3	Setosa
4.6	Virginica
4.7	Virginica
5.4	Versicolor
0.2	Setosa
4.0	Setosa
0.7	Setosa
1.6	Setosa
3.8	Setosa
1.8	Versicolor
2.0	Versicolor
4.3	Versicolor
2.1	Virginica
5.3	Versicolor
3.7	Setosa
2.5	Virginica
5.3	Versicolor
0.9	Setosa
1.2	Setosa
1.9	Versicolor
4.5	Versicolor
2.9	Virginica
2.1	Virginica
0.2	Setosa
6.6	Virginica
4.5	Virginica
3.9	Versicolor
1.9	Setosa
2.2	Setosa
1.2	Setosa
1.9	Virginica
4.3	Versicolor
2.2	Setosa
1.9	Setosa
1.7	Setosa
1.3	Versicolor
2.4	Setosa
3.8	Virginica
4.8	Virginica
5.6	Virginica
3.7	Setosa
0.6	Setosa
1.4	Setosa
2.7	Setosa
4.0	Virginica
2.8	Virginica
3.7	Setosa
3.0	Virginica
3.4	Virginica
0.2	Setosa
0.7	Setosa
2.3	Versicolor
