petal.length	variety
1.9	Setosa
1.5	Setosa
7.3	Virginica
7.7	Versicolor
6.6	Virginica
4.0	Versicolor
2.0	Setosa
9.4	Virginica
8.1	Versicolor
1.6	Setosa
4.0	Setosa
7.6	Virginica
3.1	Setosa
8.2	Versicolor
7.1	Virginica
7.9	Versicolor
8.9	Virginica
10.4	Virginica
5.2	Setosa
8.7	Virginica
8.7	Versicolor
5.6	Setosa
9.7	Virginica
8.5	Versicolor
3.9	Setosa
6.5	Virginica
8.0	Versicolor
4.4	Setosa
3.5	Setosa
5.7	Setosa
5.0	Virginica
5.5	Versicolor
2.7	Setosa
4.8	Virginica
5.5	Versicolor
9.0	Virginica
1.1	Setosa
9.8	Virginica
7.1	Virginica
3.3	Setosa
8.9	Virginica
4.9	Setosa
7.3	Virginica
3.4	Setosa
7.4	Virginica
5.1	Setosa
6.1	Setosa
5.1	Versicolor
7.3	Virginica
1.9	Setosa
6.8	Versicolor
7.6	Versicolor
5.9	Virginica
8.6	Virginica
6.1	Setosa
6.2	Setosa
8.1	Virginica
6.6	Virginica
6.7	Virginica
3.9	Setosa
1.5	Setosa
6.9	Versicolor
4.9	Setosa
2.0	Setosa
8.6	Virginica
6.8	Versicolor
5.2	Versicolor
6.8	Virginica
8.4	Virginica
7.6	Virginica
3.7	Setosa
4.7	Versicolor
2.4	Setosa
6.9	Versicolor
1.3	Setosa
3.1	Setosa
5.9	Setosa
3.3	Setosa
6.0	Versicolor
9.0	Virginica
5.6	Versicolor
8.1	Virginica
9.0	Versicolor
5.4	Setosa
7.0	Versicolor
4.8	Versicolor
6.3	Versicolor
6.4	Versicolor
5.9	Versicolor
3.9	Versicolor
5.8	Versicolor
4.8	Versicolor
8.4	Virginica
6.7	Versicolor
5.5	Versicolor
8.6	Virginica
2.3	Setosa
5.0	Setosa
5.9	Setosa
3.8	Versicolor
6.5	Virginica
10.7	Virginica
5.2	Versicolor
9.1	Versicolor
10.0	Virginica
