sepal.width	petal.length	variety
4.2	9.1	Versicolor
5.2	7.9	Virginica
6.5	7.6	Versicolor
7.9	5.2	Setosa
8.2	6.0	Setosa
5.8	6.6	Virginica
3.7	3.6	Setosa
7.3	7.6	Virginica
6.7	7.7	Versicolor
7.5	3.9	Setosa
7.7	5.3	Setosa
5.6	3.0	Setosa
5.8	5.7	Virginica
5.3	9.6	Virginica
5.7	9.7	Virginica
3.3	6.9	Versicolor
2.8	5.9	Virginica
3.9	1.9	Setosa
6.7	8.9	Virginica
5.5	7.4	Versicolor
6.4	2.3	Setosa
6.2	3.9	Setosa
5.7	8.4	Versicolor
3.9	1.4	Setosa
3.4	9.0	Versicolor
6.9	4.5	Setosa
6.9	2.1	Setosa
3.1	7.4	Virginica
3.7	8.0	Versicolor
7.0	6.9	Virginica
7.3	6.1	Setosa
4.8	5.3	Virginica
8.0	5.8	Setosa
4.5	6.9	Versicolor
3.5	5.2	Versicolor
3.7	2.2	Setosa
4.2	6.2	Versicolor
4.6	6.9	Versicolor
7.9	3.0	Setosa
4.0	9.6	Virginica
5.6	8.5	Virginica
6.2	8.0	Virginica
5.5	7.1	Virginica
3.6	4.5	Setosa
4.3	8.4	Virginica
5.3	8.1	Virginica
3.7	9.3	Virginica
7.1	5.2	Versicolor
7.7	7.1	Virginica
5.6	4.0	Versicolor
6.3	1.7	Setosa
7.5	7.2	Virginica
5.5	6.8	Virginica
7.0	4.2	Setosa
5.8	8.1	Virginica
4.2	2.0	Setosa
4.9	5.4	Setosa
5.5	7.9	Versicolor
6.7	5.6	Virginica
4.6	7.5	Versicolor
7.3	4.6	Versicolor
6.9	8.1	Versicolor
4.5	4.4	Setosa
4.8	6.0	Versicolor
3.8	9.3	Versicolor
4.5	5.0	Versicolor
4.7	5.9	Versicolor
7.9	10.1	Virginica
7.3	7.1	Versicolor
5.5	5.0	Virginica
7.0	4.6	Versicolor
6.1	10.9	Virginica
3.2	2.3	Setosa
5.8	8.2	Versicolor
8.0	3.9	Setosa
3.9	5.9	Virginica
5.6	5.0	Setosa
3.0	8.5	Virginica
4.2	5.5	Versicolor
3.2	8.3	Versicolor
6.0	6.5	Versicolor
6.5	8.0	Versicolor
3.4	7.3	Versicolor
3.7	4.9	Setosa
4.1	6.6	Virginica
5.5	6.0	Virginica
5.5	1.8	Setosa
8.0	1.8	Setosa
3.5	7.0	Versicolor
3.0	8.2	Virginica
6.3	7.2	Virginica
5.0	4.2	Versicolor
6.9	5.3	Versicolor
3.2	8.8	Virginica
5.1	7.9	Versicolor
6.4	8.5	Versicolor
4.0	3.4	Setosa
4.0	6.0	Virginica
6.5	3.4	Setosa
3.9	6.3	Virginica
5.6	5.6	Virginica
7.6	7.6	Virginica
5.3	1.5	Setosa
5.6	1.4	Setosa
3.9	5.6	Setosa
