sepal.length	variety
6.0	Versicolor
5.5	Versicolor
9.3	Setosa
11.3	Virginica
8.6	Versicolor
6.3	Versicolor
6.6	Virginica
6.8	Virginica
6.6	Versicolor
6.8	Versicolor
5.8	Setosa
6.6	Setosa
9.5	Versicolor
9.4	Virginica
9.1	Setosa
4.9	Setosa
6.1	Setosa
6.3	Setosa
7.9	Virginica
9.4	Virginica
7.7	Versicolor
6.0	Versicolor
10.6	Versicolor
6.7	Virginica
6.9	Setosa
6.5	Virginica
8.6	Virginica
9.3	Virginica
4.4	Setosa
6.5	Versicolor
8.9	Virginica
5.9	Versicolor
7.1	Versicolor
8.1	Setosa
7.7	Virginica
9.8	Virginica
8.3	Virginica
5.6	Setosa
8.7	Versicolor
9.6	Versicolor
7.1	Setosa
7.7	Versicolor
5.9	Versicolor
11.2	Virginica
5.9	Versicolor
11.0	Virginica
6.4	Versicolor
5.1	Setosa
6.7	Setosa
7.2	Versicolor
7.2	Virginica
5.5	Setosa
12.4	Virginica
10.2	Virginica
9.4	Setosa
7.9	Virginica
7.1	Versicolor
8.9	Setosa
7.5	Setosa
7.9	Virginica
6.0	Virginica
9.5	Setosa
8.7	Versicolor
7.9	Setosa
8.1	Setosa
6.8	Virginica
10.3	Versicolor
6.9	Setosa
7.2	Setosa
9.1	Versicolor
10.9	Versicolor
5.7	Virginica
9.8	Virginica
4.8	Setosa
10.7	Virginica
10.4	Versicolor
5.6	Versicolor
10.5	Versicolor
7.7	Setosa
8.8	Setosa
9.0	Setosa
8.0	Virginica
6.6	Setosa
7.6	Virginica
9.1	Versicolor
5.0	Versicolor
8.0	Setosa
7.7	Setosa
9.5	Virginica
5.6	Versicolor
5.6	Setosa
9.2	Setosa
7.8	Versicolor
6.8	Virginica
7.3	Virginica
9.5	Setosa
8.2	Virginica
5.1	Versicolor
10.0	Versicolor
9.0	Versicolor
4.9	Setosa
11.2	Virginica
8.4	Virginica
8.3	Versicolor
9.4	Setosa
