sepal.length	sepal.width	petal.length	variety
9.2	2.8	8.7	Virginica
7.0	3.7	1.2	Setosa
9.0	5.5	5.3	Virginica
7.3	5.0	4.6	Setosa
10.9	4.6	5.9	Versicolor
7.2	4.5	7.2	Virginica
7.6	3.8	4.1	Setosa
7.8	4.2	9.9	Virginica
9.5	3.8	1.9	Setosa
9.7	8.9	3.5	Setosa
8.9	4.6	8.4	Virginica
10.6	5.5	6.4	Virginica
8.5	5.6	6.9	Versicolor
10.0	7.7	7.6	Virginica
5.9	6.5	5.6	Virginica
6.1	5.5	9.1	Versicolor
8.2	4.5	9.6	Virginica
8.4	7.1	3.5	Setosa
6.5	2.7	8.5	Versicolor
10.4	5.7	9.8	Virginica
10.6	6.3	8.5	Versicolor
9.7	4.3	8.8	Virginica
10.4	6.7	6.3	Versicolor
10.1	6.7	4.2	Versicolor
8.3	5.7	3.5	Setosa
7.9	7.5	8.7	Versicolor
9.0	6.7	6.2	Versicolor
7.0	5.0	1.8	Setosa
8.3	4.0	9.5	Virginica
5.1	5.6	2.0	Setosa
6.8	2.7	7.9	Virginica
9.5	3.9	2.1	Setosa
6.9	7.1	7.1	Virginica
6.9	6.5	1.8	Setosa
8.7	6.0	10.3	Virginica
8.1	6.1	8.1	Virginica
6.1	4.0	3.5	Versicolor
7.2	7.2	4.1	Setosa
6.0	5.3	7.5	Versicolor
8.2	4.8	4.2	Setosa
6.2	3.3	4.5	Versicolor
9.2	6.4	5.3	Versicolor
9.4	4.1	2.0	Setosa
7.6	5.3	5.0	Setosa
9.1	3.9	3.0	Setosa
9.1	4.5	8.1	Versicolor
5.7	7.1	7.5	Versicolor
10.4	5.8	6.6	Virginica
8.5	4.0	6.1	Setosa
7.8	6.0	4.2	Setosa
9.7	8.1	2.0	Setosa
8.0	4.8	4.6	Versicolor
6.9	7.9	4.2	Setosa
7.0	3.6	1.4	Setosa
8.4	3.9	1.3	Setosa
6.9	4.2	1.5	Setosa
6.5	4.9	8.2	Versicolor
8.3	6.0	3.4	Setosa
6.9	4.9	5.8	Versicolor
12.4	7.8	8.9	Virginica
10.3	4.8	9.1	Virginica
6.0	3.2	7.6	Versicolor
7.0	3.0	5.1	Setosa
7.5	5.7	5.4	Setosa
7.2	6.5	7.0	Virginica
8.5	2.9	6.3	Versicolor
9.5	5.3	4.3	Versicolor
7.6	4.5	8.9	Versicolor
9.7	4.1	5.6	Virginica
8.0	7.0	6.5	Versicolor
8.0	7.5	1.8	Setosa
6.3	7.0	6.5	Virginica
5.8	5.1	5.6	Setosa
10.6	3.9	9.1	Versicolor
6.7	4.3	7.2	Virginica
7.0	3.9	5.0	Versicolor
8.3	3.3	8.6	Virginica
9.6	2.9	3.6	Versicolor
9.3	5.9	8.3	Virginica
10.8	4.8	7.7	Versicolor
11.2	3.5	7.0	Versicolor
7.7	2.9	6.2	Versicolor
8.8	6.9	2.6	Setosa
9.1	5.0	2.4	Setosa
6.6	6.8	5.4	Virginica
6.9	4.9	3.2	Setosa
8.2	3.8	4.6	Versicolor
6.0	4.2	8.0	Virginica
7.7	6.1	4.7	Versicolor
8.4	5.2	9.3	Virginica
7.3	3.2	6.1	Virginica
8.9	7.3	8.1	Virginica
11.1	5.5	8.6	Virginica
6.1	4.8	5.7	Versicolor
9.2	5.9	9.4	Virginica
7.0	5.9	6.0	Setosa
11.0	4.5	10.3	Virginica
7.1	3.0	7.4	Virginica
7.4	5.4	4.5	Setosa
6.9	7.2	5.7	Virginica
9.1	5.2	2.5	Setosa
8.8	6.9	5.6	Virginica
6.8	6.2	6.6	Virginica
6.3	6.0	5.4	Setosa
11.2	5.0	9.8	Virginica
