sepal.width	petal.length	petal.width	variety
3.5	5.0	4.5	Virginica
7.4	5.9	3.2	Setosa
5.6	2.0	3.7	Setosa
4.4	6.9	6.8	Virginica
3.6	7.9	4.1	Virginica
4.8	6.9	2.5	Virginica
3.6	9.1	2.3	Virginica
3.4	5.9	2.7	Setosa
8.3	5.4	1.9	Setosa
2.8	8.0	1.8	Versicolor
7.0	2.8	0.3	Setosa
6.5	7.1	5.3	Virginica
8.4	2.3	1.4	Setosa
3.0	8.5	1.7	Virginica
3.7	8.2	2.3	Virginica
6.8	8.3	5.9	Versicolor
6.1	7.0	1.2	Versicolor
7.3	8.7	3.1	Virginica
4.1	5.0	0.1	Setosa
6.4	5.1	2.8	Versicolor
2.5	5.0	2.8	Versicolor
5.0	6.8	3.3	Virginica
6.9	8.3	5.3	Virginica
7.3	7.2	2.2	Versicolor
6.0	5.9	4.7	Setosa
6.1	2.5	1.2	Setosa
3.7	7.1	5.5	Virginica
5.8	7.1	3.0	Virginica
4.8	4.9	5.3	Versicolor
3.0	8.0	5.7	Versicolor
6.7	8.8	1.8	Versicolor
4.2	9.6	5.6	Versicolor
5.4	7.6	5.9	Virginica
6.3	11.2	3.0	Virginica
5.1	8.1	3.5	Virginica
6.2	4.5	4.4	Setosa
5.6	5.0	3.0	Versicolor
3.9	4.1	3.7	Setosa
4.5	5.6	1.6	Setosa
3.8	7.1	3.5	Versicolor
6.1	5.2	5.5	Versicolor
7.6	9.0	3.3	Virginica
3.2	4.2	1.2	Setosa
5.3	5.6	2.9	Virginica
5.4	1.9	3.3	Setosa
6.5	4.1	1.1	Setosa
4.7	9.0	3.5	Virginica
5.1	9.4	4.5	Versicolor
5.2	7.6	1.9	Virginica
3.5	7.6	4.6	Virginica
6.0	2.3	1.7	Setosa
5.2	7.3	4.3	Virginica
6.7	6.1	4.7	Setosa
4.4	2.2	0.2	Setosa
6.0	10.3	5.6	Virginica
3.2	8.0	3.0	Versicolor
2.8	5.4	6.5	Virginica
7.2	5.9	0.2	Setosa
4.9	6.5	2.5	Versicolor
7.9	2.0	4.7	Setosa
6.0	8.7	5.3	Virginica
6.9	5.9	3.7	Setosa
2.8	7.6	4.3	Versicolor
5.5	8.5	5.8	Virginica
2.9	4.8	5.5	Versicolor
4.7	6.5	2.3	Virginica
7.9	2.1	4.9	Setosa
5.0	8.1	4.8	Virginica
2.6	4.9	2.7	Versicolor
3.3	4.8	1.8	Virginica
4.6	2.9	3.2	Setosa
3.3	7.5	4.8	Versicolor
4.2	1.5	0.2	Setosa
2.7	8.4	3.9	Versicolor
7.0	5.5	5.5	Versicolor
4.2	9.4	2.8	Virginica
6.6	5.1	4.7	Setosa
4.2	7.7	5.8	Versicolor
5.9	2.5	4.9	Setosa
6.2	9.0	4.0	Versicolor
5.2	7.1	3.9	Virginica
6.2	4.7	2.4	Versicolor
3.3	10.5	2.5	Virginica
4.7	3.9	2.7	Versicolor
7.7	5.9	3.2	Setosa
4.7	7.1	2.5	Versicolor
5.4	4.8	4.8	Versicolor
7.3	3.2	0.5	Setosa
5.0	3.5	3.0	Versicolor
6.3	9.2	2.2	Virginica
6.3	8.6	4.2	Virginica
4.9	7.1	1.8	Virginica
3.3	4.0	3.3	Versicolor
5.2	4.9	5.8	Virginica
3.0	8.9	6.0	Versicolor
7.0	6.9	1.4	Versicolor
5.8	3.3	1.3	Setosa
4.0	9.8	2.3	Virginica
5.8	5.2	4.1	Versicolor
5.4	3.5	2.7	Setosa
8.1	2.9	3.6	Setosa
6.8	4.8	4.5	Versicolor
6.1	4.4	4.4	Versicolor
5.5	1.6	3.2	Setosa
7.0	8.9	6.1	Virginica
