petal.width	variety
2.8	Virginica
1.1	Setosa
4.2	Setosa
3.1	Virginica
3.4	Setosa
0.2	Setosa
2.8	Virginica
5.8	Versicolor
4.8	Virginica
5.1	Versicolor
6.0	Virginica
3.5	Virginica
4.2	Setosa
0.2	Setosa
6.3	Virginica
3.7	Setosa
2.9	Virginica
3.7	Setosa
6.0	Versicolor
0.2	Setosa
6.2	Versicolor
4.2	Setosa
5.1	Versicolor
3.3	Virginica
4.5	Versicolor
5.4	Versicolor
3.8	Versicolor
3.5	Virginica
1.1	Versicolor
3.8	Versicolor
2.2	Virginica
0.9	Setosa
4.4	Versicolor
6.8	Virginica
2.3	Versicolor
2.2	Setosa
2.8	Virginica
5.6	Virginica
2.4	Versicolor
3.3	Setosa
5.5	Virginica
1.7	Versicolor
2.9	Setosa
5.8	Virginica
4.7	Setosa
0.2	Setosa
1.7	Setosa
3.0	Virginica
4.0	Versicolor
5.6	Virginica
2.8	Virginica
1.0	Versicolor
7.0	Virginica
2.2	Virginica
5.4	Virginica
6.0	Versicolor
1.2	Setosa
1.4	Versicolor
1.3	Setosa
3.8	Versicolor
1.9	Virginica
3.5	Virginica
3.7	Setosa
4.8	Versicolor
2.3	Setosa
1.1	Setosa
3.8	Setosa
4.8	Versicolor
4.3	Virginica
4.3	Versicolor
5.0	Versicolor
5.2	Virginica
4.4	Virginica
4.0	Virginica
4.7	Setosa
2.7	Setosa
2.9	Virginica
3.9	Setosa
6.0	Virginica
6.2	Virginica
4.1	Versicolor
4.1	Setosa
4.0	Versicolor
1.3	Versicolor
1.2	Setosa
3.9	Virginica
5.0	Versicolor
4.3	Versicolor
5.4	Versicolor
3.8	Setosa
2.7	Setosa
5.8	Virginica
2.5	Versicolor
3.2	Setosa
3.1	Virginica
3.1	Virginica
4.7	Setosa
3.1	Setosa
4.4	Setosa
4.2	Setosa
2.8	Setosa
4.8	Virginica
3.7	Versicolor
3.2	Setosa
4.4	Setosa
