sepal.length	sepal.width	variety
7.3	6.6	Versicolor
7.2	7.6	Virginica
9.0	3.8	Versicolor
7.7	3.8	Virginica
6.2	5.6	Versicolor
7.5	2.8	Versicolor
7.3	4.2	Virginica
9.0	3.7	Virginica
6.7	4.5	Virginica
5.9	3.4	Setosa
6.3	5.4	Virginica
7.9	7.6	Setosa
8.8	5.0	Setosa
6.7	5.9	Virginica
9.0	3.9	Versicolor
7.6	4.4	Setosa
8.0	6.1	Versicolor
7.8	6.0	Setosa
7.7	6.8	Versicolor
7.3	2.7	Versicolor
8.0	5.5	Setosa
9.3	5.9	Virginica
11.2	7.7	Virginica
6.7	3.1	Versicolor
6.7	2.2	Versicolor
10.3	4.5	Virginica
5.7	6.7	Versicolor
6.1	6.7	Setosa
5.9	6.7	Setosa
8.4	5.0	Versicolor
9.3	5.5	Setosa
7.8	5.0	Setosa
7.1	5.3	Virginica
10.9	5.3	Virginica
5.5	7.5	Setosa
9.9	3.2	Versicolor
11.5	4.7	Versicolor
9.4	6.9	Setosa
8.6	7.5	Versicolor
9.6	6.5	Versicolor
7.5	4.5	Versicolor
8.4	4.0	Virginica
9.7	6.3	Virginica
7.8	6.6	Setosa
5.0	6.8	Setosa
5.6	5.3	Setosa
6.6	6.3	Setosa
6.3	6.8	Versicolor
8.1	2.9	Versicolor
8.1	5.0	Versicolor
6.5	3.9	Versicolor
7.9	4.9	Setosa
8.9	5.1	Virginica
7.7	6.0	Virginica
6.7	8.3	Setosa
6.5	3.4	Setosa
6.5	7.0	Setosa
11.7	5.0	Virginica
10.9	7.3	Virginica
9.1	4.0	Virginica
5.7	4.9	Setosa
6.4	5.4	Setosa
8.3	4.8	Virginica
5.6	5.3	Setosa
8.3	3.3	Virginica
8.6	6.9	Versicolor
8.0	4.7	Setosa
6.0	6.0	Virginica
8.0	3.8	Versicolor
8.1	3.8	Setosa
7.2	4.8	Virginica
7.7	7.2	Setosa
6.3	4.9	Virginica
10.9	4.4	Versicolor
9.5	5.7	Virginica
6.2	7.9	Setosa
8.4	5.4	Setosa
6.8	7.7	Setosa
9.2	6.6	Versicolor
8.2	6.6	Virginica
6.5	6.2	Versicolor
6.5	7.7	Setosa
9.9	4.2	Virginica
6.3	3.2	Virginica
6.4	4.1	Setosa
6.5	6.9	Setosa
6.3	4.5	Versicolor
7.2	5.5	Versicolor
8.7	3.0	Virginica
11.0	3.5	Virginica
7.2	7.5	Versicolor
7.9	4.1	Versicolor
10.6	6.3	Versicolor
9.1	8.1	Setosa
9.6	5.5	Virginica
10.2	6.4	Versicolor
9.7	2.8	Virginica
6.2	7.6	Setosa
10.7	3.6	Virginica
7.8	3.8	Versicolor
7.1	3.3	Versicolor
10.3	4.8	Versicolor
7.9	2.8	Virginica
8.9	4.5	Virginica
9.9	5.1	Virginica
