petal.width	variety
3.8	Virginica
1.1	Setosa
5.8	Virginica
6.3	Virginica
3.7	Setosa
1.7	Versicolor
3.9	Setosa
4.7	Versicolor
0.2	Setosa
2.8	Virginica
4.0	Versicolor
4.7	Setosa
3.3	Versicolor
2.7	Setosa
1.3	Versicolor
3.7	Setosa
3.8	Versicolor
4.3	Setosa
3.8	Virginica
3.6	Versicolor
2.4	Virginica
3.1	Setosa
5.5	Virginica
1.6	Versicolor
4.7	Setosa
5.8	Virginica
5.5	Versicolor
6.7	Virginica
6.1	Virginica
3.2	Setosa
0.7	Setosa
6.0	Versicolor
5.5	Virginica
3.3	Versicolor
2.7	Virginica
0.2	Setosa
4.8	Versicolor
1.1	Versicolor
4.4	Versicolor
1.2	Setosa
3.2	Versicolor
3.9	Setosa
4.0	Versicolor
2.7	Setosa
6.0	Virginica
4.8	Virginica
3.0	Setosa
5.6	Versicolor
3.2	Setosa
1.1	Setosa
4.0	Virginica
5.3	Versicolor
4.8	Virginica
0.4	Setosa
2.3	Versicolor
2.0	Versicolor
6.5	Virginica
0.8	Setosa
4.4	Versicolor
1.0	Versicolor
6.3	Virginica
2.3	Versicolor
3.5	Versicolor
4.0	Versicolor
2.2	Setosa
2.7	Virginica
3.1	Setosa
1.2	Versicolor
5.3	Versicolor
2.9	Versicolor
1.2	Setosa
2.8	Versicolor
1.7	Setosa
4.9	Virginica
2.2	Setosa
2.1	Virginica
4.5	Versicolor
2.8	Virginica
3.0	Virginica
5.3	Versicolor
3.9	Setosa
2.3	Versicolor
5.1	Versicolor
3.6	Virginica
3.0	Versicolor
5.6	Versicolor
0.2	Setosa
1.5	Versicolor
4.8	Setosa
0.2	Setosa
2.2	Virginica
5.0	Virginica
4.1	Virginica
3.9	Virginica
1.0	Versicolor
6.0	Versicolor
4.4	Setosa
5.6	Virginica
4.5	Versicolor
3.2	Setosa
1.4	Versicolor
2.8	Setosa
5.7	Versicolor
6.8	Virginica
2.4	Virginica
