sepal.width	petal.length	variety
7.1	1.5	Setosa
5.5	7.5	Virginica
5.8	7.6	Virginica
4.3	5.1	Virginica
5.3	7.8	Versicolor
5.1	1.5	Setosa
3.9	9.1	Virginica
7.5	1.2	Setosa
3.4	6.3	Versicolor
4.5	2.9	Setosa
7.5	8.3	Virginica
7.6	9.0	Virginica
7.2	4.1	Setosa
6.3	7.2	Virginica
5.5	5.1	Versicolor
2.8	8.0	Versicolor
4.3	9.1	Virginica
5.4	4.1	Setosa
2.7	7.7	Versicolor
7.1	5.9	Setosa
5.9	4.3	Versicolor
5.1	5.0	Versicolor
5.9	7.2	Versicolor
6.4	10.8	Virginica
4.1	7.9	Virginica
2.6	8.4	Versicolor
4.3	1.7	Setosa
6.0	4.7	Versicolor
4.3	7.6	Versicolor
6.9	1.3	Setosa
3.0	9.3	Virginica
6.2	5.8	Setosa
8.3	2.4	Setosa
6.1	9.6	Virginica
5.2	6.9	Virginica
4.6	7.9	Versicolor
3.0	2.1	Setosa
5.4	8.1	Versicolor
4.4	2.5	Setosa
5.8	10.0	Virginica
4.8	5.7	Setosa
7.0	5.9	Versicolor
5.5	1.3	Setosa
3.4	6.1	Virginica
6.5	5.5	Virginica
2.5	5.8	Virginica
3.4	7.6	Versicolor
6.4	5.7	Versicolor
4.4	7.8	Versicolor
4.9	4.2	Setosa
7.5	5.6	Setosa
4.6	6.1	Setosa
7.0	2.8	Setosa
5.0	3.5	Versicolor
5.6	6.6	Virginica
7.3	2.9	Setosa
6.0	6.2	Versicolor
6.5	4.9	Setosa
7.9	6.0	Setosa
7.0	7.5	Versicolor
4.7	5.5	Versicolor
3.0	5.5	Virginica
6.2	9.0	Virginica
3.2	7.6	Virginica
4.2	8.4	Virginica
6.0	8.0	Versicolor
7.7	5.8	Setosa
5.8	7.4	Virginica
5.0	9.6	Virginica
2.8	5.2	Versicolor
4.1	8.0	Versicolor
7.4	6.0	Versicolor
4.5	5.1	Versicolor
6.7	8.6	Versicolor
4.8	6.7	Virginica
2.8	7.6	Versicolor
5.2	1.9	Setosa
4.4	6.0	Setosa
6.0	9.6	Virginica
4.6	5.4	Setosa
5.2	6.6	Virginica
6.1	8.6	Virginica
7.3	5.0	Setosa
5.7	7.5	Versicolor
6.8	6.2	Virginica
7.0	9.2	Virginica
6.9	3.4	Setosa
2.7	6.6	Virginica
6.6	8.1	Virginica
6.0	9.6	Virginica
7.6	3.5	Setosa
6.1	9.4	Versicolor
3.0	5.9	Versicolor
6.7	9.2	Versicolor
4.6	2.0	Setosa
7.2	5.9	Versicolor
5.8	7.8	Virginica
3.9	3.7	Setosa
4.2	1.7	Setosa
7.0	4.9	Setosa
7.0	2.9	Setosa
4.7	5.3	Virginica
7.2	5.8	Versicolor
6.5	7.5	Versicolor
2.5	7.4	Versicolor
