sepal.width	variety
4.0	Setosa
5.4	Virginica
6.9	Versicolor
7.4	Versicolor
5.3	Virginica
4.1	Versicolor
5.0	Virginica
7.3	Virginica
5.8	Versicolor
2.5	Virginica
3.3	Virginica
6.3	Virginica
6.9	Setosa
3.7	Setosa
3.4	Setosa
3.2	Setosa
4.3	Setosa
6.8	Virginica
3.7	Virginica
3.2	Virginica
5.0	Virginica
7.0	Versicolor
6.1	Virginica
3.6	Versicolor
5.5	Versicolor
7.0	Versicolor
5.5	Virginica
6.6	Virginica
4.0	Virginica
4.5	Setosa
4.6	Versicolor
5.7	Setosa
6.1	Versicolor
3.5	Virginica
6.8	Setosa
4.2	Versicolor
6.7	Virginica
6.4	Virginica
5.7	Versicolor
2.5	Versicolor
5.8	Virginica
4.2	Virginica
3.7	Versicolor
7.7	Virginica
3.0	Versicolor
4.5	Setosa
7.6	Virginica
6.5	Virginica
4.5	Virginica
7.7	Setosa
4.4	Setosa
4.9	Setosa
7.3	Virginica
6.3	Virginica
7.9	Setosa
3.1	Virginica
2.9	Versicolor
4.0	Virginica
3.0	Setosa
5.2	Versicolor
4.3	Versicolor
6.4	Versicolor
8.2	Setosa
6.0	Setosa
3.1	Setosa
2.7	Versicolor
7.0	Versicolor
5.9	Setosa
6.0	Versicolor
5.0	Virginica
7.3	Setosa
3.1	Setosa
6.2	Virginica
4.6	Virginica
6.7	Virginica
8.1	Setosa
4.5	Versicolor
6.3	Setosa
7.9	Setosa
7.8	Setosa
6.6	Setosa
3.7	Setosa
4.9	Versicolor
4.0	Versicolor
7.8	Virginica
3.4	Setosa
5.2	Versicolor
3.5	Versicolor
6.6	Versicolor
6.7	Setosa
7.1	Versicolor
6.8	Versicolor
6.0	Virginica
5.9	Setosa
7.3	Virginica
5.1	Setosa
7.3	Versicolor
7.2	Versicolor
7.0	Versicolor
6.0	Setosa
5.9	Setosa
5.3	Versicolor
6.7	Virginica
5.6	Virginica
6.8	Virginica
