petal.length	petal.width	variety
2.9	1.3	Setosa
2.9	3.7	Setosa
2.4	2.2	Setosa
8.5	3.1	Versicolor
6.8	3.4	Virginica
4.1	4.9	Setosa
6.2	3.6	Virginica
3.0	1.2	Setosa
2.4	2.3	Setosa
7.8	4.9	Versicolor
5.5	0.6	Setosa
2.9	0.9	Setosa
6.6	2.4	Virginica
7.3	3.6	Virginica
8.4	5.8	Virginica
5.1	3.7	Setosa
9.1	2.0	Versicolor
3.4	3.2	Setosa
2.3	0.7	Setosa
2.4	3.2	Setosa
6.0	4.5	Virginica
6.8	4.8	Virginica
6.6	2.5	Virginica
4.5	2.7	Setosa
7.9	3.7	Versicolor
8.8	2.8	Virginica
5.7	2.2	Versicolor
6.1	1.8	Versicolor
6.0	1.2	Setosa
7.5	2.6	Virginica
1.4	3.6	Setosa
6.1	4.4	Virginica
4.3	0.3	Setosa
8.8	3.3	Virginica
3.8	4.7	Setosa
5.5	1.5	Versicolor
3.1	0.7	Setosa
5.6	4.0	Versicolor
1.3	4.7	Setosa
5.6	6.5	Virginica
5.0	3.7	Versicolor
5.0	5.0	Versicolor
8.2	2.0	Virginica
1.4	4.7	Setosa
9.4	4.3	Virginica
1.8	2.3	Setosa
6.7	3.8	Virginica
10.6	6.8	Virginica
5.8	3.4	Setosa
1.5	1.9	Setosa
4.2	4.8	Versicolor
6.1	1.8	Versicolor
7.2	6.8	Virginica
4.5	2.1	Setosa
6.9	5.4	Versicolor
5.6	4.3	Virginica
4.9	3.5	Virginica
1.3	1.2	Setosa
6.1	3.2	Setosa
8.5	2.3	Versicolor
5.1	5.1	Versicolor
8.5	1.7	Virginica
5.9	2.3	Setosa
9.6	4.9	Virginica
9.4	4.5	Virginica
1.6	4.7	Setosa
8.2	1.4	Versicolor
1.1	0.1	Setosa
9.8	5.8	Virginica
9.0	3.5	Virginica
3.6	0.2	Setosa
6.4	4.3	Virginica
7.5	5.1	Versicolor
8.2	6.1	Versicolor
3.9	1.7	Setosa
5.0	5.5	Versicolor
7.6	3.1	Virginica
6.2	1.7	Versicolor
6.2	6.0	Virginica
4.0	2.9	Setosa
8.0	5.8	Virginica
2.0	3.2	Setosa
6.1	5.9	Virginica
5.5	3.5	Versicolor
5.0	1.8	Setosa
9.5	5.9	Virginica
8.4	5.3	Virginica
7.6	6.1	Virginica
4.5	4.7	Setosa
4.4	0.7	Setosa
7.7	1.9	Versicolor
5.2	2.7	Setosa
5.8	1.1	Versicolor
4.4	4.9	Versicolor
3.5	3.7	Setosa
5.4	3.7	Setosa
4.2	4.0	Versicolor
7.1	6.4	Virginica
5.8	3.8	Versicolor
7.0	3.5	Versicolor
5.9	5.6	Virginica
9.4	3.5	Versicolor
7.9	5.8	Versicolor
1.9	1.1	Setosa
8.8	1.8	Virginica
