petal.length	variety
9.7	Virginica
2.4	Setosa
8.1	Virginica
4.0	Setosa
6.8	Virginica
9.5	Virginica
4.0	Versicolor
7.5	Virginica
8.7	Virginica
6.9	Virginica
7.5	Versicolor
2.2	Setosa
7.0	Versicolor
9.0	Versicolor
5.0	Virginica
6.3	Versicolor
3.3	Setosa
9.9	Virginica
4.6	Versicolor
6.2	Versicolor
5.4	Setosa
4.7	Setosa
8.4	Versicolor
9.3	Virginica
6.6	Versicolor
5.0	Versicolor
3.5	Setosa
3.1	Setosa
3.4	Setosa
4.9	Versicolor
8.7	Versicolor
5.5	Setosa
8.7	Versicolor
2.7	Setosa
8.8	Virginica
7.2	Virginica
5.0	Versicolor
4.8	Versicolor
7.3	Versicolor
4.5	Setosa
4.8	Versicolor
4.9	Setosa
4.0	Setosa
4.6	Versicolor
9.4	Versicolor
5.7	Virginica
3.8	Setosa
5.0	Setosa
5.1	Virginica
1.7	Setosa
4.7	Setosa
7.2	Versicolor
4.1	Setosa
4.3	Setosa
1.4	Setosa
6.6	Versicolor
1.5	Setosa
3.9	Setosa
9.2	Versicolor
4.5	Versicolor
4.8	Versicolor
4.5	Setosa
6.9	Versicolor
5.6	Setosa
8.1	Virginica
7.7	Versicolor
8.8	Virginica
4.4	Setosa
2.1	Setosa
7.7	Virginica
5.3	Virginica
1.5	Setosa
2.3	Setosa
6.9	Virginica
5.6	Virginica
6.0	Setosa
9.2	Versicolor
5.6	Setosa
7.6	Virginica
5.9	Setosa
10.1	Virginica
6.0	Virginica
1.6	Setosa
5.9	Versicolor
1.4	Setosa
8.5	Versicolor
7.4	Versicolor
6.0	Virginica
5.4	Versicolor
5.0	Setosa
7.9	Versicolor
4.1	Setosa
9.1	Versicolor
7.9	Virginica
9.1	Virginica
10.0	Virginica
5.2	Versicolor
1.8	Setosa
6.0	Virginica
5.6	Versicolor
5.3	Setosa
9.3	Virginica
4.6	Versicolor
7.6	Virginica
6.1	Virginica
