sepal.width	petal.length	variety
5.7	6.4	Versicolor
2.3	6.3	Versicolor
5.2	7.5	Versicolor
5.2	1.7	Setosa
7.4	3.7	Setosa
6.5	5.7	Versicolor
5.3	9.1	Versicolor
4.9	8.1	Virginica
7.7	3.8	Setosa
2.9	6.3	Versicolor
3.9	9.3	Virginica
5.4	3.8	Versicolor
6.6	9.9	Virginica
4.0	3.9	Setosa
3.3	3.2	Setosa
5.2	3.9	Setosa
6.4	5.6	Versicolor
5.0	5.4	Setosa
4.5	1.9	Setosa
5.6	7.9	Versicolor
5.7	9.0	Virginica
6.7	5.4	Virginica
6.5	8.6	Virginica
5.5	6.8	Virginica
5.1	1.4	Setosa
3.8	9.6	Virginica
8.3	6.0	Setosa
4.5	5.0	Versicolor
6.8	7.5	Versicolor
7.6	3.0	Setosa
6.1	6.0	Setosa
5.7	6.1	Virginica
4.5	4.8	Setosa
6.3	5.7	Virginica
3.6	1.9	Setosa
2.5	5.0	Versicolor
5.8	2.1	Setosa
5.7	2.0	Setosa
6.1	5.4	Versicolor
6.9	5.8	Setosa
7.0	1.8	Setosa
5.5	6.0	Versicolor
5.3	5.3	Setosa
7.6	5.1	Setosa
5.7	6.1	Virginica
4.8	6.9	Virginica
5.0	1.6	Setosa
6.8	4.5	Versicolor
5.9	2.1	Setosa
6.5	4.1	Setosa
6.0	8.5	Virginica
6.0	5.2	Versicolor
7.2	4.5	Setosa
4.0	5.6	Versicolor
6.9	8.2	Versicolor
5.6	5.5	Setosa
5.8	7.1	Versicolor
6.9	7.3	Versicolor
4.6	10.4	Virginica
6.7	8.3	Versicolor
4.9	6.9	Virginica
6.9	5.4	Setosa
5.3	2.4	Setosa
3.7	7.5	Virginica
2.7	6.5	Versicolor
4.1	1.5	Setosa
4.6	5.1	Virginica
3.5	10.0	Virginica
4.8	8.8	Versicolor
8.0	5.8	Setosa
3.4	4.4	Setosa
3.2	7.5	Versicolor
6.7	8.6	Versicolor
6.0	1.6	Setosa
7.2	6.2	Versicolor
3.0	5.0	Versicolor
5.4	5.6	Setosa
3.1	3.5	Setosa
6.8	6.6	Virginica
6.9	8.0	Versicolor
7.0	3.9	Versicolor
5.5	2.4	Setosa
6.0	1.5	Setosa
7.3	3.2	Setosa
6.9	4.0	Setosa
5.6	9.6	Virginica
5.3	8.4	Virginica
3.6	7.2	Versicolor
3.8	4.7	Versicolor
7.2	5.4	Versicolor
3.8	8.6	Virginica
5.1	8.1	Virginica
2.8	5.6	Virginica
5.4	5.0	Setosa
5.8	3.4	Setosa
6.8	4.7	Versicolor
5.0	7.9	Virginica
5.5	9.1	Virginica
4.8	6.4	Versicolor
8.2	2.9	Setosa
4.0	6.3	Virginica
4.5	6.0	Virginica
4.0	9.7	Virginica
5.7	8.3	Virginica
7.2	5.5	Setosa
