sepal.length	sepal.width	petal.length	variety
8.5	2.7	5.0	Virginica
8.0	7.5	4.1	Setosa
7.9	7.4	4.5	Setosa
5.1	6.2	4.5	Setosa
8.6	2.7	6.7	Versicolor
10.7	6.0	7.0	Versicolor
5.7	6.4	2.9	Setosa
9.6	6.0	4.4	Versicolor
8.9	4.9	5.2	Setosa
8.3	7.8	10.5	Virginica
7.5	6.7	1.9	Setosa
9.8	5.9	7.6	Virginica
8.6	6.0	6.6	Versicolor
7.8	5.2	9.1	Virginica
8.5	4.5	6.0	Virginica
8.4	7.5	1.3	Setosa
9.2	2.8	9.0	Versicolor
5.1	4.3	1.7	Setosa
5.8	5.1	7.0	Versicolor
5.7	3.9	7.7	Versicolor
6.2	3.2	3.3	Setosa
9.1	5.0	5.5	Versicolor
9.1	4.3	4.4	Setosa
5.5	5.5	8.0	Versicolor
7.8	4.8	6.2	Versicolor
9.5	6.0	4.6	Setosa
6.1	3.8	4.0	Versicolor
10.8	3.4	10.8	Virginica
7.3	7.3	6.3	Versicolor
9.5	5.3	9.1	Versicolor
7.2	6.6	1.5	Setosa
11.2	4.6	9.6	Virginica
9.3	4.9	4.9	Setosa
8.5	7.7	6.2	Versicolor
6.5	3.0	7.7	Virginica
9.3	6.5	1.4	Setosa
11.7	4.5	6.1	Virginica
6.4	7.5	4.4	Setosa
5.7	7.1	4.5	Versicolor
9.5	7.3	4.9	Setosa
9.0	3.4	5.2	Versicolor
9.5	7.2	6.1	Versicolor
8.2	6.4	6.9	Virginica
8.1	6.6	4.0	Setosa
10.9	4.6	8.1	Virginica
7.9	5.0	4.5	Versicolor
9.6	6.0	5.4	Virginica
7.8	5.0	4.1	Setosa
8.1	2.9	9.2	Versicolor
8.3	3.7	6.6	Virginica
9.3	3.5	6.5	Virginica
9.2	6.0	8.8	Virginica
8.7	7.3	4.8	Virginica
8.1	6.5	5.9	Versicolor
8.9	6.3	8.1	Virginica
9.0	2.2	6.5	Versicolor
4.7	6.2	2.1	Setosa
9.6	3.4	2.5	Setosa
6.1	4.4	5.1	Versicolor
11.6	3.5	9.6	Virginica
7.4	5.5	5.7	Versicolor
5.2	5.0	3.5	Setosa
5.9	3.9	2.8	Setosa
6.9	6.4	2.4	Setosa
5.8	4.4	4.6	Setosa
6.3	3.0	1.9	Setosa
8.5	4.4	3.8	Versicolor
7.2	3.2	8.5	Virginica
9.3	2.7	6.6	Versicolor
5.1	7.9	3.4	Setosa
8.4	4.5	8.1	Virginica
7.8	3.8	5.9	Versicolor
7.3	6.2	9.4	Virginica
8.3	7.7	6.0	Setosa
8.6	4.5	6.6	Versicolor
8.4	6.4	6.8	Versicolor
7.2	5.4	4.5	Setosa
7.7	7.1	7.9	Virginica
7.1	4.3	5.0	Setosa
8.7	5.7	7.5	Versicolor
10.4	6.2	8.8	Virginica
6.8	7.0	5.5	Virginica
8.2	4.3	6.2	Virginica
5.2	2.7	5.4	Versicolor
8.4	5.3	10.9	Virginica
7.9	3.9	6.3	Versicolor
10.9	4.8	8.6	Virginica
7.1	7.3	6.1	Setosa
7.4	4.6	5.0	Setosa
10.5	5.2	5.1	Virginica
8.9	3.6	3.9	Setosa
8.9	7.7	7.8	Virginica
8.8	4.8	9.1	Virginica
7.5	5.0	7.8	Virginica
7.7	4.6	6.7	Versicolor
9.0	3.5	3.5	Versicolor
8.0	7.9	2.5	Setosa
5.9	5.7	5.0	Setosa
7.4	5.6	6.0	Setosa
7.7	4.6	6.6	Virginica
6.6	4.2	1.9	Setosa
9.3	3.7	6.9	Versicolor
11.1	4.0	6.4	Virginica
6.8	7.0	3.2	Setosa
8.2	6.3	8.7	Virginica
