sepal.length	variety
5.8	Setosa
10.5	Virginica
6.8	Versicolor
11.2	Versicolor
7.0	Setosa
7.5	Setosa
6.9	Versicolor
7.7	Setosa
6.1	Setosa
10.3	Virginica
8.5	Versicolor
7.0	Versicolor
9.9	Virginica
7.4	Virginica
7.3	Virginica
5.5	Setosa
9.8	Virginica
8.4	Setosa
8.1	Setosa
6.5	Setosa
9.6	Versicolor
5.9	Setosa
6.6	Setosa
8.0	Versicolor
6.1	Virginica
7.5	Setosa
6.7	Virginica
8.2	Virginica
6.0	Setosa
7.2	Setosa
7.7	Virginica
7.5	Versicolor
9.6	Setosa
9.1	Setosa
8.1	Versicolor
7.7	Virginica
5.0	Setosa
6.3	Setosa
5.4	Setosa
8.8	Setosa
6.7	Virginica
7.5	Setosa
8.5	Versicolor
8.7	Versicolor
7.2	Setosa
8.4	Versicolor
6.3	Setosa
7.1	Setosa
8.6	Setosa
6.2	Versicolor
9.0	Setosa
7.6	Virginica
10.8	Versicolor
8.6	Versicolor
7.9	Versicolor
10.6	Versicolor
8.5	Versicolor
10.1	Virginica
10.9	Virginica
6.4	Versicolor
5.8	Setosa
8.8	Virginica
7.7	Setosa
8.7	Virginica
7.0	Virginica
7.3	Versicolor
8.9	Setosa
6.3	Virginica
4.4	Setosa
5.4	Virginica
6.7	Virginica
8.2	Versicolor
6.4	Versicolor
8.7	Virginica
6.7	Versicolor
9.5	Versicolor
10.9	Virginica
8.9	Versicolor
9.2	Virginica
7.0	Versicolor
11.3	Versicolor
10.0	Versicolor
8.9	Setosa
6.2	Versicolor
6.1	Versicolor
7.8	Virginica
11.2	Virginica
7.9	Setosa
12.2	Virginica
7.7	Setosa
7.4	Virginica
11.3	Virginica
10.3	Versicolor
8.2	Versicolor
10.2	Virginica
6.6	Versicolor
7.6	Setosa
9.6	Virginica
10.0	Virginica
6.6	Virginica
8.3	Virginica
6.9	Virginica
8.5	Virginica
5.2	Setosa
7.4	Virginica
