sepal.length	variety
9.2	Virginica
6.5	Setosa
5.6	Versicolor
9.5	Setosa
8.2	Versicolor
6.9	Versicolor
7.9	Setosa
7.3	Virginica
7.5	Versicolor
8.4	Versicolor
8.0	Virginica
5.7	Setosa
9.7	Virginica
9.3	Virginica
6.9	Virginica
10.1	Versicolor
9.8	Virginica
7.2	Virginica
10.4	Virginica
7.8	Virginica
9.3	Versicolor
7.7	Virginica
6.6	Versicolor
9.1	Virginica
8.8	Virginica
9.0	Versicolor
9.0	Versicolor
6.7	Setosa
8.4	Versicolor
5.5	Setosa
7.9	Virginica
9.1	Setosa
8.2	Virginica
7.3	Versicolor
9.5	Versicolor
7.6	Versicolor
5.9	Setosa
9.2	Virginica
6.4	Setosa
6.9	Setosa
7.0	Setosa
5.4	Setosa
9.7	Versicolor
10.1	Versicolor
10.7	Versicolor
6.4	Virginica
7.7	Virginica
6.4	Versicolor
9.7	Virginica
9.9	Versicolor
7.3	Virginica
6.9	Setosa
8.2	Versicolor
9.8	Setosa
6.6	Setosa
9.7	Versicolor
6.2	Virginica
8.4	Virginica
10.3	Versicolor
7.1	Setosa
6.9	Virginica
6.6	Versicolor
6.8	Setosa
10.1	Versicolor
8.3	Versicolor
8.8	Virginica
9.2	Setosa
8.5	Virginica
8.9	Virginica
4.6	Setosa
7.8	Virginica
7.0	Versicolor
8.2	Setosa
8.6	Versicolor
8.8	Virginica
6.0	Versicolor
6.4	Versicolor
9.2	Versicolor
7.1	Virginica
8.6	Setosa
8.6	Setosa
8.8	Virginica
8.1	Setosa
7.4	Virginica
10.8	Virginica
6.0	Versicolor
5.7	Setosa
8.2	Virginica
8.8	Versicolor
4.8	Setosa
5.7	Versicolor
10.4	Versicolor
7.5	Setosa
8.0	Virginica
9.7	Versicolor
8.5	Versicolor
5.6	Virginica
6.0	Setosa
9.6	Virginica
8.5	Setosa
6.2	Setosa
8.4	Setosa
9.2	Versicolor
11.7	Virginica
7.0	Virginica
