sepal.width	petal.length	petal.width	variety
7.1	10.4	6.3	Virginica
7.0	6.9	2.5	Versicolor
7.1	7.1	2.5	Virginica
6.4	7.8	3.1	Versicolor
5.7	8.0	1.5	Versicolor
4.5	5.1	1.6	Setosa
5.9	4.0	2.9	Setosa
7.5	4.8	1.8	Virginica
5.1	4.9	3.2	Setosa
7.2	7.8	3.8	Versicolor
3.7	1.2	1.7	Setosa
7.4	5.5	2.2	Setosa
4.3	4.9	3.2	Setosa
6.5	5.4	1.4	Versicolor
3.5	6.7	3.0	Virginica
7.9	5.8	0.4	Setosa
5.0	6.0	6.0	Versicolor
3.5	4.9	1.1	Versicolor
3.8	3.8	3.5	Versicolor
6.7	6.9	6.3	Virginica
4.7	2.6	4.2	Setosa
3.4	6.7	1.8	Versicolor
4.8	9.2	3.5	Virginica
6.5	4.6	1.2	Setosa
7.5	6.1	4.3	Versicolor
7.9	8.0	1.6	Versicolor
5.9	4.0	1.9	Setosa
8.6	1.5	3.6	Setosa
5.7	5.9	1.7	Setosa
5.2	9.8	3.9	Virginica
5.8	7.7	4.6	Virginica
8.0	1.8	1.2	Setosa
3.9	5.2	2.5	Versicolor
4.8	5.3	4.9	Versicolor
5.3	6.7	1.6	Versicolor
5.1	1.5	1.2	Setosa
5.3	7.8	5.8	Virginica
4.0	5.9	1.8	Setosa
3.6	5.0	1.2	Setosa
3.5	7.3	6.3	Virginica
5.3	6.6	2.5	Versicolor
5.2	6.9	5.9	Versicolor
5.6	6.9	5.4	Versicolor
6.5	6.5	3.8	Virginica
4.9	7.6	5.3	Versicolor
3.7	7.0	2.0	Virginica
3.0	3.4	2.8	Setosa
3.5	6.2	3.0	Versicolor
3.3	8.6	4.7	Virginica
3.6	9.4	2.0	Versicolor
3.3	8.1	2.4	Virginica
6.9	8.1	5.8	Versicolor
4.4	9.1	5.4	Virginica
6.5	7.1	3.6	Virginica
3.8	6.9	2.0	Virginica
4.9	6.4	1.7	Setosa
4.3	5.2	0.5	Setosa
7.7	5.3	2.3	Virginica
4.0	6.0	6.1	Virginica
2.8	6.7	4.7	Versicolor
6.5	5.7	4.2	Versicolor
3.4	1.6	3.4	Setosa
5.5	9.1	6.8	Virginica
5.5	3.9	1.2	Setosa
2.9	9.3	6.3	Virginica
4.7	5.6	2.4	Virginica
5.0	2.8	1.2	Setosa
4.5	7.9	5.6	Virginica
6.6	5.0	4.2	Setosa
3.5	5.5	2.0	Versicolor
3.7	8.4	3.7	Versicolor
6.3	4.5	1.8	Setosa
4.6	5.4	5.2	Versicolor
3.2	8.6	5.4	Virginica
3.0	1.4	4.1	Setosa
6.8	3.2	0.8	Setosa
3.7	4.5	3.2	Setosa
3.7	7.0	5.3	Virginica
3.0	6.5	3.0	Virginica
6.3	8.6	4.6	Virginica
4.7	4.2	1.8	Versicolor
3.8	5.3	1.8	Setosa
7.9	5.7	3.4	Setosa
5.3	7.0	5.3	Versicolor
3.1	3.5	2.6	Setosa
3.6	8.0	1.0	Versicolor
6.0	6.0	3.7	Setosa
4.1	9.6	4.3	Virginica
3.9	3.4	1.2	Setosa
6.5	9.4	4.3	Virginica
5.8	10.5	4.5	Virginica
6.3	3.9	4.9	Setosa
5.2	1.8	4.7	Setosa
7.9	1.5	1.7	Setosa
4.1	3.9	4.1	Setosa
6.4	8.5	5.5	Versicolor
7.4	6.4	5.8	Virginica
6.8	4.6	3.2	Setosa
6.5	6.0	5.1	Versicolor
4.9	2.7	2.7	Setosa
4.5	9.0	1.7	Versicolor
6.1	6.4	5.6	Virginica
6.0	9.2	4.8	Virginica
6.8	7.0	1.3	Versicolor
4.6	3.6	4.7	Setosa
