sepal.length	sepal.width	petal.length	petal.width	variety
6.8	2.3	7.9	2.8	Versicolor
10.0	3.4	5.0	6.1	Versicolor
9.8	6.3	7.6	1.5	Virginica
8.8	5.2	5.6	4.4	Virginica
8.7	6.7	4.4	3.9	Versicolor
9.6	5.0	6.9	5.9	Versicolor
10.1	3.0	5.0	3.0	Versicolor
6.6	7.0	7.0	4.6	Versicolor
7.1	4.0	2.9	4.3	Setosa
7.0	2.6	7.4	1.7	Versicolor
7.2	6.0	5.2	5.7	Versicolor
7.5	6.7	5.2	1.2	Setosa
4.8	4.5	5.4	1.6	Setosa
8.0	6.9	7.8	5.6	Versicolor
9.9	4.9	4.5	1.9	Setosa
7.1	3.2	3.4	3.2	Setosa
7.6	5.0	10.1	2.1	Virginica
9.6	4.3	6.9	2.5	Virginica
9.4	7.4	8.3	2.3	Versicolor
9.6	7.8	4.9	3.4	Setosa
8.7	5.6	8.4	2.3	Virginica
7.2	6.7	10.5	4.8	Virginica
9.2	5.6	9.1	6.0	Virginica
9.7	3.0	9.3	6.3	Virginica
7.0	3.9	6.7	5.0	Versicolor
7.1	5.2	7.7	1.8	Versicolor
9.1	8.3	1.5	0.3	Setosa
7.7	6.5	9.0	1.7	Versicolor
11.8	3.9	8.8	5.8	Virginica
5.9	5.9	4.3	4.5	Versicolor
7.8	3.2	5.4	1.2	Versicolor
8.7	5.4	4.3	2.3	Versicolor
6.2	4.9	9.4	3.8	Virginica
10.4	4.5	7.1	2.8	Virginica
6.1	5.9	5.5	1.2	Setosa
8.1	7.5	7.6	3.8	Versicolor
5.5	2.0	6.5	4.0	Versicolor
6.7	6.0	8.7	3.8	Virginica
10.6	5.9	7.6	5.8	Versicolor
10.5	7.0	8.5	4.8	Virginica
7.9	6.2	9.3	5.3	Virginica
9.3	6.7	2.5	0.2	Setosa
8.9	7.9	4.7	0.7	Setosa
8.7	7.7	1.8	3.7	Setosa
8.7	2.8	4.6	2.8	Versicolor
5.9	6.1	3.5	0.6	Setosa
7.8	6.8	9.2	6.1	Versicolor
8.8	7.2	7.9	6.8	Virginica
10.1	6.5	8.9	4.8	Virginica
6.9	7.1	7.9	4.6	Virginica
8.3	5.5	1.2	2.2	Setosa
7.1	7.5	3.4	2.2	Setosa
9.0	7.2	8.1	6.0	Virginica
8.3	5.9	9.1	4.4	Virginica
8.7	3.6	4.9	4.9	Versicolor
8.9	7.1	6.5	3.3	Virginica
6.5	5.0	3.8	2.3	Setosa
6.2	6.6	4.0	1.1	Setosa
5.9	3.1	6.0	2.2	Setosa
5.4	7.5	5.8	3.2	Setosa
8.0	5.6	2.9	3.7	Setosa
8.8	2.5	5.5	5.9	Virginica
7.4	3.2	6.8	3.8	Versicolor
6.8	3.1	2.6	1.7	Setosa
7.3	5.2	7.1	2.0	Versicolor
10.2	4.4	5.0	0.4	Setosa
7.9	4.1	9.4	2.0	Versicolor
7.1	5.4	4.1	2.3	Versicolor
10.2	3.6	7.2	3.0	Versicolor
8.4	4.0	2.9	1.7	Setosa
9.7	4.3	4.5	2.8	Versicolor
6.5	4.5	1.8	1.2	Setosa
9.1	6.9	5.4	1.8	Setosa
10.1	3.5	8.6	2.4	Versicolor
7.5	5.2	2.4	0.7	Setosa
7.5	2.8	3.3	1.8	Setosa
7.3	7.4	2.6	0.2	Setosa
10.1	6.3	9.2	1.2	Versicolor
12.2	3.0	8.6	3.8	Virginica
8.4	4.5	7.7	5.0	Versicolor
6.4	2.8	8.1	2.2	Virginica
7.4	4.7	5.3	1.9	Virginica
7.9	5.8	10.1	4.1	Virginica
10.2	7.0	8.8	4.1	Virginica
7.0	5.9	2.6	4.9	Setosa
6.7	4.2	3.1	0.7	Setosa
8.4	8.1	4.4	4.6	Setosa
7.3	6.3	7.6	5.9	Virginica
11.4	3.2	7.7	2.3	Virginica
7.7	5.5	4.5	0.7	Setosa
5.6	5.1	4.5	4.7	Setosa
9.2	4.5	6.0	2.5	Virginica
7.5	7.0	3.1	2.6	Setosa
9.9	7.4	4.2	4.9	Setosa
6.8	5.3	7.5	6.5	Virginica
4.8	7.0	4.9	1.3	Setosa
9.4	4.0	4.5	1.5	Versicolor
5.7	4.3	3.2	0.8	Setosa
6.3	4.9	3.9	0.2	Setosa
8.6	2.9	7.7	4.4	Versicolor
8.2	7.8	8.2	4.5	Virginica
8.1	3.1	3.0	2.7	Setosa
8.5	5.7	5.5	1.5	Virginica
11.1	6.0	7.4	3.1	Virginica
7.9	4.2	5.5	3.5	Versicolor
