petal.length	petal.width	variety
8.1	3.9	Virginica
3.1	0.2	Setosa
4.4	3.3	Setosa
10.7	6.0	Virginica
7.1	3.9	Virginica
5.6	5.8	Versicolor
7.9	4.6	Versicolor
5.9	2.7	Setosa
6.1	1.6	Versicolor
5.4	4.4	Versicolor
6.9	3.0	Virginica
4.1	1.3	Versicolor
9.7	6.3	Virginica
6.2	2.8	Versicolor
7.8	3.0	Versicolor
4.7	5.5	Versicolor
6.1	5.3	Virginica
3.7	4.5	Versicolor
8.5	3.3	Virginica
10.1	2.4	Virginica
2.5	2.9	Setosa
8.4	3.3	Virginica
7.8	6.3	Versicolor
1.5	4.2	Setosa
4.6	1.6	Setosa
5.9	3.2	Versicolor
1.5	4.2	Setosa
1.9	2.2	Setosa
2.8	1.2	Setosa
3.9	4.6	Setosa
6.0	4.0	Versicolor
6.4	4.4	Versicolor
10.0	3.1	Virginica
7.8	6.3	Virginica
4.6	4.0	Versicolor
3.8	1.5	Versicolor
6.4	6.0	Versicolor
5.9	5.9	Versicolor
5.8	3.3	Virginica
4.8	4.3	Virginica
5.1	1.2	Setosa
4.5	4.2	Virginica
5.3	4.7	Setosa
7.9	5.2	Versicolor
2.9	0.2	Setosa
2.9	2.3	Setosa
4.3	3.2	Setosa
1.9	2.7	Setosa
4.7	6.1	Versicolor
8.5	5.5	Virginica
7.6	1.3	Versicolor
5.0	2.0	Versicolor
4.2	1.3	Setosa
7.4	6.8	Virginica
7.9	6.6	Virginica
6.4	3.0	Versicolor
7.8	3.3	Versicolor
3.4	4.7	Setosa
2.4	0.7	Setosa
6.6	4.8	Versicolor
7.5	4.0	Versicolor
8.6	4.7	Virginica
6.2	3.0	Setosa
4.1	0.6	Setosa
6.5	5.8	Virginica
6.4	6.3	Virginica
10.9	5.8	Virginica
5.0	3.2	Setosa
9.2	4.8	Virginica
5.7	2.9	Setosa
8.7	5.4	Versicolor
3.5	1.1	Versicolor
5.7	0.7	Setosa
6.1	6.3	Virginica
7.6	5.5	Virginica
8.7	3.1	Virginica
7.5	3.1	Versicolor
2.5	1.2	Setosa
6.5	1.7	Versicolor
6.1	2.2	Setosa
2.2	1.7	Setosa
7.2	5.0	Virginica
1.4	4.3	Setosa
6.0	1.5	Versicolor
5.5	1.8	Versicolor
5.3	4.4	Virginica
2.9	0.7	Setosa
9.8	6.7	Virginica
5.6	4.6	Virginica
5.3	4.9	Setosa
8.8	1.8	Virginica
9.0	6.0	Versicolor
4.7	4.3	Versicolor
5.2	6.0	Versicolor
7.4	3.0	Virginica
6.8	2.6	Versicolor
7.6	5.6	Virginica
7.3	5.4	Versicolor
7.7	2.7	Virginica
4.6	2.7	Setosa
4.0	2.7	Setosa
5.0	2.8	Versicolor
6.7	1.2	Versicolor
7.0	3.2	Versicolor
3.0	1.8	Setosa
