sepal.length	variety
7.0	Versicolor
6.0	Setosa
7.5	Versicolor
8.7	Versicolor
11.4	Virginica
9.0	Setosa
5.6	Virginica
7.2	Versicolor
10.5	Versicolor
7.6	Virginica
5.8	Setosa
5.6	Setosa
6.4	Virginica
7.5	Virginica
9.8	Versicolor
10.4	Virginica
8.4	Virginica
9.0	Setosa
6.9	Versicolor
9.1	Versicolor
10.9	Versicolor
9.8	Virginica
10.4	Versicolor
8.8	Versicolor
9.2	Virginica
8.5	Setosa
7.9	Versicolor
7.1	Versicolor
6.6	Versicolor
8.4	Setosa
6.1	Versicolor
5.0	Versicolor
8.8	Setosa
11.5	Versicolor
6.7	Virginica
9.2	Setosa
4.6	Setosa
6.5	Setosa
6.6	Setosa
9.9	Setosa
9.6	Versicolor
8.4	Setosa
9.5	Versicolor
10.0	Virginica
8.5	Virginica
10.0	Versicolor
7.8	Setosa
7.7	Versicolor
7.7	Versicolor
7.7	Setosa
8.3	Virginica
9.4	Virginica
6.4	Versicolor
8.9	Virginica
8.7	Virginica
7.9	Setosa
9.3	Virginica
8.5	Versicolor
6.3	Virginica
8.5	Setosa
6.8	Virginica
10.3	Virginica
5.8	Setosa
5.9	Setosa
8.9	Virginica
10.9	Virginica
6.8	Virginica
7.7	Versicolor
7.7	Setosa
6.9	Setosa
9.7	Virginica
7.1	Versicolor
10.1	Versicolor
6.1	Versicolor
7.2	Virginica
9.7	Virginica
6.1	Setosa
7.5	Setosa
6.1	Versicolor
8.5	Setosa
8.9	Setosa
7.5	Setosa
8.3	Setosa
7.0	Versicolor
7.1	Virginica
11.2	Versicolor
6.4	Virginica
5.8	Virginica
5.2	Setosa
9.1	Virginica
10.2	Virginica
6.6	Setosa
9.1	Versicolor
9.1	Setosa
7.3	Virginica
9.7	Virginica
6.0	Versicolor
9.6	Setosa
9.6	Versicolor
7.3	Versicolor
6.5	Virginica
6.3	Virginica
9.7	Setosa
7.7	Versicolor
8.9	Virginica
