sepal.length	sepal.width	petal.length	petal.width	variety
10.2	6.6	5.5	5.0	Versicolor
8.1	3.4	7.1	5.3	Versicolor
7.7	3.5	8.3	1.8	Virginica
7.4	5.9	4.7	1.2	Setosa
8.6	7.7	2.4	1.2	Setosa
7.0	5.2	7.6	2.5	Virginica
7.1	3.2	7.2	3.3	Versicolor
11.0	4.0	7.3	4.2	Virginica
7.3	3.4	7.1	4.4	Virginica
8.5	6.2	7.1	6.1	Versicolor
6.4	7.0	6.7	4.5	Versicolor
10.4	5.6	9.6	3.8	Virginica
6.5	2.2	5.5	3.5	Virginica
9.6	7.0	10.1	3.1	Virginica
9.0	4.8	5.9	0.7	Setosa
10.1	6.0	4.4	4.9	Versicolor
9.4	3.2	6.7	6.8	Virginica
8.8	2.8	5.3	2.9	Versicolor
9.2	6.3	6.5	4.8	Versicolor
8.6	4.4	5.5	0.7	Setosa
8.2	5.7	7.0	5.5	Versicolor
6.5	5.5	5.3	4.8	Setosa
6.4	7.2	9.8	4.8	Virginica
6.3	3.0	2.9	2.3	Setosa
9.3	2.5	5.5	2.4	Virginica
9.4	5.7	9.3	3.4	Virginica
7.2	5.5	8.0	1.7	Versicolor
5.8	5.2	7.9	5.2	Versicolor
5.6	3.4	1.9	2.3	Setosa
10.7	6.4	6.9	6.3	Virginica
8.7	5.5	5.0	2.0	Virginica
5.5	8.2	4.4	0.7	Setosa
10.0	3.0	5.7	3.5	Virginica
8.7	4.3	7.3	5.3	Virginica
6.6	5.5	4.4	4.2	Setosa
10.0	5.4	3.7	1.0	Versicolor
10.6	7.3	6.7	5.2	Versicolor
8.0	5.0	7.5	5.0	Versicolor
10.3	5.2	8.1	5.4	Virginica
6.4	3.1	1.5	2.1	Setosa
6.6	6.5	4.5	5.5	Versicolor
5.0	7.1	2.9	0.7	Setosa
5.7	6.4	5.0	1.4	Setosa
9.4	4.6	6.9	6.6	Virginica
9.8	4.4	9.8	5.8	Virginica
8.2	4.5	9.3	5.1	Virginica
8.4	4.6	4.9	2.1	Setosa
6.0	5.9	7.8	2.6	Versicolor
9.1	3.8	3.2	0.5	Setosa
4.9	3.4	4.3	1.5	Versicolor
5.0	4.9	3.0	0.7	Setosa
4.5	5.8	1.3	2.3	Setosa
7.2	5.4	8.7	3.8	Versicolor
6.5	6.7	3.2	4.7	Setosa
5.1	3.5	7.0	2.1	Versicolor
6.6	4.3	5.5	2.8	Versicolor
7.2	6.6	6.1	4.9	Virginica
8.6	7.1	4.5	3.7	Setosa
9.1	6.9	6.1	1.3	Versicolor
6.5	8.0	1.3	2.2	Setosa
8.5	6.0	2.1	2.1	Setosa
9.8	4.8	7.9	3.3	Versicolor
10.3	4.0	9.0	3.6	Virginica
9.3	7.3	9.6	6.9	Virginica
6.4	3.0	9.1	6.3	Virginica
10.5	5.7	6.7	3.4	Versicolor
6.7	4.8	10.2	5.6	Virginica
7.7	4.1	9.9	4.3	Virginica
6.7	8.0	5.0	3.2	Setosa
6.2	3.7	7.9	3.9	Versicolor
6.6	5.1	7.6	5.9	Virginica
10.2	6.8	10.2	4.0	Virginica
11.0	4.5	6.5	2.3	Virginica
8.4	3.0	9.0	4.0	Versicolor
10.2	4.1	6.4	2.9	Versicolor
6.1	4.5	6.1	4.8	Versicolor
5.9	5.4	3.9	3.7	Setosa
7.7	3.7	3.6	0.7	Setosa
10.3	4.6	7.5	1.7	Versicolor
5.5	5.9	4.6	2.9	Setosa
6.3	4.1	5.1	1.7	Setosa
9.1	5.3	9.4	5.5	Virginica
10.0	6.3	7.5	3.3	Versicolor
6.3	6.3	7.2	4.6	Versicolor
7.0	7.5	4.1	1.7	Setosa
8.2	5.9	2.4	3.2	Setosa
9.9	6.3	8.9	6.5	Virginica
12.2	7.3	11.2	6.2	Virginica
12.2	4.0	10.1	4.3	Virginica
5.4	3.2	4.3	3.2	Setosa
5.5	4.0	7.5	1.8	Versicolor
6.5	4.0	8.3	4.8	Virginica
5.8	8.5	2.7	0.7	Setosa
7.6	5.5	6.9	4.6	Versicolor
6.5	7.4	8.5	3.1	Versicolor
9.1	6.3	2.0	2.3	Setosa
8.4	3.2	6.0	5.5	Versicolor
9.3	5.4	7.6	6.3	Virginica
5.0	6.8	3.3	2.5	Versicolor
9.8	7.2	5.9	2.8	Virginica
9.6	6.5	5.9	1.3	Setosa
9.9	6.9	2.2	3.9	Setosa
5.8	6.0	5.1	3.6	Setosa
6.5	6.1	8.4	4.7	Versicolor
8.2	7.1	8.2	6.0	Versicolor
