sepal.length	sepal.width	petal.length	variety
6.8	3.0	1.9	Setosa
9.0	5.9	3.1	Setosa
9.6	8.3	5.5	Setosa
10.2	6.0	5.8	Virginica
8.1	4.3	6.2	Versicolor
8.3	5.8	7.7	Versicolor
6.2	5.0	6.2	Versicolor
7.6	5.0	4.6	Versicolor
10.3	7.2	5.9	Virginica
6.6	4.0	4.4	Setosa
6.4	3.7	5.3	Setosa
6.0	3.6	1.9	Setosa
9.4	5.7	7.3	Versicolor
5.4	5.6	4.4	Setosa
11.0	6.0	9.5	Virginica
6.4	7.9	1.7	Setosa
9.3	3.7	9.6	Virginica
6.9	5.6	4.5	Setosa
7.2	4.1	6.0	Versicolor
7.4	5.7	7.3	Virginica
7.8	3.2	3.9	Versicolor
5.9	7.5	7.5	Versicolor
7.4	6.2	7.5	Versicolor
6.6	5.4	8.1	Versicolor
5.5	6.7	4.2	Setosa
10.6	7.4	7.1	Versicolor
8.8	4.5	6.0	Virginica
7.3	5.0	2.9	Setosa
6.9	3.9	1.4	Setosa
7.9	3.9	2.0	Setosa
8.1	5.5	3.9	Versicolor
7.1	6.3	1.9	Setosa
6.5	8.2	1.9	Setosa
6.4	6.8	6.1	Virginica
10.7	4.3	10.2	Virginica
7.0	3.5	1.3	Setosa
6.7	6.4	3.9	Setosa
5.7	6.7	3.3	Setosa
7.0	2.9	7.5	Versicolor
9.9	5.5	6.2	Versicolor
6.0	4.7	9.1	Versicolor
9.7	5.1	8.4	Versicolor
6.0	3.0	6.5	Versicolor
7.9	6.4	5.8	Setosa
9.6	7.3	7.4	Virginica
10.2	4.6	9.1	Virginica
7.3	4.9	4.4	Setosa
6.9	3.9	5.8	Versicolor
7.7	7.0	7.5	Virginica
5.8	4.7	8.1	Virginica
9.8	6.5	9.5	Virginica
10.4	7.2	6.7	Virginica
6.4	5.1	2.0	Setosa
11.1	6.0	11.1	Virginica
8.0	5.3	2.8	Setosa
9.1	6.3	4.0	Versicolor
10.0	3.9	4.3	Versicolor
9.5	7.5	5.7	Virginica
7.7	3.5	2.0	Setosa
7.2	4.8	7.0	Versicolor
6.1	7.7	6.0	Setosa
7.4	6.2	9.3	Virginica
7.1	3.5	5.9	Setosa
10.4	3.3	6.1	Virginica
9.3	3.2	10.4	Virginica
9.2	4.3	4.7	Setosa
7.1	4.7	8.2	Versicolor
7.3	5.0	6.4	Versicolor
10.0	6.4	5.5	Versicolor
8.1	7.0	5.5	Versicolor
8.1	3.4	8.7	Versicolor
9.2	4.9	4.7	Versicolor
5.4	6.7	5.5	Setosa
7.8	4.3	7.3	Versicolor
7.7	6.6	6.2	Versicolor
7.5	5.5	4.8	Setosa
7.7	7.0	10.1	Virginica
9.6	3.5	9.4	Virginica
11.7	5.5	8.8	Virginica
9.5	4.3	7.8	Versicolor
8.1	5.0	6.4	Versicolor
10.0	3.7	5.0	Virginica
4.9	4.9	3.3	Versicolor
10.2	7.4	7.3	Versicolor
6.8	4.3	7.4	Versicolor
6.4	7.5	5.6	Virginica
7.5	4.0	2.6	Setosa
7.4	6.1	9.9	Virginica
6.7	3.3	6.7	Virginica
4.9	3.0	8.5	Virginica
8.9	7.3	10.9	Virginica
5.4	7.0	4.3	Setosa
8.1	3.5	7.6	Versicolor
9.5	3.3	7.1	Versicolor
4.8	6.4	2.6	Setosa
8.0	6.7	6.5	Versicolor
8.0	5.8	5.0	Versicolor
7.8	7.5	5.2	Setosa
9.7	7.3	7.8	Virginica
10.8	3.3	9.6	Virginica
11.7	7.8	9.7	Virginica
8.1	3.2	4.4	Setosa
10.4	5.3	7.1	Virginica
8.7	5.3	6.1	Versicolor
8.1	5.4	2.9	Setosa
